,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837691537379,2600240.297727005,9.401442562266434e-05,3.0
3,O3N[15]-,62.985401336789415,62.985427623684,9608.73504246688,9.55265873689837e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99260762525709,3299.58944681559,9.55375101005854e-05,10.0
5,O2O[18]N-,63.99261282382943,63.99262477630107,16002.454045697064,9.705416732327837e-05,11.0
10,C2HO4-,88.98803209021943,88.98811561798574,3162.98964390525,0.00013496346482526472,15.0
16,C3H3O4-,103.00368215435944,103.00375839143899,8167.982198748427,0.00015622026664540765,16.0
21,C2O2F3-,112.98558747902945,112.98567265199381,537.4399864359464,0.0001713593134557434,19.0
26,C4H5O4-,117.01933221849943,117.0193942216832,1677.1994343295328,0.00017747698586793536,20.0
29,CH2O6N-,123.98876036620943,123.98873200392752,1092.8297056318183,0.00018804704164988883,21.0
30,HO6N2-,124.98400933893944,124.98399530212104,1205869.5548800232,0.00018955650872030797,24.0
32,HO6NN[15]-,125.98104423233944,125.98104058973071,8096.754183157264,0.0001910685845944815,26.0
33,HO5O[17]N2-,125.98822641937944,125.98821135326023,1702.1237558848409,0.0001910795191553119,27.0
34,HO5O[18]N2-,126.98825571937942,126.98825679449433,12960.671524271293,0.00019259625198965975,28.0
38,C6H9O3-,129.05571772721942,129.0557372646139,341.514136475874,0.0001957318484223838,29.0
42,C4H5O5-,133.01424683805945,133.01425224294826,2989.5586206367525,0.00020173556624182763,30.0
49,C5H5O5-,145.01424683805945,145.01426977266044,814.2707753217409,0.00021993529412237737,32.0
52,C5H7O5-,147.02989690219945,147.02992279376858,13191.986125429881,0.00022299232903682397,34.0
53,C4C[13]H7O5-,148.03325173999946,148.03320783003073,225.98412922017312,0.00022451395012785605,35.0
60,C6H7O5-,159.02989690219945,159.029903223051,2607.790138808126,0.00024119212665452125,36.0
63,C5H5O6-,161.00916145761943,161.00919002419758,2872.434190066299,0.00024419387949246066,37.0
64,C6H9O5-,161.04554696633943,161.04554968808296,1194.5642222538117,0.0002442491816617515,38.0
70,C3H4O7N-,165.99932504990943,165.99928447491956,695.3585679060873,0.00025176211627061157,39.0
72,C7H7O5-,171.02989690219945,171.02994153106664,301.08771144210067,0.00025939183789680927,40.0
75,C7H9O5-,173.04554696633946,173.04550554589977,9264.87523653427,0.0002624487207692058,41.0
76,C6C[13]H9O5-,174.04890180413943,174.04886889225443,426.05116687044574,0.00026397052107976867,42.0
77,C6H7O6-,175.0248115217594,175.0247936310274,2585.8438903800466,0.00026545062334186193,43.0
91,C8H11O5-,187.06119703047943,187.06120658846854,2030.5995178842616,0.00028370553773412105,45.0
94,C7H9O6-,189.04046158589938,189.0404490603233,1359.0029631627688,0.00028670746435661585,46.0
98,C5H6O7N-,192.01497511404946,192.0149843606744,1660.280378982974,0.00029121876692450935,47.0
108,C8H9O6-,201.04046158589938,201.0404699157474,1513.2938949787313,0.00030490723121127456,50.0
