,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988375779219254,2556371.3125359365,9.401443564807658e-05,6.0
3,O3N[15]-,62.985401336789415,62.98542628067762,8922.856030227877,9.552659766420218e-05,11.0
4,O2O[17]N-,62.992583523829424,62.99260747054017,2083.7669394439,9.553747544440252e-05,12.0
5,O2O[18]N-,63.99261282382943,63.992623514846414,16349.166139447932,9.705417789366078e-05,13.0
10,C2HO4-,88.98803209021943,88.9881204106693,1971.379147618278,0.00013496348301130396,15.0
16,C3H3O4-,103.00368215435944,103.00376356965867,8797.299131498416,0.00015622028971046028,16.0
21,C2O2F3-,112.98558747902945,112.98565719611393,1082.2577685735569,0.00017135923225465962,19.0
26,C4H5O4-,117.01933221849943,117.01938868912238,1836.797615794626,0.00017747701420914885,20.0
29,CH2O6N-,123.98876036620943,123.98873464022007,800.7294602853146,0.00018804707275475106,22.0
30,HO6N2-,124.98400933893944,124.98399810450863,1178459.3732291989,0.00018955654022719112,25.0
32,HO6NN[15]-,125.98104423233944,125.98102171655098,7804.482647867389,0.00019106861650590107,27.0
33,HO5O[17]N2-,125.98822641937944,125.98822864534502,2136.5570458778684,0.00019107955106966343,28.0
34,HO5O[18]N2-,126.98825571937942,126.98825099944739,15785.39725701665,0.00019259628431163024,29.0
42,C4H5O5-,133.01424683805945,133.01426047169804,2294.087024691186,0.0002017356010582244,30.0
49,C5H5O5-,145.01424683805945,145.01424609256102,1183.1640577644882,0.0002199353340969303,32.0
52,C5H7O5-,147.02989690219945,147.02993125322473,13926.194205207254,0.0002229923699021265,34.0
60,C6H7O5-,159.02989690219945,159.02990137514882,3101.025973448192,0.0002411921729634101,35.0
63,C5H5O6-,161.00916145761943,161.00916341939975,2235.60650202444,0.00024419392672190524,36.0
64,C6H9O5-,161.04554696633943,161.0455772524638,2029.530322609122,0.00024424922890821534,37.0
75,C7H9O5-,173.04554696633946,173.0455239580871,7506.862709289327,0.00026244877373177665,39.0
76,C6C[13]H9O5-,174.04890180413943,174.04885699238915,240.14623489165788,0.0002639705745305812,40.0
77,C6H7O6-,175.0248115217594,175.0247949972917,1572.94358590213,0.00026545067726903846,41.0
91,C8H11O5-,187.06119703047943,187.0612273546863,3165.069165741943,0.0002837055976566315,43.0
94,C7H9O6-,189.04046158589938,189.04043818658272,975.0171878746071,0.00028670752528600515,44.0
98,C5H6O7N-,192.01497511404946,192.01499948090776,1493.711049227137,0.000291218829378012,45.0
108,C8H9O6-,201.04046158589938,201.0404470945719,1571.2196834706765,0.00030490729836901806,47.0
112,C8H11O6-,203.0561116500394,203.05606059047287,552.3506684073587,0.00030796418832228483,48.0
117,C6H8O7N-,206.03062517818938,206.03054941944262,719.3765188884004,0.0003124755104705043,50.0
120,C5H6O8N-,208.00988973360944,208.0098234201156,1841.4397826619759,0.0003154772039993088,51.0
121,C6H10O7N-,208.04627524232941,208.04620586507994,230.63077505599517,0.00031553250868447273,52.0
127,C5H8O8N-,210.02553979774945,210.02552090091385,8123.48599287708,0.00031853439945012183,53.0
133,C9H11O6-,215.0561116500394,215.0560783708166,356.1222399437845,0.00032616388300206727,54.0
138,C9H13O6-,217.07176171417942,217.07175016024132,1037.3832192038487,0.00032922105508660773,55.0
143,C7H10O7N-,220.04627524232941,220.04626545796646,1125.8369658056067,0.00033373243434960484,56.0
146,C6H8O8N-,222.02553979774945,222.02550211175978,1115.9037049735937,0.00033673411843534464,57.0
150,C5H6O9N-,224.00480435316945,224.00475725891332,3413.869283462107,0.00033973578318836174,58.0
151,C6H10O8N-,224.04118986188942,224.04114423034267,795.7968130367941,0.000339791256190919,59.0
159,C10H13O6-,229.07176171417942,229.07174768647656,504.618252266843,0.0003474207190412896,61.0
162,C10H15O6-,231.08741177831945,231.087421003609,303.5541832240666,0.0003504779601999454,62.0
167,C7H8O8N-,234.02553979774945,234.02548942046212,4657.964173278534,0.0003549337791053182,63.0
168,C8H12O7N-,234.06192530646942,234.06189348312716,11100.332559478818,0.0003549891522039325,64.0
173,C7H10O8N-,236.04118986188942,236.0411607319528,8604.42271492819,0.00035799082461561427,65.0
186,C5HO2F8-,244.98542861109942,244.9851134631546,321.01291248010426,0.0003715555554896345,66.0
