,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988375298083746,2638788.0007349183,9.401440807959145e-05,6.0
3,O3N[15]-,62.985401336789415,62.98542497343983,8688.362890222861,9.552661452225806e-05,12.0
4,O2O[17]N-,62.992583523829424,62.99260431187429,2428.0004825452347,9.553749230639483e-05,13.0
5,O2O[18]N-,63.99261282382943,63.992624635272975,18444.794962958746,9.705414927981301e-05,14.0
9,C4H5O2-,85.02950297937943,85.02954537924481,166.68506440562751,0.00012895971234192684,16.0
10,C2HO4-,88.98803209021943,88.98813760392942,2827.7178027507393,0.00013496351626806675,17.0
16,C3H3O4-,103.00368215435944,103.00376284270035,8385.624985813505,0.00015622023943332881,18.0
21,C2O2F3-,112.98558747902945,112.98565216774897,621.5429530977922,0.0001713592840554592,20.0
26,C4H5O4-,117.01933221849943,117.01939170720257,1993.2579220103705,0.0001774769556000454,22.0
29,CH2O6N-,123.98876036620943,123.98873718938246,1215.1933780619472,0.00018804700990485403,23.0
30,HO6N2-,124.98400933893944,124.98399823041134,1267307.3932630082,0.00018955647676655396,25.0
32,HO6NN[15]-,125.98104423233944,125.98103590526111,7978.888826357801,0.00019106867957284368,28.0
33,HO5O[17]N2-,125.98822641937944,125.98824223384808,2605.7096606003443,0.00019107961414308234,29.0
34,HO5O[18]N2-,126.98825571937942,126.9882576519036,13443.20207234528,0.00019259621961725546,30.0
42,C4H5O5-,133.01424683805945,133.0142738795591,3109.355134992876,0.0002017355326239547,31.0
49,C5H5O5-,145.01424683805945,145.01425368257853,2047.285117855925,0.00021993525808207157,33.0
52,C5H7O5-,147.02989690219945,147.02994008166365,14043.905836080505,0.00022299245289754185,34.0
53,C4C[13]H7O5-,148.03325173999946,148.03325063767218,286.7895155247735,0.00022451407543402379,35.0
60,C6H7O5-,159.02989690219945,159.02991952816086,2512.9339008432516,0.00024119208787860784,36.0
63,C5H5O6-,161.00916145761943,161.00918307507297,2439.698841298979,0.0002441940240351466,37.0
64,C6H9O5-,161.04554696633943,161.04555114616755,1856.1215337016718,0.0002442491425004664,38.0
70,C3H4O7N-,165.99932504990943,165.99932006521126,924.3495137704828,0.0002517622684733836,39.0
