,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988375748999864,2531967.8404062456,9.401443225318423e-05,6.0
3,O3N[15]-,62.985401336789415,62.98542246621205,8761.6700053193,9.552659404071916e-05,12.0
4,O2O[17]N-,62.992583523829424,62.99260353650973,2446.8672873776727,9.553747181926018e-05,13.0
5,O2O[18]N-,63.99261282382943,63.992623378887004,17325.869272637075,9.70541740350784e-05,14.0
10,C2HO4-,88.98803209021943,88.98811427001506,2765.0276696094165,0.0001349634720569348,16.0
16,C3H3O4-,103.00368215435944,103.00376033147259,9116.430880196462,0.0001562202738016785,18.0
21,C2O2F3-,112.98558747902945,112.98564648278338,855.0767801836281,0.00017135921242681073,20.0
26,C4H5O4-,117.01933221849943,117.01940234223223,1583.7340575615228,0.00017747699270940828,23.0
29,CH2O6N-,123.98876036620943,123.98874535687636,1170.917878370667,0.00018804704825041443,24.0
30,HO6N2-,124.98400933893944,124.98400004660765,1185045.7981686578,0.00018955651528199132,27.0
32,HO6NN[15]-,125.98104423233944,125.98103631899556,7731.929097935508,0.00019106859111615797,29.0
33,HO5O[17]N2-,125.98822641937944,125.98820303043232,2563.707942080066,0.00019107952567669508,30.0
34,HO5O[18]N2-,126.98825571937942,126.98825020639758,14271.090353628937,0.0001925962584698058,31.0
38,C6H9O3-,129.05571772721942,129.0556704856806,190.43358829768988,0.00019573172299047417,32.0
42,C4H5O5-,133.01424683805945,133.0142571376943,3033.5939522731105,0.00020173557245043453,33.0
43,CO5N3-,133.98434369210943,133.9844086358641,198.7693413711661,0.00020320692271526004,34.0
49,C5H5O5-,145.01424683805945,145.0142587324169,1612.6948436010323,0.0002199352996752187,36.0
52,C5H7O5-,147.02989690219945,147.0299208270437,12122.39976555325,0.00022299233446485212,38.0
53,C4C[13]H7O5-,148.03325173999946,148.03323736348736,453.040176276142,0.00022451395549221432,39.0
60,C6H7O5-,159.02989690219945,159.02989776725056,3235.4927533663076,0.00024119213125474437,40.0
63,C5H5O6-,161.00916145761943,161.009171664693,2084.682617198175,0.0002441938839424519,41.0
64,C6H9O5-,161.04554696633943,161.04557164054097,2219.480510840369,0.0002442491861089391,42.0
70,C3H4O7N-,165.99932504990943,165.99929946288913,1306.112354225294,0.0002517621203249491,43.0
72,C7H7O5-,171.02989690219945,171.02990230053317,366.66155685068117,0.00025939184152810933,44.0
75,C7H9O5-,173.04554696633946,173.04551689122079,8823.889907232517,0.00026244872422428593,45.0
76,C6C[13]H9O5-,174.04890180413943,174.04882400718841,402.2401714562367,0.0002639705244456978,46.0
77,C6H7O6-,175.0248115217594,175.02477387070437,1782.633302562502,0.00026545062662017835,47.0
85,C4H6O7N-,180.01497511404946,180.01495224376683,224.99146277346685,0.0002730190834748413,49.0
