,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988374813074266,2659841.6431102892,9.401442865589854e-05,4.0
3,O3N[15]-,62.985401336789415,62.98542269298379,10156.101996626758,9.552659062004309e-05,10.0
4,O2O[17]N-,62.992583523829424,62.992605225930404,2898.132334702714,9.553746839987472e-05,11.0
5,O2O[18]N-,63.99261282382943,63.99262233597604,15541.393727327011,9.705417079844304e-05,12.0
8,C2H3O3-,75.00876753479943,75.0088035982031,287.37180858095684,0.0001137617775348229,14.0
10,C2HO4-,88.98803209021943,88.9881315155437,3071.3556601118194,0.00013496347508750426,17.0
16,C3H3O4-,103.00368215435944,103.00376302768122,7083.361590058364,0.00015622028166120883,18.0
21,C2O2F3-,112.98558747902945,112.98566470554798,890.5084615115659,0.0001713592242518395,19.0
26,C4H5O4-,117.01933221849943,117.01938991829957,1236.5649005358352,0.00017747700625574036,20.0
29,CH2O6N-,123.98876036620943,123.98874642402417,1294.260070865473,0.00018804706492702924,21.0
30,HO6N2-,124.98400933893944,124.98400194814535,1254756.3826437858,0.0001895565324215163,23.0
32,HO6NN[15]-,125.98104423233944,125.98104143576425,8653.874605524652,0.0001910686087233259,25.0
33,HO5O[17]N2-,125.98822641937944,125.98821824082884,3074.4733546867583,0.00019107954328725907,26.0
34,HO5O[18]N2-,126.98825571937942,126.98825956155046,15407.881667677171,0.00019259627655341996,27.0
42,C4H5O5-,133.01424683805945,133.01427904353804,3929.528647042598,0.00020173559346711413,28.0
49,C5H5O5-,145.01424683805945,145.01429779074687,939.4544346706585,0.00021993532694490956,30.0
52,C5H7O5-,147.02989690219945,147.0299268533972,12980.671769969656,0.0002229923628374147,32.0
53,C4C[13]H7O5-,148.03325173999946,148.03316837099538,277.0406642150144,0.00022451398441926022,33.0
60,C6H7O5-,159.02989690219945,159.02990426659017,3321.762480354693,0.00024119198617661615,34.0
63,C5H5O6-,161.00916145761943,161.0091672087212,1491.9180110013674,0.00024419392036662403,35.0
64,C6H9O5-,161.04554696633943,161.04557187957153,2328.785044688082,0.0002442492225550179,36.0
75,C7H9O5-,173.04554696633946,173.0455257503136,8819.093483725928,0.00026244876812857657,37.0
77,C6H7O6-,175.0248115217594,175.02477896214828,1622.964654272937,0.0002654506718016751,38.0
91,C8H11O5-,187.06119703047943,187.06118650585617,2617.731925166489,0.00028370559308743835,39.0
94,C7H9O6-,189.04046158589938,189.0404716694474,1376.9922183580795,0.0002867075208761996,40.0
98,C5H6O7N-,192.01497511404946,192.0149548430301,1868.1542109764475,0.0002912188252138488,41.0
108,C8H9O6-,201.04046158589938,201.04041825519352,1778.725754811063,0.00030490729499459704,43.0
112,C8H11O6-,203.0561116500394,203.05604791111602,651.4927167863766,0.00030796418513324286,44.0
117,C6H8O7N-,206.03062517818938,206.03058493984682,471.7586385650999,0.0003124755075609857,45.0
120,C5H6O8N-,208.00988973360944,208.00988256371653,1914.916852295132,0.00031547747102335713,46.0
121,C6H10O7N-,208.04627524232941,208.0462267086876,720.0415916648744,0.0003155325059683714,47.0
127,C5H8O8N-,210.02553979774945,210.02553197634106,8958.779718506094,0.00031853439692708136,48.0
131,C10H13O5-,213.07684709461944,213.0769164161688,406.0301716012311,0.0003231622388999429,49.0
133,C9H11O6-,215.0561116500394,215.05613767664573,527.3668493685686,0.0003261641645488032,50.0
142,C6H6O8N-,220.00988973360944,220.00992852444594,483.20008847179076,0.00033367726317275935,52.0
143,C7H10O7N-,220.04627524232941,220.0462464251097,276.75509834641855,0.00033373213935914873,53.0
146,C6H8O8N-,222.02553979774945,222.02552729937335,1308.4612049735392,0.00033673411714836413,54.0
150,C5H6O9N-,224.00480435316945,224.00479056163962,4320.287121031303,0.000339736083562944,55.0
151,C6H10O8N-,224.04118986188942,224.04116413985793,733.8098835977665,0.0003397912551224776,56.0
159,C10H13O6-,229.07176171417942,229.07178408219366,758.9913925199187,0.000347420718531731,57.0
161,C9H11O7-,231.05102626959942,231.0510414894845,271.14313682624174,0.0003504226915824602,58.0
162,C10H15O6-,231.08741177831945,231.087318588656,313.3719578279675,0.0003504776440634968,59.0
167,C7H8O8N-,234.02553979774945,234.02550128023088,4109.907140395194,0.0003549337791647764,60.0
168,C8H12O7N-,234.06192530646942,234.06188076398465,10979.600956701946,0.0003549891522676527,61.0
170,C7C[13]H12O7N-,235.06528014426945,235.06527214837,466.6498529549335,0.000356510847987373,63.0
173,C7H10O8N-,236.04118986188942,236.04115202011968,9028.613190320812,0.0003579908249118584,64.0
175,C8H14O7N-,236.07757537060942,236.07754265371727,355.93440393497144,0.0003580459365420453,65.0
178,C6H8O9N-,238.02045441730945,238.0204343875275,352.5510866253833,0.00036099275736078094,66.0
192,C8H10O8N-,248.04118986188942,248.041193516165,15958.645456969434,0.0003761908661317454,67.0
195,C7C[13]H10O8N-,249.04454469968945,249.04454453901351,1100.3025543741587,0.00037771249587809785,68.0
198,C8H12O8N-,250.05683992602943,250.05681727574898,14181.834121983497,0.000379247642769778,69.0
201,C7C[13]H12O8N-,251.06019476382943,251.0601477779622,516.0886689624308,0.0003807692752956817,71.0
203,C7H10O9N-,252.03610448144943,252.03605769096623,1758.6688577320756,0.0003822493520411471,72.0
243,C8H12O10N-,282.0466691651495,282.0467601859818,327.5616213355783,0.0004277652892992262,83.0
246,C10H12O9N-,290.05175454558946,290.05169341195847,421.8809761120336,0.00043990585321071615,84.0
254,C8H11O10N2-,295.04191813787946,295.0419204330013,498.5742256210107,0.0004474741968719645,88.0
255,C9C[13]H16O9N-,295.0864095116694,295.08632575091656,636.6610624827485,0.0004475416435258264,89.0
263,C14H16O5NF-,297.10179941562944,297.1018900286905,1336.688587178546,0.00045059858270331314,91.0
267,C11H16O9N-,306.08305467386936,306.08295508485855,387.8520092987002,0.00046421970812212147,92.0
