,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837764066616,2563498.1649953052,9.401442798656833e-05,4.0
3,O3N[15]-,62.985401336789415,62.98543029445182,8381.189954110407,9.552658990923124e-05,11.0
4,O2O[17]N-,62.992583523829424,62.99260819057767,3247.686029850967,9.553751264211867e-05,12.0
5,O2O[18]N-,63.99261282382943,63.99262677189405,15558.621825307258,9.705417004498902e-05,13.0
9,C4H5O2-,85.02950297937943,85.02956639240328,621.041529172725,0.0001289597426915172,15.0
10,C2HO4-,88.98803209021943,88.98812805495261,2775.6618814466447,0.00013496347305312254,18.0
16,C3H3O4-,103.00368215435944,103.00376384855254,8476.064542982049,0.00015622027873633923,19.0
21,C2O2F3-,112.98558747902945,112.98566088866899,728.1742345056922,0.00017135922062381872,21.0
25,C5H7O3-,115.04006766307943,115.04009229215872,236.93113906867106,0.000174475076188212,22.0
26,C4H5O4-,117.01933221849943,117.01938748553337,1443.1850357393891,0.00017747700232800562,23.0
29,CH2O6N-,123.98876036620943,123.98875277611079,1543.6560850024216,0.00018804706046098737,24.0
30,HO6N2-,124.98400933893944,124.98399595743528,1227827.7708839749,0.00018955652787651977,26.0
32,HO6NN[15]-,125.98104423233944,125.98103280420044,8856.693170771141,0.00019106860409872305,28.0
33,HO5O[17]N2-,125.98822641937944,125.98821350906194,2150.929318198184,0.0001910795386620786,29.0
34,HO5O[18]N2-,126.98825571937942,126.98824734711181,13249.040908755505,0.0001925962718478683,30.0
38,C6H9O3-,129.05571772721942,129.05574603017652,203.99733732513954,0.00019573186901447948,31.0
42,C4H5O5-,133.01424683805945,133.0142561159528,3470.246828059981,0.00020173558826644882,32.0
49,C5H5O5-,145.01424683805945,145.01427144344203,977.2391421053185,0.00021993532070429248,35.0
52,C5H7O5-,147.02989690219945,147.0299185095162,14484.287009704032,0.00022299235641523197,38.0
53,C4C[13]H7O5-,148.03325173999946,148.03327237461454,259.04553202813224,0.00022451413985014618,39.0
60,C6H7O5-,159.02989690219945,159.02992792537097,3682.4842733286423,0.00024119215895391868,40.0
63,C5H5O6-,161.00916145761943,161.0091788185923,1815.9790842548996,0.00024419391263245276,41.0
64,C6H9O5-,161.04554696633943,161.04555375895953,1325.0818830802666,0.0002442490310580156,42.0
70,C3H4O7N-,165.99932504990943,165.9992362122186,471.8559954088992,0.00025176215156565146,43.0
75,C7H9O5-,173.04554696633946,173.045519783434,9291.526890867513,0.00026244875919303226,44.0
76,C6C[13]H9O5-,174.04890180413943,174.04887814445695,614.4786058281375,0.00026397055995720765,45.0
77,C6H7O6-,175.0248115217594,175.02474339863187,1337.4799415281657,0.00026545066266239607,46.0
91,C8H11O5-,187.06119703047943,187.06120619420085,1887.0990331168086,0.00028370558267259445,47.0
94,C7H9O6-,189.04046158589938,189.04043675085458,1370.3548521628488,0.0002867075102456601,48.0
98,C5H6O7N-,192.01497511404946,192.01493370173907,1358.5937971681863,0.0002912188142560563,49.0
108,C8H9O6-,201.04046158589938,201.04044638440544,1998.2875378080491,0.00030490728302128657,51.0
112,C8H11O6-,203.0561116500394,203.05616770292295,785.0615414339525,0.0003079644330940484,52.0
117,C6H8O7N-,206.03062517818938,206.0305818491605,975.461825115433,0.00031247549501185344,53.0
120,C5H6O8N-,208.00988973360944,208.00985788032645,1838.638018946222,0.000315477458243029,54.0
121,C6H10O7N-,208.04627524232941,208.04617153570769,845.9183037864111,0.0003155324931837901,55.0
