,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837604618206,2555027.1398846493,9.401444826862408e-05,3.0
3,O3N[15]-,62.985401336789415,62.98542756116097,8802.63830787642,9.552661004355924e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99260307367934,2551.520419365564,9.553748782198644e-05,10.0
5,O2O[18]N-,63.99261282382943,63.992623422214464,16287.540506632284,9.705414399066353e-05,11.0
8,C2H3O3-,75.00876753479943,75.00883058299999,224.26282293208126,0.00011376185217363535,13.0
10,C2HO4-,88.98803209021943,88.9881232029016,2268.332481449447,0.0001349634856046893,17.0
16,C3H3O4-,103.00368215435944,103.00376100372951,7151.597992824455,0.00015622028446846538,18.0
21,C2O2F3-,112.98558747902945,112.98567000476376,969.6579792185042,0.0001713593284198373,20.0
26,C4H5O4-,117.01933221849943,117.01938902743908,2112.200192900857,0.0001774769995066581,21.0
29,CH2O6N-,123.98876036620943,123.98872569720335,1414.1182658084294,0.00018804705277493739,22.0
30,HO6N2-,124.98400933893944,124.98399887985276,1182131.5706466082,0.00018955651946364727,24.0
32,HO6NN[15]-,125.98104423233944,125.98103115893373,7617.384168529315,0.00019106859494982234,26.0
33,HO5O[17]N2-,125.98822641937944,125.98820978608165,2824.4680487112755,0.00019107952950782648,27.0
34,HO5O[18]N2-,126.98825571937942,126.98825838325473,13892.408281304215,0.00019259626194730243,28.0
42,C4H5O5-,133.01424683805945,133.01425364813767,3642.741633337382,0.00020173557370183157,29.0
49,C5H5O5-,145.01424683805945,145.01424038429002,925.5329385917805,0.00021993529601862112,32.0
52,C5H7O5-,147.02989690219945,147.0299265605808,13959.720198341472,0.00022299232992330047,33.0
55,C2H2O7N-,151.98367498576945,151.983714954522,361.4661495760497,0.00023050545765929766,34.0
60,C6H7O5-,159.02989690219945,159.02988637901342,2026.9520265149106,0.0002411921210947662,35.0
63,C5H5O6-,161.00916145761943,161.00916775403726,1969.3899559045146,0.00024419387279923824,36.0
64,C6H9O5-,161.04554696633943,161.04556303192666,1494.9989723710876,0.0002442491749474629,37.0
70,C3H4O7N-,165.99932504990943,165.99929868392567,756.5672555489149,0.00025176210663303323,38.0
75,C7H9O5-,173.04554696633946,173.04551061878342,8752.62913712729,0.00026244870676594046,39.0
76,C6C[13]H9O5-,174.04890180413943,174.0487147416447,196.27893157212142,0.0002639702999769966,40.0
77,C6H7O6-,175.0248115217594,175.024803268941,1363.5100063775096,0.00026545060806901823,41.0
91,C8H11O5-,187.06119703047943,187.06117147702545,1552.6969623069267,0.00028370551434056404,42.0
94,C7H9O6-,189.04046158589938,189.04049802193725,2068.0415585179967,0.0002867074395627909,43.0
98,C5H6O7N-,192.01497511404946,192.01498781353524,927.8342281086435,0.00029121873999243006,44.0
108,C8H9O6-,201.04046158589938,201.04043271089287,1316.9413270456969,0.00030490719754480054,46.0
112,C8H11O6-,203.0561116500394,203.05611694431514,1583.7431829539717,0.00030796434504266163,47.0
120,C5H6O8N-,208.00988973360944,208.00986638754318,2676.158637358827,0.0003154773637556112,48.0
121,C6H10O7N-,208.04627524232941,208.04632815840995,312.8313654079262,0.00031553266846301903,49.0
127,C5H8O8N-,210.02553979774945,210.02550820952334,8839.751949755126,0.000318534286759891,50.0
131,C10H13O5-,213.07684709461944,213.0767826388441,866.2188082299838,0.00032316212429253313,51.0
138,C9H13O6-,217.07176171417942,217.0717858446819,520.086748050347,0.0003292212203245226,52.0
142,C6H6O8N-,220.00988973360944,220.00990682384486,340.93520601892556,0.00033367713825136955,53.0
143,C7H10O7N-,220.04627524232941,220.04623263560785,1158.1645641740938,0.00033373230787475607,54.0
146,C6H8O8N-,222.02553979774945,222.02551975014222,1140.6662348405423,0.00033673428663093344,55.0
150,C5H6O9N-,224.00480435316945,224.00476026284764,4309.321524317066,0.0003397359525580354,56.0
151,C6H10O8N-,224.04118986188942,224.04117862130448,262.8624120524202,0.0003397911240617044,57.0
162,C10H15O6-,231.08741177831945,231.08740249358476,523.004192357579,0.00035047781787994847,58.0
167,C7H8O8N-,234.02553979774945,234.02550376310657,3867.666463350426,0.00035493395435398027,59.0
