,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988377552167556,2537396.6504041823,9.401441040295898e-05,5.0
3,O3N[15]-,62.985401336789415,62.98542869975378,7260.06085739825,9.552661644273524e-05,10.0
4,O2O[17]N-,62.992583523829424,62.99260834182474,2719.840016714077,9.553749422393607e-05,11.0
5,O2O[18]N-,63.99261282382943,63.99262510645191,16159.438095207594,9.705415078274462e-05,12.0
9,C4H5O2-,85.02950297937943,85.0295304168491,292.8483495479853,0.0001289597028265299,14.0
10,C2HO4-,88.98803209021943,88.98811338830603,2309.4253483972334,0.0001349635042167433,15.0
15,C4H5O3-,101.02441759893942,101.02441178204549,223.24443256561824,0.00015321826626409223,16.0
16,C3H3O4-,103.00368215435944,103.00375519877875,8945.233169166675,0.0001562202173131645,17.0
21,C2O2F3-,112.98558747902945,112.98567905323934,1057.1176840518774,0.0001713592537759687,19.0
24,C4H3O4-,115.00368215435944,115.00373395415752,308.05614639335954,0.00017441998371957627,20.0
26,C4H5O4-,117.01933221849943,117.01937195336365,1693.5342521239463,0.00017747692180030276,21.0
29,CH2O6N-,123.98876036620943,123.98873310163651,1752.4003504891707,0.00018804696972941204,22.0
30,HO6N2-,124.98400933893944,124.98399499656115,1153451.2456299595,0.00018955643565079383,24.0
32,HO6NN[15]-,125.98104423233944,125.981035159984,8174.768602694071,0.00019106863750767596,26.0
33,HO5O[17]N2-,125.98822641937944,125.98824638124027,1400.7971501773045,0.0001910795720710227,27.0
34,HO5O[18]N2-,126.98825571937942,126.98824527255458,13310.594400749735,0.00019259617658557622,28.0
41,C5H7O4-,131.03498228263942,131.03493837355288,210.5231875482056,0.0001987336010589826,29.0
42,C4H5O5-,133.01424683805945,133.01425602777456,2738.6627286437065,0.00020173562158909254,31.0
49,C5H5O5-,145.01424683805945,145.0142708571676,1247.6175070298564,0.00021993535352920508,33.0
52,C5H7O5-,147.02989690219945,147.02993128373657,13581.253539833193,0.0002229923891142828,35.0
53,C4C[13]H7O5-,148.03325173999946,148.03322937371746,197.59429234734418,0.00022451401053793127,36.0
60,C6H7O5-,159.02989690219945,159.0299326001361,2746.899513135025,0.00024119219065945452,37.0
63,C5H5O6-,161.00916145761943,161.0092040544805,1843.292767492971,0.00024419394413464587,38.0
64,C6H9O5-,161.04554696633943,161.0455821804291,1097.9541352747433,0.00024424924631564945,39.0
70,C3H4O7N-,165.99932504990943,165.99937172119976,733.9734730576305,0.0002517623748093104,40.0
72,C7H7O5-,171.02989690219945,171.02988488893592,292.79744455297487,0.0002593917046107314,41.0
75,C7H9O5-,173.04554696633946,173.0455226493323,7976.782513572899,0.00026244878922434823,42.0
77,C6H7O6-,175.0248115217594,175.02478457331063,2557.829330064306,0.0002654506924139205,43.0
85,C4H6O7N-,180.01497511404946,180.01498099029078,344.9522268201743,0.0002730189341089142,44.0
91,C8H11O5-,187.06119703047943,187.0612190115558,2462.4386881465075,0.0002837056104977972,45.0
94,C7H9O6-,189.04046158589938,189.0404727827991,1320.9030119109375,0.00028670753771765,46.0
98,C5H6O7N-,192.01497511404946,192.0150002493608,1670.938827146905,0.0002912188411781753,47.0
108,C8H9O6-,201.04046158589938,201.04037922181274,856.4536686003395,0.00030490705183541935,49.0
117,C6H8O7N-,206.03062517818938,206.03053523765882,1689.8027104817427,0.0003124755190399909,50.0
120,C5H6O8N-,208.00988973360944,208.00986675289198,1619.498816604293,0.000315477481822809,51.0
121,C6H10O7N-,208.04627524232941,208.0462861604183,772.1973135585015,0.0003155325167552599,52.0
127,C5H8O8N-,210.02553979774945,210.02550766709098,7498.620904947748,0.000318534407022981,53.0
133,C9H11O6-,215.0561116500394,215.05604018039233,707.777891341162,0.0003261638892730236,54.0
138,C9H13O6-,217.07176171417942,217.07177352758472,598.8457646438026,0.0003292210608213313,55.0
142,C6H6O8N-,220.00988973360944,220.0099200435078,914.6238069363746,0.0003336772696134422,56.0
143,C7H10O7N-,220.04627524232941,220.04625039243842,1649.762319209005,0.0003337321457860756,57.0
146,C6H8O8N-,222.02553979774945,222.02552214684275,1975.2023415451129,0.0003367341228172143,58.0
150,C5H6O9N-,224.00480435316945,224.0047482090305,4519.600318944447,0.00033973578701589535,59.0
151,C6H10O8N-,224.04118986188942,224.04113150982295,369.54475331536884,0.00033979126000813415,60.0
159,C10H13O6-,229.07176171417942,229.07173220025098,370.29269538435835,0.00034742072141391773,61.0
162,C10H15O6-,231.08741177831945,231.0874022482269,737.566454851654,0.00035047796197960586,62.0
167,C7H8O8N-,234.02553979774945,234.0254823287574,4864.806394783575,0.00035493378000640667,63.0
168,C8H12O7N-,234.06192530646942,234.0618945542386,10231.086088305345,0.0003549891530939962,64.0
173,C7H10O8N-,236.04118986188942,236.0411673398445,7283.823066386781,0.00035799082490414156,65.0
180,C7H12O8N-,238.05683992602943,238.05678625257036,263.0813256132003,0.00036104790229951004,67.0
192,C8H10O8N-,248.04118986188942,248.04117785896602,15410.748113523568,0.00037619050959727734,68.0
195,C7C[13]H10O8N-,249.04454469968945,249.04455038213172,416.0891338802263,0.0003777124901299056,69.0
196,C7H8O9N-,250.02045441730945,250.02043656193698,563.4844579398679,0.0003791925346129312,70.0
198,C8H12O8N-,250.05683992602943,250.0568249112879,13757.648938372835,0.0003792476365559818,71.0
203,C7H10O9N-,252.03610448144943,252.0361036815181,1077.3281705602774,0.00038224970467395637,73.0
226,C10H14O8N-,276.0724899901694,276.07249122901493,402.4163599799272,0.000418704305682658,80.0
229,C9H12O9N-,278.05175454558946,278.0517086226283,7065.863095335375,0.00042170598950324033,81.0
237,C9H14O9N-,280.0674046097294,280.06735872358485,1787.5742708123496,0.00042476324501762185,85.0
255,C9C[13]H16O9N-,295.0864095116694,295.0864221841177,1088.401728866338,0.00044754161395933333,90.0
263,C14H16O5NF-,297.10179941562944,297.1018990836017,830.2152465286945,0.00045059855197429995,91.0
