,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837618078898,2751605.866113233,9.40144259932842e-05,6.0
3,O3N[15]-,62.985401336789415,62.985422849237736,9271.781814601332,9.55265879280385e-05,10.0
4,O2O[17]N-,62.992583523829424,62.9926031655893,2805.4348112485327,9.553746570765986e-05,11.0
5,O2O[18]N-,63.99261282382943,63.99262358957529,17291.873081156067,9.705416807707114e-05,12.0
10,C2HO4-,88.98803209021943,88.98813117859275,3453.511610688394,0.00013496347173475216,16.0
16,C3H3O4-,103.00368215435944,103.00376848430778,9757.19849103349,0.00015622027802976674,17.0
21,C2O2F3-,112.98558747902945,112.98565842882941,1475.1522791456869,0.0001713592204520789,19.0
24,C4H3O4-,115.00368215435944,115.00368073303407,269.6129338769954,0.00017441983954667362,21.0
25,C5H7O3-,115.04006766307943,115.04006690584583,236.06745735204373,0.0001744750761363641,22.0
26,C4H5O4-,117.01933221849943,117.01939848977943,1435.86823970369,0.00017747700239476908,23.0
29,CH2O6N-,123.98876036620943,123.9887390836287,1134.7357618351155,0.00018804706096925663,24.0
30,HO6N2-,124.98400933893944,124.98399848213901,1223474.5121043252,0.00018955652845083036,26.0
32,HO6NN[15]-,125.98104423233944,125.98103758354534,8411.977392141884,0.00019106860473992962,29.0
33,HO5O[17]N2-,125.98822641937944,125.98821655965135,2651.697103827646,0.00019107953930377165,30.0
34,HO5O[18]N2-,126.98825571937942,126.98825059118677,15035.823808909643,0.00019259627255741044,31.0
42,C4H5O5-,133.01424683805945,133.01427099941282,3225.316778378191,0.0002017355894003852,32.0
49,C5H5O5-,145.01424683805945,145.01423807954416,601.2245100984848,0.0002199353227609738,34.0
52,C5H7O5-,147.02989690219945,147.02992345342344,14051.710973104318,0.00022299235863680258,35.0
53,C4C[13]H7O5-,148.03325173999946,148.03328682765348,449.4477195893995,0.00022451414215484075,36.0
55,C2H2O7N-,151.98367498576945,151.98374973675178,311.26845961495053,0.0002305054913560093,38.0
60,C6H7O5-,159.02989690219945,159.02989583797557,2891.6436409749963,0.00024119216221432397,39.0
63,C5H5O6-,161.00916145761943,161.00916688760623,2034.9248726342796,0.0002441939160734404,40.0
64,C6H9O5-,161.04554696633943,161.04558434851094,1709.2730024001141,0.0002442492182616446,41.0
70,C3H4O7N-,165.99932504990943,165.99933982590213,572.178770495031,0.000251762347776141,42.0
75,C7H9O5-,173.04554696633946,173.04553571659685,9282.27740679186,0.0002624487637870659,43.0
76,C6C[13]H9O5-,174.04890180413943,174.0488321487673,454.1365793343722,0.00026397056465155515,44.0
77,C6H7O6-,175.0248115217594,175.02480380072916,2055.847774687777,0.00026545066745491905,45.0
91,C8H11O5-,187.06119703047943,187.06118883566208,1966.0047431332098,0.00028370558872480776,48.0
94,C7H9O6-,189.04046158589938,189.04045700289694,1940.5432292038097,0.0002867075165135551,49.0
98,C5H6O7N-,192.01497511404946,192.01502081458307,951.8031880425842,0.0002912188208525415,50.0
106,C9H11O5-,199.06119703047943,199.0612617975791,493.765347597228,0.00030190553827528084,52.0
108,C8H9O6-,201.04046158589938,201.04048521826718,1080.5184536780885,0.00030490729064721066,53.0
112,C8H11O6-,203.0561116500394,203.0561032564039,1015.2374174191488,0.0003079641807909678,54.0
117,C6H8O7N-,206.03062517818938,206.03057662285997,1187.3318980493923,0.00031247550322757424,55.0
120,C5H6O8N-,208.00988973360944,208.0098564511689,1668.7672885698435,0.00031547746669671094,57.0
