,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988374906306134,2565414.1021301337,9.401443185798419e-05,4.0
3,O3N[15]-,62.985401336789415,62.98542133474666,8224.201744383363,9.552659373989463e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99260745039914,2375.7949818651155,9.553747151912322e-05,10.0
5,O2O[18]N-,63.99261282382943,63.992624572449394,15778.90998177362,9.705417383201056e-05,11.0
10,C2HO4-,88.98803209021943,88.98811621354908,3134.9096831822903,0.00013496347501017674,15.0
16,C3H3O4-,103.00368215435944,103.00377560483348,7195.558121003816,0.0001562202790895956,16.0
21,C2O2F3-,112.98558747902945,112.98567206904669,782.7440661025576,0.00017135932758822548,18.0
26,C4H5O4-,117.01933221849943,117.01937632492378,2415.3870164941204,0.00017747700070054191,19.0
29,CH2O6N-,123.98876036620943,123.98873219882492,1389.8023026518285,0.00018804705771569206,20.0
30,HO6N2-,124.98400933893944,124.9839997953078,1175930.3156286734,0.00018955652496461088,24.0
32,HO6NN[15]-,125.98104423233944,125.98103683724456,7284.689398227759,0.00019106860101818465,26.0
33,HO5O[17]N2-,125.98822641937944,125.98823090435188,1696.7589341401767,0.00019107953558031453,27.0
34,HO5O[18]N2-,126.98825571937942,126.98825632094018,13711.010475335395,0.0001925962685952124,28.0
37,C5H5O4-,129.01933221849944,129.01929020380138,247.10348660226603,0.00019567664307812077,29.0
40,C4H3O5-,130.99859677391942,130.99858581866667,317.3405950354126,0.00019867854924968345,30.0
42,C4H5O5-,133.01424683805945,133.01427415726812,2527.486886739931,0.00020173558394775235,31.0
49,C5H5O5-,145.01424683805945,145.014253382921,952.8650148175149,0.0002199353140816037,34.0
52,C5H7O5-,147.02989690219945,147.02992233716188,13648.994437323647,0.00022299234938245126,36.0
55,C2H2O7N-,151.98367498576945,151.98361184399957,214.71760239470223,0.00023050531217952468,37.0
60,C6H7O5-,159.02989690219945,159.02990534780608,2996.166472533323,0.0002411921493462689,38.0
63,C5H5O6-,161.00916145761943,161.00917977967396,2423.488330801807,0.0002441939025785522,39.0
64,C6H9O5-,161.04554696633943,161.04557623366534,1234.5434003397145,0.00024424920475512744,40.0
70,C3H4O7N-,165.99932504990943,165.99932121053624,1137.5551731736632,0.00025176214036005674,41.0
72,C7H7O5-,171.02989690219945,171.0298926683785,459.7691763376838,0.0002593918630107982,42.0
75,C7H9O5-,173.04554696633946,173.0455263566766,10701.504838983114,0.0002624487462973126,43.0
77,C6H7O6-,175.0248115217594,175.02477711999794,2645.8996112845953,0.0002654506492786415,44.0
91,C8H11O5-,187.06119703047943,187.06116310295238,1867.7718611431835,0.00028370556619818326,46.0
94,C7H9O6-,189.04046158589938,189.04044572574136,1929.5616402388364,0.000286707493243098,47.0
97,C6C[13]H9O6-,190.0438164236994,190.04375728149256,219.62008676696468,0.00028822906435650735,48.0
98,C5H6O7N-,192.01497511404946,192.0149165314063,1165.816606159791,0.0002912185572125218,49.0
108,C8H9O6-,201.04046158589938,201.04040094255333,1044.5112427798756,0.0003049070063979651,51.0
109,C9H13O5-,201.07684709461944,201.07680488146858,370.222542675951,0.0003049623749409049,52.0
112,C8H11O6-,203.0561116500394,203.05607228150424,1584.4040835953217,0.0003079641520292305,53.0
117,C6H8O7N-,206.03062517818938,206.03053795275991,760.7992332016653,0.0003124754732506826,54.0
120,C5H6O8N-,208.00988973360944,208.00988654801375,2063.838624325397,0.0003154774359017217,55.0
121,C6H10O7N-,208.04627524232941,208.04622418246973,817.2896458346132,0.0003155324708317977,56.0
127,C5H8O8N-,210.02553979774945,210.02549721957632,9282.976069677974,0.0003185343609722105,57.0
131,C10H13O5-,213.07684709461944,213.07689739047342,308.84646966077656,0.00032316220167018895,58.0
