,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988375232797914,2617732.3225547457,9.401441406303759e-05,4.0
3,O3N[15]-,62.985401336789415,62.98542431753108,8036.401301827248,9.552657583555255e-05,11.0
4,O2O[17]N-,62.992583523829424,62.99260467643676,2536.6829577754957,9.553749856736176e-05,12.0
5,O2O[18]N-,63.99261282382943,63.99262188821192,17029.59733519347,9.705415582140363e-05,13.0
9,C4H5O2-,85.02950297937943,85.02959216612686,217.73259037018101,0.00012895979622092293,15.0
10,C2HO4-,88.98803209021943,88.98812167099805,2123.2465069222335,0.00013496345564445559,17.0
16,C3H3O4-,103.00368215435944,103.00376107380428,8995.242868293059,0.00015622025995555428,18.0
21,C2O2F3-,112.98558747902945,112.98565791062596,686.26407234248,0.00017135930901613597,19.0
25,C5H7O3-,115.04006766307943,115.04013342013583,185.08923594802837,0.00017447516738850307,20.0
26,C4H5O4-,117.01933221849943,117.01937810002408,1194.838175231584,0.00017747698244513564,21.0
29,CH2O6N-,123.98876036620943,123.98875653145113,1244.0853955919038,0.00018804704012530908,22.0
30,HO6N2-,124.98400933893944,124.9839983836614,1209354.036915324,0.0001895565074811786,24.0
32,HO6NN[15]-,125.98104423233944,125.98103745536477,7836.577551159531,0.00019106858364485366,27.0
33,HO5O[17]N2-,125.98822641937944,125.98822915259957,2409.4027046163255,0.00019107951820779054,28.0
34,HO5O[18]N2-,126.98825571937942,126.98825453422799,15483.622796773809,0.0001925962513361205,29.0
42,C4H5O5-,133.01424683805945,133.01427108225533,3875.757722522379,0.00020173556743447666,30.0
49,C5H5O5-,145.01424683805945,145.01426407335344,895.859949320608,0.00021993529936438489,32.0
52,C5H7O5-,147.02989690219945,147.02992742741895,13771.451140423253,0.0002229923350065451,34.0
55,C2H2O7N-,151.98367498576945,151.9836035447559,284.31243285871886,0.00023050529868980067,35.0
60,C6H7O5-,159.02989690219945,159.02993638331677,2372.2134913418117,0.00024119213723134227,36.0
63,C5H5O6-,161.00916145761943,161.00917163880865,2711.051533986631,0.0002441938908735575,37.0
64,C6H9O5-,161.04554696633943,161.04555815355425,2302.048249152294,0.00024424919305778193,38.0
70,C3H4O7N-,165.99932504990943,165.99929732949786,523.6961308710776,0.0002517621297342241,39.0
75,C7H9O5-,173.04554696633946,173.04551906461302,9758.424217560567,0.00026244873730496034,40.0
76,C6C[13]H9O5-,174.04890180413943,174.04886917170106,548.8192471928487,0.00026397053806537273,41.0
77,C6H7O6-,175.0248115217594,175.02479581328623,1746.3752617343387,0.00026545064076792144,42.0
91,C8H11O5-,187.06119703047943,187.06119840740914,2699.111710908424,0.00028370556082720036,44.0
94,C7H9O6-,189.04046158589938,189.04046562696794,1793.8850238853245,0.0002867074884225992,45.0
98,C5H6O7N-,192.01497511404946,192.01498144960843,1868.2906513446549,0.0002912187924740185,46.0
108,C8H9O6-,201.04046158589938,201.04042055638445,1643.235278239725,0.0003049072614179011,48.0
112,C8H11O6-,203.0561116500394,203.0560748149177,934.9733651694304,0.0003079641513760813,49.0
117,C6H8O7N-,206.03062517818938,206.03062032150865,641.0432052269099,0.00031247547354172915,50.0
120,C5H6O8N-,208.00988973360944,208.00983659806286,1456.9966303325791,0.00031547743683247594,51.0
127,C5H8O8N-,210.02553979774945,210.02550627395794,7922.226594681139,0.0003185343625637045,52.0
131,C10H13O5-,213.07684709461944,213.07688481618868,251.6664393259863,0.000323162204279763,53.0
133,C9H11O6-,215.0561116500394,215.05609650868894,486.99180209200034,0.0003261641297648208,54.0
142,C6H6O8N-,220.00988973360944,220.0098475968362,1306.3392346497892,0.00033367722798832396,55.0
143,C7H10O7N-,220.04627524232941,220.04619266476863,473.3513361383996,0.00033373210417183814,56.0
146,C6H8O8N-,222.02553979774945,222.02548263581235,1059.1609192625463,0.0003367340818048574,57.0
150,C5H6O9N-,224.00480435316945,224.00474562506332,3909.1773583944487,0.00033973604806538076,58.0
151,C6H10O8N-,224.04118986188942,224.04121731608288,249.38753547491396,0.0003397912196221031,59.0
167,C7H8O8N-,234.02553979774945,234.025494903247,4122.787651039579,0.00035493374291977885,61.0
168,C8H12O7N-,234.06192530646942,234.0619308855765,10087.012689119778,0.0003549891160200303,62.0
170,C7C[13]H12O7N-,235.06528014426945,235.06527830330822,697.9919408695235,0.0003565108116678921,63.0
173,C7H10O8N-,236.04118986188942,236.04120475958652,8576.16225668597,0.00035799111458988266,64.0
175,C8H14O7N-,236.07757537060942,236.0775805592181,399.47596612379124,0.00035804622629279385,65.0
192,C8H10O8N-,248.04118986188942,248.04119748176765,14157.83587797044,0.0003761908289306495,68.0
195,C7C[13]H10O8N-,249.04454469968945,249.04449563331517,481.40650181047147,0.00037771245861248896,69.0
196,C7H8O9N-,250.02045441730945,250.0205233200161,488.7796252507372,0.00037919250348210777,70.0
198,C8H12O8N-,250.05683992602943,250.05682143339598,13439.442809169352,0.0003792476054396088,71.0
199,C9H16O7N-,250.09322543474946,250.0932658402787,612.0929825423796,0.0003793030750215284,72.0
203,C7H10O9N-,252.03610448144943,252.03609401115756,1629.868416515883,0.0003822496743511169,74.0
229,C9H12O9N-,278.05175454558946,278.051688033912,6321.442873528413,0.00042170597072872725,80.0
235,C8H10O10N-,280.03101910100946,280.0309245496636,401.6670156499177,0.0004247076048466668,83.0
237,C9H14O9N-,280.0674046097294,280.06733658821867,2215.3797318015368,0.00042476322722311157,84.0
243,C8H12O10N-,282.0466691651495,282.0466528448936,433.20936893396197,0.0004277648242966961,85.0
254,C8H11O10N2-,295.04191813787946,295.04201326570126,949.1182035399861,0.000447474157190188,88.0
263,C14H16O5NF-,297.10179941562944,297.10175327481664,1462.67944838816,0.00045059808248793746,89.0
