,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837477085167,2544545.28397922,9.401440584980901e-05,5.0
3,O3N[15]-,62.985401336789415,62.98542832760621,9058.031825013897,9.552661163846867e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99260067415098,2058.127063226992,9.553748941784787e-05,10.0
5,O2O[18]N-,63.99261282382943,63.99262365045432,16358.547512902356,9.70541457205449e-05,11.0
9,C4H5O2-,85.02950297937943,85.02957376418505,726.8771297101717,0.0001289597619476489,14.0
10,C2HO4-,88.98803209021943,88.98811665308834,3240.2446756878326,0.00013496349146370357,16.0
16,C3H3O4-,103.00368215435944,103.00376128831314,9705.946411165567,0.00015622029324566385,17.0
21,C2O2F3-,112.98558747902945,112.98565831872969,1350.2180608720282,0.00017135923153209774,19.0
24,C4H3O4-,115.00368215435944,115.00371278311852,273.4835513843947,0.00017441996059169339,21.0
26,C4H5O4-,117.01933221849943,117.01940404140647,1354.082086445579,0.0001774770115953885,22.0
29,CH2O6N-,123.98876036620943,123.98875981180716,1041.7060238779884,0.00018804706664904845,23.0
30,HO6N2-,124.98400933893944,124.9839989093019,1124164.9250663226,0.00018955653360000615,26.0
32,HO6NN[15]-,125.98104423233944,125.9810429872606,6670.6268121137755,0.00019106860935068563,30.0
33,HO5O[17]N2-,125.98822641937944,125.98822642219689,2667.7309308621393,0.00019107954391060905,31.0
34,HO5O[18]N2-,126.98825571937942,126.98825831616708,13247.24845424983,0.000192596276617223,32.0
42,C4H5O5-,133.01424683805945,133.01427120697832,3217.2810084046055,0.00020173559001932157,33.0
43,CO5N3-,133.98434369210943,133.98436485775667,377.6468725049404,0.00020320694018191221,34.0
49,C5H5O5-,145.01424683805945,145.01424984158103,1154.6313675616968,0.0002199353158060354,36.0
52,C5H7O5-,147.02989690219945,147.02993491098476,12669.236643027092,0.0002229923503176564,37.0
60,C6H7O5-,159.02989690219945,159.0299146586475,3325.361054253645,0.00024119214524173465,38.0
63,C5H5O6-,161.00916145761943,161.00918771662276,1689.4329363534898,0.0002441938975876466,39.0
64,C6H9O5-,161.04554696633943,161.04556216093366,1222.6640022040633,0.0002442491997477477,40.0
70,C3H4O7N-,165.99932504990943,165.9993449696473,648.1099191475323,0.00025176232536913365,41.0
75,C7H9O5-,173.04554696633946,173.04552557864503,11169.185477106063,0.00026244873558876983,42.0
77,C6H7O6-,175.0248115217594,175.02481262129396,2773.6617604635653,0.00026545063757690184,43.0
91,C8H11O5-,187.06119703047943,187.061208115822,2787.8502080890353,0.0002837055481425568,45.0
94,C7H9O6-,189.04046158589938,189.04040318255943,714.4465324924679,0.0002867074740917038,46.0
98,C5H6O7N-,192.01497511404946,192.01497578389612,1154.9796086247627,0.0002912187756246286,47.0
102,C5H8O7N-,194.03062517818938,194.03049007232545,225.75103053946125,0.0002942756785174358,49.0
106,C9H11O5-,199.06119703047943,199.06118585967155,345.04874650050317,0.00030190548620332976,50.0
108,C8H9O6-,201.04046158589938,201.04051709042244,1606.3477581691413,0.0003049072366035756,51.0
109,C9H13O5-,201.07684709461944,201.07680910464495,400.81767904880877,0.00030496234882360985,52.0
117,C6H8O7N-,206.03062517818938,206.0306122648138,555.4453562812812,0.0003124754441179633,53.0
120,C5H6O8N-,208.00988973360944,208.00986992865617,2035.6941577862704,0.000315477405540315,54.0
121,C6H10O7N-,208.04627524232941,208.046246231461,474.71692198443156,0.00031553244044773925,55.0
127,C5H8O8N-,210.02553979774945,210.0255208927404,8047.449706030916,0.0003185343293457374,56.0
131,C10H13O5-,213.07684709461944,213.07679569937164,631.8584759234863,0.00032316216810203863,57.0
133,C9H11O6-,215.0561116500394,215.05602103233906,640.7492394517151,0.000326163808073787,58.0
134,C10H15O5-,215.09249715875941,215.09243829685875,317.1176437867503,0.00032621911025199047,59.0
138,C9H13O6-,217.07176171417942,217.07178497129433,1279.8605524235593,0.00032922097819451245,60.0
142,C6H6O8N-,220.00988973360944,220.0098005526742,500.9060367337998,0.0003336768914702208,61.0
143,C7H10O7N-,220.04627524232941,220.04630302689594,1318.0857495599014,0.00033373235452756653,62.0
146,C6H8O8N-,222.02553979774945,222.02552618887879,1894.2282806834519,0.00033673403664282147,63.0
150,C5H6O9N-,224.00480435316945,224.00479134591825,4823.513206802095,0.000339736000855451,64.0
151,C6H10O8N-,224.04118986188942,224.0411658440608,448.3474383666336,0.0003397911723743322,65.0
159,C10H13O6-,229.07176171417942,229.07184660750676,246.24656119820983,0.0003474209418309022,66.0
162,C10H15O6-,231.08741177831945,231.08745396030974,787.2876460087833,0.00035047786917284115,67.0
167,C7H8O8N-,234.02553979774945,234.02552794032442,3844.799478199375,0.000354934006909229,68.0
168,C8H12O7N-,234.06192530646942,234.06192394906253,11562.047455393418,0.0003549890580705395,69.0
170,C7C[13]H12O7N-,235.06528014426945,235.06534379972717,490.40994516263106,0.0003565110766633931,70.0
173,C7H10O8N-,236.04118986188942,236.04118657592227,8159.399257662028,0.0003579910544616096,71.0
175,C8H14O7N-,236.07757537060942,236.07754007656413,313.7402363652652,0.0003580461661243236,72.0
178,C6H8O9N-,238.02045441730945,238.0204614451705,633.8440798597422,0.00036099298868134044,73.0
192,C8H10O8N-,248.04118986188942,248.04119329265322,14750.405311249562,0.00037619075514279556,74.0
195,C7C[13]H10O8N-,249.04454469968945,249.0444335782457,431.7856602710911,0.00037771238364790776,75.0
196,C7H8O9N-,250.02045441730945,250.02054576057895,371.60962633375493,0.0003791927828256058,76.0
