,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837442053453,2594512.976608018,9.401440315474339e-05,4.0
3,O3N[15]-,62.985401336789415,62.985424693202496,8846.537244339806,9.552660930592881e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99259961859282,3035.736173402313,9.553748708795067e-05,10.0
5,O2O[18]N-,63.99261282382943,63.992621318462824,16203.175491010159,9.705414376395117e-05,11.0
8,C2H3O3-,75.00876753479943,75.0088103980058,164.48297009534258,0.00011376179990681486,12.0
10,C2HO4-,88.98803209021943,88.98812351701281,2708.8079951581453,0.0001349635017796801,16.0
16,C3H3O4-,103.00368215435944,103.00376681848009,8707.88488456921,0.00015622021872360888,17.0
21,C2O2F3-,112.98558747902945,112.9856551137687,519.4012119083719,0.00017135925843841197,19.0
26,C4H5O4-,117.01933221849943,117.01938749993636,1397.468705133197,0.00017747704171107637,20.0
29,CH2O6N-,123.98876036620943,123.98876979991151,1346.9192930740844,0.00018804710258028817,21.0
30,HO6N2-,124.98400933893944,124.98400124135757,1199017.7123082764,0.00018955644475489414,24.0
32,HO6NN[15]-,125.98104423233944,125.98103546488687,8457.844461954453,0.00019106864700620756,26.0
33,HO5O[17]N2-,125.98822641937944,125.98821443347451,2693.8635085580477,0.00019107958157242027,27.0
34,HO5O[18]N2-,126.98825571937942,126.9882535776606,14157.551279068613,0.00019259618648641044,28.0
37,C5H5O4-,129.01933221849944,129.01937533362425,264.265280460278,0.00019567669079772687,29.0
42,C4H5O5-,133.01424683805945,133.0142742021246,2928.0242084696038,0.0002017356339773774,30.0
43,CO5N3-,133.98434369210943,133.98434002226912,171.17591085311787,0.00020320684558870633,31.0
49,C5H5O5-,145.01424683805945,145.01427043934203,1025.0670923113446,0.0002199353712716581,33.0
52,C5H7O5-,147.02989690219945,147.02993200806023,13176.292951869933,0.00022299240780717516,34.0
53,C4C[13]H7O5-,148.03325173999946,148.03334724750366,282.318993412358,0.0002245141916534926,35.0
55,C2H2O7N-,151.98367498576945,151.9836705096094,278.166575199341,0.0002305053736767316,36.0
60,C6H7O5-,159.02989690219945,159.02989158987592,2838.6665778222628,0.00024119203498573264,37.0
63,C5H5O6-,161.00916145761943,161.0091776299036,2038.3706316488406,0.0002441939698108457,38.0
64,C6H9O5-,161.04554696633943,161.04551860359942,1696.2723266266457,0.00024424908825160333,39.0
70,C3H4O7N-,165.99932504990943,165.99929553003656,1366.5157118339273,0.00025176221083764443,40.0
75,C7H9O5-,173.04554696633946,173.0455248674752,8948.008217707256,0.00026244882144570874,41.0
76,C6C[13]H9O5-,174.04890180413943,174.04886890843872,277.01696457872,0.00026397062263663993,42.0
77,C6H7O6-,175.0248115217594,175.024775334473,2443.641012146305,0.00026545051756011095,43.0
85,C4H6O7N-,180.01497511404946,180.01504787755698,263.8038491492731,0.0002730191875025209,44.0
88,C8H9O5-,185.04554696633946,185.04553651303476,569.8312661031275,0.00028064852050127244,45.0
91,C8H11O5-,187.06119703047943,187.06119600100658,1949.6633137458953,0.00028370565093715567,46.0
94,C7H9O6-,189.04046158589938,189.0404891116418,2368.337915279826,0.0002867075793679407,47.0
98,C5H6O7N-,192.01497511404946,192.0149564046674,2096.963971392249,0.00029121864543434154,48.0
108,C8H9O6-,201.04046158589938,201.04043847601457,1275.1578168916158,0.00030490710108744987,50.0
112,C8H11O6-,203.0561116500394,203.05611939366378,1013.9873726640699,0.0003079642481844209,51.0
117,C6H8O7N-,206.03062517818938,206.03065340356784,1310.491280429639,0.00031247557158275985,52.0
120,C5H6O8N-,208.00988973360944,208.00987359932003,1927.4137424670473,0.0003154772659478202,53.0
121,C6H10O7N-,208.04627524232941,208.04624876336325,986.5935749733674,0.0003155325706484251,54.0
