,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988367159513814,2468723.534880786,9.401440602114962e-05,5.0
3,O3N[15]-,62.985401336789415,62.98541657273481,8752.646838522662,9.552656870321891e-05,9.0
4,O2O[17]N-,62.992583523829424,62.992591612025926,2065.2905754856147,9.553744648830788e-05,10.0
5,O2O[18]N-,63.99261282382943,63.99261303219745,14883.928210510609,9.705414963284542e-05,11.0
10,C2HO4-,88.98803209021943,88.98811366326541,4435.167265143523,0.0001349634804093998,14.0
11,C3H5O3-,89.02441759893942,89.02451027977277,154.1053935122804,0.00013501867242873378,15.0
16,C3H3O4-,103.00368215435944,103.00375084528513,11340.117744704121,0.00015622021390702105,16.0
21,C2O2F3-,112.98558747902945,112.98566820207161,1161.9658938533867,0.0001713592678207393,18.0
26,C4H5O4-,117.01933221849943,117.01938633292741,2929.0436478217257,0.00017747694355633434,19.0
29,CH2O6N-,123.98876036620943,123.98874957908514,715.9067582735308,0.0001880470056762326,20.0
30,HO6N2-,124.98400933893944,124.98398321001098,1065502.3104527637,0.00018955647371231513,22.0
32,HO6NN[15]-,125.98104423233944,125.98101685724464,6915.235095760157,0.0001910685505688137,24.0
33,HO5O[17]N2-,125.98822641937944,125.98818977679132,2628.3609484255835,0.0001910794851368023,25.0
34,HO5O[18]N2-,126.98825571937942,126.98823746868905,13305.887790362682,0.00019259621897162402,26.0
38,C6H9O3-,129.05571772721942,129.05569235694497,284.3401732264717,0.00019573181752008886,27.0
42,C4H5O5-,133.01424683805945,133.01424713809413,4153.221469710784,0.00020173553956730463,28.0
49,C5H5O5-,145.01424683805945,145.0142279774282,2182.4556292359925,0.0002199352816515642,31.0
52,C5H7O5-,147.02989690219945,147.02990655496492,16144.01498683861,0.00022299231915214458,32.0
55,C2H2O7N-,151.98367498576945,151.98366900767087,319.20345703755527,0.00023050545605502314,33.0
60,C6H7O5-,159.02989690219945,159.02989105250526,3793.4340923149966,0.00024119213332380771,34.0
63,C5H5O6-,161.00916145761943,161.0091740699096,3119.5807687857355,0.00024419388907919327,35.0
64,C6H9O5-,161.04554696633943,161.0455340401863,2087.7445510599687,0.0002442490075433039,36.0
70,C3H4O7N-,165.99932504990943,165.9992675047323,1069.4464896237337,0.0002517621334435946,38.0
75,C7H9O5-,173.04554696633946,173.04550984039045,10270.073843864662,0.0002624487492086096,39.0
76,C6C[13]H9O5-,174.04890180413943,174.0488936369415,213.9633156790326,0.0002639705511756595,40.0
77,C6H7O6-,175.0248115217594,175.02472360066383,1864.3862194086605,0.00026545065506120697,41.0
79,C7H11O5-,175.06119703047943,175.0611227548679,365.6722855600344,0.00026550583601501365,42.0
88,C8H9O5-,185.04554696633946,185.04540995944856,283.3508023612523,0.00028064845821591913,44.0
90,C7H7O6-,187.0248115217594,187.02481156291336,267.81678324543316,0.0002836503891495828,45.0
91,C8H11O5-,187.06119703047943,187.06114053143767,2476.5882344059382,0.0002837055904651694,46.0
94,C7H9O6-,189.04046158589938,189.04046159844768,1567.8988893614232,0.00028670752071566626,47.0
