,formula,mz,observed,a,sigma,peak
1,C2H3O2-,59.01385291523943,59.013794973424275,268.6440493976809,8.950304294275066e-05,0.0
2,O3N-,61.988366443389424,61.9883452605418,2461822.137433937,9.401438997495051e-05,5.0
3,O3N[15]-,62.985401336789415,62.985395220710195,8254.306388262383,9.5526552328525e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99257238830361,2194.4867394011526,9.553743011124491e-05,10.0
5,O2O[18]N-,63.99261282382943,63.99259326634219,17103.092360611667,9.70541329246168e-05,11.0
10,C2HO4-,88.98803209021943,88.9880729045046,3820.240253409446,0.00013496337943468028,15.0
15,C4H5O3-,101.02441759893942,101.02445848501279,320.0854268253755,0.00015321832092937866,16.0
16,C3H3O4-,103.00368215435944,103.00371335340272,10648.66909253653,0.00015622018308897727,17.0
21,C2O2F3-,112.98558747902945,112.9855994064177,1212.120788790805,0.0001713591250695328,19.0
24,C4H3O4-,115.00368215435944,115.00366255364139,449.9822188570957,0.00017441985510492332,20.0
25,C5H7O3-,115.04006766307943,115.04001051158917,170.03560509457506,0.00017447498080537895,21.0
26,C4H5O4-,117.01933221849943,117.0193299400864,2718.090617246688,0.00017747690715851113,22.0
29,CH2O6N-,123.98876036620943,123.98864406898599,305.17182334939076,0.0001880468422763426,23.0
30,HO6N2-,124.98400933893944,124.983934582407,1081071.4246465669,0.00018955643403511786,26.0
32,HO6NN[15]-,125.98104423233944,125.98097132350357,7403.080554433875,0.00019106851047575278,28.0
33,HO5O[17]N2-,125.98822641937944,125.98815230756286,2263.2797552942666,0.00019107944504072975,29.0
34,HO5O[18]N2-,126.98825571937942,126.98819677366238,12759.378875479073,0.0001925961784572159,30.0
37,C5H5O4-,129.01933221849944,129.0193198825817,186.53109969417517,0.00019567668556405611,31.0
42,C4H5O5-,133.01424683805945,133.01419274646068,3825.945987641483,0.00020173549650734018,32.0
44,C3C[13]H5O5-,134.01760167585942,134.01752525171125,294.8127441804085,0.00020325719707605695,33.0
49,C5H5O5-,145.01424683805945,145.01417434143576,1490.6696170173639,0.00021993523339869727,34.0
52,C5H7O5-,147.02989690219945,147.0298546749902,13745.63413948749,0.00022299227001124154,36.0
53,C4C[13]H7O5-,148.03325173999946,148.03315938464468,375.6528581907309,0.00022451389196693266,37.0
55,C2H2O7N-,151.98367498576945,151.98351838583494,216.15439091099574,0.00023050523624309512,38.0
60,C6H7O5-,159.02989690219945,159.02985042912894,4075.9755914960433,0.00024119207880488278,39.0
63,C5H5O6-,161.00916145761943,161.00907027456267,3143.8768421303957,0.00024419383365851394,40.0
64,C6H9O5-,161.04554696633943,161.04547583871116,1510.789770171324,0.00024424895210602805,41.0
70,C3H4O7N-,165.99932504990943,165.99922351283675,1022.8367656805284,0.00025176207573118726,42.0
72,C7H7O5-,171.02989690219945,171.02976915802086,553.5941002106323,0.0002593916018888825,43.0
75,C7H9O5-,173.04554696633946,173.04544930535394,8694.940432113723,0.000262448688216543,44.0
76,C6C[13]H9O5-,174.04890180413943,174.04876982022273,690.2191749931333,0.000263970489712456,45.0
77,C6H7O6-,175.0248115217594,175.0247069696228,2282.7653291361066,0.0002654505931388028,46.0
85,C4H6O7N-,180.01497511404946,180.01484219409275,470.4310510131328,0.0002730188394183765,48.0
88,C8H9O5-,185.04554696633946,185.04540137057256,275.2353405237434,0.00028064839152352317,49.0
90,C7H7O6-,187.0248115217594,187.02470460410265,344.4116172453234,0.0002836503215033087,50.0
91,C8H11O5-,187.06119703047943,187.06111625347773,2934.063002578701,0.0002837055228013191,51.0
94,C7H9O6-,189.04046158589938,189.04038099943685,1185.1656618352429,0.0002867072183944873,52.0
98,C5H6O7N-,192.01497511404946,192.01489132624863,1591.4835502571286,0.00029121851952101235,53.0
108,C8H9O6-,201.04046158589938,201.0403540583378,1495.7463693679983,0.00030490697977660373,55.0
109,C9H13O5-,201.07684709461944,201.07668838875685,291.28407094363564,0.0003049620919952597,56.0
117,C6H8O7N-,206.03062517818938,206.0304788269376,2168.020474549456,0.00031247518721554384,57.0
120,C5H6O8N-,208.00988973360944,208.00979649968136,2148.511095004867,0.00031547714867113,58.0
121,C6H10O7N-,208.04627524232941,208.04622047927106,894.2385049124739,0.0003155324533939281,59.0
127,C5H8O8N-,210.02553979774945,210.02538774550686,9441.687959872848,0.0003185340725469957,60.0
131,C10H13O5-,213.07684709461944,213.07667449976802,449.81048774368713,0.00032316191147982443,61.0
133,C9H11O6-,215.0561116500394,215.0559950645342,588.9754761479297,0.0003261638351758782,62.0
138,C9H13O6-,217.07176171417942,217.07161721416048,1221.2745501056286,0.0003292207219297401,63.0
142,C6H6O8N-,220.00988973360944,220.0097778948565,353.71389039328693,0.00033367692897800756,64.0
143,C7H10O7N-,220.04627524232941,220.04621826963526,2042.377600697081,0.0003337323921133963,65.0
146,C6H8O8N-,222.02553979774945,222.02538852098226,1310.318424602128,0.00033673378101839403,66.0
150,C5H6O9N-,224.00480435316945,224.00466444944536,6121.128450090996,0.00033973574554739734,67.0
151,C6H10O8N-,224.04118986188942,224.04108457644395,759.7388399707313,0.00033979091707241467,68.0
152,C4C[13]H6O9N-,225.00815919096942,225.00798226300444,304.01395896401937,0.0003412574181818758,69.0
162,C10H15O6-,231.08741177831945,231.0873284272351,439.3872978362395,0.0003504776152769452,70.0
167,C7H8O8N-,234.02553979774945,234.02534267903673,4344.333430021506,0.0003549337537265097,71.0
