,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988347882201225,2380382.265072415,9.401437348493029e-05,6.0
3,O3N[15]-,62.985401336789415,62.9853979544472,8925.269449186528,9.552653551913576e-05,10.0
4,O2O[17]N-,62.992583523829424,62.99257876095478,2832.750729328215,9.553745825291412e-05,11.0
5,O2O[18]N-,63.99261282382943,63.992594316761036,15600.848533466931,9.705411579130217e-05,12.0
10,C2HO4-,88.98803209021943,88.98808033839407,3780.036412445533,0.00013496342934902377,16.0
16,C3H3O4-,103.00368215435944,103.00372589403007,9283.861512524007,0.00015622024648874447,17.0
21,C2O2F3-,112.98558747902945,112.98561540980344,1383.4644854433986,0.00017135919875374997,20.0
26,C4H5O4-,117.01933221849943,117.01931861396507,1756.217449473966,0.00017747687133357336,21.0
29,CH2O6N-,123.98876036620943,123.98868628861275,1246.6023588210246,0.0001880469279179507,22.0
30,HO6N2-,124.98400933893944,124.98394700528897,1082795.2234039733,0.0001895563951550895,24.0
32,HO6NN[15]-,125.98104423233944,125.98098220266748,6393.880546636265,0.00019106859834985284,27.0
33,HO5O[17]N2-,125.98822641937944,125.98818348085445,1744.531486537927,0.00019107953292294542,28.0
34,HO5O[18]N2-,126.98825571937942,126.98818873891403,10526.656963522653,0.00019259613879918282,29.0
42,C4H5O5-,133.01424683805945,133.0142075955396,4195.780532184264,0.00020173545448831965,30.0
43,CO5N3-,133.98434369210943,133.98428260588489,253.30177686021582,0.00020320666562832388,31.0
49,C5H5O5-,145.01424683805945,145.014225150886,1828.6100390200088,0.00021993534359849635,33.0
52,C5H7O5-,147.02989690219945,147.02986601204495,12656.467371823364,0.0002229922223776047,34.0
53,C4C[13]H7O5-,148.03325173999946,148.0332477506409,329.98502846066344,0.00022451400586911063,35.0
60,C6H7O5-,159.02989690219945,159.02985412742365,3761.975795643831,0.00024119202623212603,36.0
63,C5H5O6-,161.00916145761943,161.0091002573147,2303.6110470375934,0.0002441937802597976,37.0
64,C6H9O5-,161.04554696633943,161.0454688590605,1627.2220992581554,0.00024424908245142875,38.0
67,C3O2F5-,162.98239391902945,162.9823429208984,285.39298830357484,0.00024718661683674074,39.0
70,C3H4O7N-,165.99932504990943,165.99925633727395,1531.0764457664397,0.00025176221253887034,40.0
72,C7H7O5-,171.02989690219945,171.02975664329657,269.3079761583574,0.0002593915442603273,41.0
75,C7H9O5-,173.04554696633946,173.04544806363808,8356.92360585951,0.0002624486297275835,42.0
77,C6H7O6-,175.0248115217594,175.02472543485683,1809.3786843346313,0.0002654505338018973,43.0
85,C4H6O7N-,180.01497511404946,180.0148958752973,574.4957660933245,0.00027301899509482043,45.0
88,C8H9O5-,185.04554696633946,185.0455598255062,323.42282414860546,0.00028064855417845105,46.0
91,C8H11O5-,187.06119703047943,187.061078359061,2733.7251253296695,0.0002837054582433965,47.0
94,C7H9O6-,189.04046158589938,189.04037054378063,1306.4042906473396,0.00028670738666710684,48.0
98,C5H6O7N-,192.01497511404946,192.01493168497322,1364.6235014269664,0.00029121869201964237,49.0
102,C5H8O7N-,194.03062517818938,194.03048130007065,220.64665612834304,0.0002942755975690616,52.0
108,C8H9O6-,201.04046158589938,201.0404136532246,1809.2801361731324,0.0003049071653204825,53.0
112,C8H11O6-,203.0561116500394,203.055995966447,722.6215533498302,0.0003079640563347027,54.0
117,C6H8O7N-,206.03062517818938,206.03054881001026,1797.6485551653125,0.0003124753801135934,55.0
120,C5H6O8N-,208.00988973360944,208.0098124335392,1717.1165811487767,0.0003154773445138026,56.0
121,C6H10O7N-,208.04627524232941,208.0461113854521,651.1336362467215,0.0003155323794762982,57.0
127,C5H8O8N-,210.02553979774945,210.02543452472622,8209.357234397596,0.0003185342714041742,58.0
128,C4C[13]H8O8N-,211.02889463554942,211.0287932873416,220.9922215534625,0.00032005613097576695,59.0
131,C10H13O5-,213.07684709461944,213.0766037855624,339.28968174719716,0.0003231618352715251,60.0
133,C9H11O6-,215.0561116500394,215.0560048072141,1062.30330772333,0.00032616375806141147,61.0
134,C10H15O5-,215.09249715875941,215.0926135903447,281.2890125849302,0.0003262193439357432,62.0
138,C9H13O6-,217.07176171417942,217.0716507659619,506.57807075033,0.00032922093145081933,63.0
142,C6H6O8N-,220.00988973360944,220.00976109709472,765.7810584250116,0.0003336768495836801,64.0
143,C7H10O7N-,220.04627524232941,220.04616177938078,1463.1034658215988,0.00033373201921013337,65.0
146,C6H8O8N-,222.02553979774945,222.02537481399366,999.3088748325689,0.0003367339981521472,66.0
150,C5H6O9N-,224.00480435316945,224.00465338967606,4611.946830698088,0.0003397356643021855,67.0
151,C6H10O8N-,224.04118986188942,224.04104948593525,690.2215697461522,0.0003397908358102984,68.0
162,C10H15O6-,231.08741177831945,231.0872671245406,338.6059448028301,0.00035047753072351085,69.0
167,C7H8O8N-,234.02553979774945,234.02539842757142,4465.177773978094,0.00035493366779077,70.0
168,C8H12O7N-,234.06192530646942,234.0617951306971,13803.910346956005,0.0003549890409184792,71.0
170,C7C[13]H12O7N-,235.06528014426945,235.06511890639692,1068.9711748414993,0.00035651073732448997,72.0
173,C7H10O8N-,236.04118986188942,236.0410535526254,9071.980965467747,0.0003579907149235893,73.0
175,C8H14O7N-,236.07757537060942,236.07749092405928,324.41166791083657,0.0003580461527213772,74.0
186,C5HO2F8-,244.98542861109942,244.98518390257573,445.9519868436838,0.0003715557981672135,75.0
192,C8H10O8N-,248.04118986188942,248.04108521556552,15880.989467124347,0.0003761904137641276,76.0
193,C9H14O7N-,248.07757537060942,248.07743732732214,405.73547605651265,0.00037624556531891645,77.0
195,C7C[13]H10O8N-,249.04454469968945,249.04441954965537,1222.361502905805,0.00037771239554444707,78.0
196,C7H8O9N-,250.02045441730945,250.0203588194489,419.10956911775617,0.00037919244125025594,79.0
198,C8H12O8N-,250.05683992602943,250.05671768744617,13509.216519739817,0.00037924754323901067,80.0
199,C9H16O7N-,250.09322543474946,250.09308737143965,460.5764760531857,0.00037930265723920255,81.0
203,C7H10O9N-,252.03610448144943,252.03606123733843,941.6981133670022,0.0003822496138665416,82.0
213,C10H16O7N-,262.09322543474946,262.0928353511376,224.7778445867729,0.0003975022227424804,84.0
226,C10H14O8N-,276.0724899901694,276.07233789880434,1129.9702955165687,0.00041870383591551306,88.0
229,C9H12O9N-,278.05175454558946,278.0515352858244,6509.351057469309,0.00042170593517415754,89.0
230,C10H16O8N-,278.0881400543094,278.08792257333573,1007.0060742885788,0.0004217609689471744,90.0
235,C8H10O10N-,280.03101910100946,280.03096500039703,299.89186022114677,0.00042470799270689967,92.0
237,C9H14O9N-,280.0674046097294,280.0671710364839,2519.091539886751,0.0004247627723581399,93.0
243,C8H12O10N-,282.0466691651495,282.04628578154575,655.1016220782082,0.0004277643670558782,94.0
249,C10H14O9N-,292.0674046097294,292.06708643409297,4181.152019150279,0.00044296233388548505,95.0
251,C9C[13]H14O9N-,293.0707594475294,293.0708098393572,240.91015842461033,0.0004444845200925815,96.0
253,C10H16O9N-,294.08305467386936,294.08272364969827,10048.473732891935,0.0004460195538579648,97.0
255,C9C[13]H16O9N-,295.0864095116694,295.086487300924,620.4847231727807,0.00044754158693850054,98.0
263,C14H16O5NF-,297.10179941562944,297.1015789926693,798.0641648873205,0.00045059806790929383,99.0
266,C10H12O10N-,306.0466691651495,306.0463999989227,379.2005090217503,0.0004641642982279332,100.0
270,C10H14O10N-,308.06231922928936,308.0619649682653,816.1702184912842,0.00046722079143982076,101.0
283,C10H14O11N-,324.05723384884936,324.0570472997644,391.0411112712222,0.0004914801563146207,102.0
291,C11H16O11N-,338.07288391298937,338.07273803895873,280.137715468812,0.0005127365232067316,103.0
