,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98838318758127,2629802.9112494355,9.401443044865183e-05,5.0
3,O3N[15]-,62.985401336789415,62.98543768437335,7910.446673432044,9.552663748396229e-05,8.0
4,O2O[17]N-,62.992583523829424,62.99261112897753,2462.945662589961,9.553751527238215e-05,9.0
5,O2O[18]N-,63.99261282382943,63.99263216552411,16091.472395674915,9.705417284575923e-05,10.0
8,C2H3O3-,75.00876753479943,75.00883128369698,177.50973791714355,0.00011376183955248683,12.0
9,C4H5O2-,85.02950297937943,85.02960193432303,374.48641322577066,0.00012895982024242912,14.0
10,C2HO4-,88.98803209021943,88.98813786166866,3546.4502773989543,0.00013496355651778472,16.0
16,C3H3O4-,103.00368215435944,103.00377594072519,10831.633999912709,0.00015622029034363406,19.0
21,C2O2F3-,112.98558747902945,112.985695029174,1659.5628576779015,0.00017135934308091548,22.0
26,C4H5O4-,117.01933221849943,117.01940424455064,2353.3043012157377,0.00017747701802280376,24.0
29,CH2O6N-,123.98876036620943,123.98877103685794,1258.0161572335899,0.00018804707835262996,25.0
30,HO6N2-,124.98400933893944,124.98402469372795,1233405.431632208,0.00018955654609051462,28.0
32,HO6NN[15]-,125.98104423233944,125.98106242236533,7779.865812725441,0.0001910687497784829,31.0
33,HO5O[17]N2-,125.98822641937944,125.98824780739682,2595.1674725008925,0.00019107955720347735,32.0
34,HO5O[18]N2-,126.98825571937942,126.98827956756062,15067.984913441029,0.00019259629071746858,33.0
42,C4H5O5-,133.01424683805945,133.01430347381304,3014.3685060332855,0.0002017356091585612,35.0
49,C5H5O5-,145.01424683805945,145.01431233917083,1450.5674422876111,0.00021993534584787244,37.0
52,C5H7O5-,147.02989690219945,147.02995930019907,15052.87181325035,0.00022299238230147873,38.0
60,C6H7O5-,159.02989690219945,159.02995040567703,4540.520223522095,0.00024119218942651217,39.0
63,C5H5O6-,161.00916145761943,161.00922628131738,3666.5953266413285,0.00024419394388815256,40.0
64,C6H9O5-,161.04554696633943,161.04559710853056,1828.9324382226705,0.0002442492460875028,41.0
66,C5C[13]H9O5-,162.04890180413943,162.0489318676832,211.5647725890836,0.00024577086417782877,42.0
70,C3H4O7N-,165.99932504990943,165.99940824432616,455.33731015742785,0.00025176237713148353,44.0
75,C7H9O5-,173.04554696633946,173.04555877006499,10193.219242015994,0.0002624487953693414,45.0
77,C6H7O6-,175.0248115217594,175.02480459618812,2025.9860653280703,0.00026545069967347907,46.0
91,C8H11O5-,187.06119703047943,187.06124865182173,2230.1966541406555,0.00028370562491191966,48.0
94,C7H9O6-,189.04046158589938,189.0404817649366,1718.7581835630933,0.0002867075533693545,49.0
98,C5H6O7N-,192.01497511404946,192.0150126000195,2172.523475947181,0.0002912188587216577,50.0
108,C8H9O6-,201.04046158589938,201.04045257135527,1944.3020701805067,0.0003049073316520743,52.0
112,C8H11O6-,203.0561116500394,203.05610578424057,1320.5320321218624,0.0003079642225085042,53.0
