,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988371722654065,2445864.470136077,9.401442308960011e-05,6.0
3,O3N[15]-,62.985401336789415,62.985422014807575,7831.788327312218,9.552658613211334e-05,11.0
4,O2O[17]N-,62.992583523829424,62.99260273573851,2555.7094716326474,9.553746391980257e-05,12.0
5,O2O[18]N-,63.99261282382943,63.99262282479859,15713.177306435435,9.705416742792184e-05,13.0
9,C4H5O2-,85.02950297937943,85.02952918957779,447.36538610620767,0.00012895970005873242,18.0
10,C2HO4-,88.98803209021943,88.98812252420362,3776.193904789307,0.0001349635079147086,21.0
16,C3H3O4-,103.00368215435944,103.00377095285445,11440.30408349275,0.00015622024733882324,22.0
21,C2O2F3-,112.98558747902945,112.98567404035651,1029.2145488215995,0.00017135930566624324,24.0
26,C4H5O4-,117.01933221849943,117.0194055635243,2482.014945528263,0.00017747698322894063,25.0
29,CH2O6N-,123.98876036620943,123.98875043705534,1160.8796850344984,0.0001880470485629496,26.0
30,HO6N2-,124.98400933893944,124.98400404919173,1093785.2808473234,0.00018955651706384726,28.0
32,HO6NN[15]-,125.98104423233944,125.98104688583392,8013.231711606656,0.0001910687215281904,30.0
33,HO5O[17]N2-,125.98822641937944,125.98822377065376,1519.6721994711882,0.00019107952895877652,31.0
34,HO5O[18]N2-,126.98825571937942,126.98825759847364,13234.305165463922,0.00019259626326354956,32.0
38,C6H9O3-,129.05571772721942,129.0557766228397,209.83803716635995,0.000195731994611721,33.0
42,C4H5O5-,133.01424683805945,133.01426537427827,3583.342539575495,0.00020173558672126988,34.0
49,C5H5O5-,145.01424683805945,145.01425697478513,1778.9421609500196,0.00021993533465592785,36.0
52,C5H7O5-,147.02989690219945,147.02992786364518,15178.634239723378,0.00022299237315845992,38.0
53,C4C[13]H7O5-,148.03325173999946,148.0332465515858,206.60552188134048,0.00022451399605857158,39.0
55,C2H2O7N-,151.98367498576945,151.98372298916087,774.2206667254048,0.00023050551254680387,40.0
60,C6H7O5-,159.02989690219945,159.02991042165618,3894.8547524764076,0.00024119201308604122,41.0
63,C5H5O6-,161.00916145761943,161.00917385744836,3032.678658102424,0.0002441939501819685,42.0
64,C6H9O5-,161.04554696633943,161.0455466569003,1619.2523439359832,0.0002442490686648585,43.0
67,C3O2F5-,162.98239391902945,162.9824743010476,259.51269212194074,0.00024718678951084303,44.0
70,C3H4O7N-,165.99932504990943,165.99933348796637,911.2885557707739,0.00025176219714065297,45.0
72,C7H7O5-,171.02989690219945,171.02985890713043,370.7225467651506,0.00025939172828165854,46.0
75,C7H9O5-,173.04554696633946,173.04552062069453,10351.532234233748,0.00026244881662216256,47.0
77,C6H7O6-,175.0248115217594,175.0247765621422,1632.0841780349342,0.00026545072352980364,48.0
79,C7H11O5-,175.06119703047943,175.06127603981835,381.5533960217681,0.0002655061127657228,49.0
85,C4H6O7N-,180.01497511404946,180.01494791504638,464.9416884196252,0.00027301897485349847,51.0
90,C7H7O6-,187.0248115217594,187.0248230415023,203.89062732465206,0.00028365046411649966,52.0
91,C8H11O5-,187.06119703047943,187.06117544155916,2746.5492920793954,0.00028370566545205884,53.0
94,C7H9O6-,189.04046158589938,189.04044627544937,2022.1626799972782,0.00028670736309132375,54.0
98,C5H6O7N-,192.01497511404946,192.01497850611332,1538.6351235025936,0.0002912186673087637,55.0
102,C5H8O7N-,194.03062517818938,194.03067627307672,497.3922118316732,0.00029427581509290944,57.0
106,C9H11O5-,199.06119703047943,199.06125056767073,383.04744341472673,0.00030190538465457565,58.0
108,C8H9O6-,201.04046158589938,201.04042750293578,1719.6927713017576,0.0003049071370577339,59.0
109,C9H13O5-,201.07684709461944,201.07686540114548,384.05861237262974,0.0003049625056859474,60.0
112,C8H11O6-,203.0561116500394,203.0560757404856,1318.3678358738885,0.0003079642874223932,62.0
117,C6H8O7N-,206.03062517818938,206.03057531169634,1398.4729437901713,0.0003124753498185009,63.0
120,C5H6O8N-,208.00988973360944,208.00987158426875,1636.8347168654036,0.0003154773133992285,65.0
121,C6H10O7N-,208.04627524232941,208.0462821069674,596.2391091945689,0.00031553261816125313,66.0
127,C5H8O8N-,210.02553979774945,210.02552501702067,9893.66929685485,0.00031853451312154675,67.0
128,C4C[13]H8O8N-,211.02889463554942,211.028879722051,306.0953562419966,0.00032005609859678865,68.0
131,C10H13O5-,213.07684709461944,213.07685033676236,565.1138517128092,0.00032316208168454156,69.0
