,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98836281236278,2503320.277086053,9.40144019365957e-05,4.0
3,O3N[15]-,62.985401336789415,62.98541123119001,8015.27083351199,9.552656391899407e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99259302872079,2777.511854497691,9.553748665235428e-05,10.0
5,O2O[18]N-,63.99261282382943,63.99260973457366,15109.51601560585,9.705414412659218e-05,11.0
9,C4H5O2-,85.02950297937943,85.02961214866978,280.810410300478,0.00012895979127041128,14.0
10,C2HO4-,88.98803209021943,88.98809526023129,3811.3183755393366,0.00013496345238845595,16.0
16,C3H3O4-,103.00368215435944,103.00374190627605,11911.175671375533,0.00015622016970659518,18.0
21,C2O2F3-,112.98558747902945,112.98564623859323,1240.6170234151664,0.00017135921067409983,20.0
24,C4H3O4-,115.00368215435944,115.00368502983022,207.0412989746,0.00017441983078311668,22.0
26,C4H5O4-,117.01933221849943,117.01936512346616,2462.3408413593843,0.0001774769946755963,23.0
29,CH2O6N-,123.98876036620943,123.98873141814329,920.5857710686272,0.00018804705709687383,24.0
30,HO6N2-,124.98400933893944,124.98397505154753,1148548.8668985032,0.00018955639952286955,26.0
32,HO6NN[15]-,125.98104423233944,125.98100544076866,7750.882954731628,0.00019106860203341812,28.0
33,HO5O[17]N2-,125.98822641937944,125.98818131799459,2081.1158500218926,0.00019107953660153212,29.0
34,HO5O[18]N2-,126.98825571937942,126.98823204872136,13853.155240905156,0.00019259614178294426,30.0
42,C4H5O5-,133.01424683805945,133.01423790164426,3175.523959906348,0.00020173545310542886,32.0
49,C5H5O5-,145.01424683805945,145.01425838149243,2286.0075037248907,0.00021993533262431358,34.0
52,C5H7O5-,147.02989690219945,147.02989981616568,14385.20384783483,0.00022299236997883588,35.0
53,C4C[13]H7O5-,148.03325173999946,148.03324763041178,287.6756694116191,0.00022451399229896896,36.0
60,C6H7O5-,159.02989690219945,159.0298746393791,4860.53277072827,0.00024119200260215495,38.0
62,C5C[13]H7O5-,160.03325173999946,160.0331940173702,231.4346976277128,0.00024271367437956917,39.0
63,C5H5O6-,161.00916145761943,161.00915206078,2099.5004661812236,0.00024419393841733497,40.0
64,C6H9O5-,161.04554696633943,161.04553002649632,1522.8183948326227,0.00024424905687651114,41.0
70,C3H4O7N-,165.99932504990943,165.99927936246274,1413.8192951545495,0.00025176218205353424,42.0
72,C7H7O5-,171.02989690219945,171.0298192303017,603.8642292820928,0.00025939170971117203,43.0
75,C7H9O5-,173.04554696633946,173.0455041004195,10138.47197849628,0.0002624487966186202,44.0
76,C6C[13]H9O5-,174.04890180413943,174.04894447734696,402.51109230225916,0.0002639705983986565,45.0
77,C6H7O6-,175.0248115217594,175.02473603594066,1247.5022519586482,0.00026545049390108147,46.0
85,C4H6O7N-,180.01497511404946,180.01507641261713,327.2482376238332,0.00027301916689743516,47.0
88,C8H9O5-,185.04554696633946,185.04547088746116,435.6285658175519,0.0002806485031304269,48.0
91,C8H11O5-,187.06119703047943,187.06111667063087,2421.10289369138,0.0002837054048668397,49.0
94,C7H9O6-,189.04046158589938,189.0404339949405,2043.5617520327444,0.0002867075646756983,50.0
98,C5H6O7N-,192.01497511404946,192.01496643946368,1820.9651190993238,0.00029121887203602205,51.0
