,formula,mz,observed,a,sigma,peak
1,C2H3O2-,59.01385291523943,59.01384753513658,267.95571130087785,8.95031172654383e-05,0.0
2,O3N-,61.988366443389424,61.98838995264052,2407601.6138053904,9.401442620418971e-05,5.0
3,O3N[15]-,62.985401336789415,62.985440340662,7787.308702809136,9.552663441370102e-05,10.0
4,O2O[17]N-,62.992583523829424,62.9926169397012,2534.0130399415534,9.553751221067401e-05,11.0
5,O2O[18]N-,63.99261282382943,63.99263853575905,15310.7229656977,9.705417099143459e-05,12.0
10,C2HO4-,88.98803209021943,88.98813133928272,3804.419817221444,0.00013496351836868954,15.0
16,C3H3O4-,103.00368215435944,103.00379267500311,11376.787515752481,0.00015622026261634598,16.0
21,C2O2F3-,112.98558747902945,112.9856816745585,993.1841880154401,0.0001713593247633738,19.0
24,C4H3O4-,115.00368215435944,115.00370628614031,168.55129101744248,0.00017441994934817728,20.0
25,C5H7O3-,115.04006766307943,115.04013926028213,193.9189741819071,0.00017447518603782818,21.0
26,C4H5O4-,117.01933221849943,117.01941246039628,1744.6503884449764,0.00017747700395630997,22.0
29,CH2O6N-,123.98876036620943,123.98878205851076,1208.114909103613,0.00018804707222112917,23.0
30,HO6N2-,124.98400933893944,124.98403260906862,1092913.4589596526,0.00018955654115216294,25.0
32,HO6NN[15]-,125.98104423233944,125.98107470448178,6967.722490351331,0.0001910687460502934,27.0
33,HO5O[17]N2-,125.98822641937944,125.98826552003766,2060.655911850761,0.0001910796806357261,28.0
34,HO5O[18]N2-,126.98825571937942,126.98828690275508,13579.83423514455,0.0001925962882267459,29.0
42,C4H5O5-,133.01424683805945,133.0143049351651,4093.7603493981023,0.00020173561438392517,30.0
49,C5H5O5-,145.01424683805945,145.01429380792877,1496.1442814528023,0.00021993536799513752,32.0
52,C5H7O5-,147.02989690219945,147.02996831396624,14474.059093682448,0.00022299240748953035,34.0
60,C6H7O5-,159.02989690219945,159.02993236262074,3440.0744377172905,0.00024119205354370183,35.0
63,C5H5O6-,161.00916145761943,161.00921546112076,3731.21279174648,0.00024419399168602017,36.0
64,C6H9O5-,161.04554696633943,161.04561082447904,1792.5529777536158,0.00024424911018821634,37.0
70,C3H4O7N-,165.99932504990943,165.99935173631235,1447.7838623462585,0.00025176224132694003,38.0
72,C7H7O5-,171.02989690219945,171.02990901248978,200.2757791198331,0.0002593917752351291,39.0
75,C7H9O5-,173.04554696633946,173.0455685593098,8476.784012646636,0.00026244886470202296,40.0
77,C6H7O6-,175.0248115217594,175.0248383165736,2283.4333955437382,0.0002654507727254367,41.0
85,C4H6O7N-,180.01497511404946,180.01504231528958,286.1829699571812,0.00027301902690452136,42.0
91,C8H11O5-,187.06119703047943,187.06124590426816,2602.264374664308,0.00028370572163697867,43.0
94,C7H9O6-,189.04046158589938,189.04052359538383,1938.7921588271715,0.00028670765415840814,44.0
98,C5H6O7N-,192.01497511404946,192.0150699998732,1251.3060646755696,0.0002912189657075836,45.0
106,C9H11O5-,199.06119703047943,199.06125689185887,273.71450045162345,0.0003019054481485431,47.0
108,C8H9O6-,201.04046158589938,201.04048331497108,2007.8935544047943,0.0003049072017891745,48.0
112,C8H11O6-,203.0561116500394,203.056105186001,472.9572002453292,0.0003079643534233225,49.0
117,C6H8O7N-,206.03062517818938,206.030642376456,2272.06831494642,0.00031247568361264375,50.0
120,C5H6O8N-,208.00988973360944,208.0098912039274,1363.237746650615,0.00031547738255901896,51.0
121,C6H10O7N-,208.04627524232941,208.04627230327506,728.7148611168731,0.0003155326873445012,52.0
127,C5H8O8N-,210.02553979774945,210.02557843401786,8314.527775141443,0.0003185345835825195,53.0
131,C10H13O5-,213.07684709461944,213.07682628986697,273.9540663163031,0.00032316215413229085,54.0
133,C9H11O6-,215.0561116500394,215.0561031227956,687.8268883328664,0.0003261640812816906,55.0
138,C9H13O6-,217.07176171417942,217.07175635455013,947.4577231278286,0.0003292209715691015,56.0
142,C6H6O8N-,220.00988973360944,220.0099010864181,754.8837129402785,0.00033367718379895576,57.0
143,C7H10O7N-,220.04627524232941,220.04628534973045,1980.436201130093,0.0003337323535065894,58.0
146,C6H8O8N-,222.02553979774945,222.02551306311204,2299.926437712873,0.0003367340394146131,59.0
150,C5H6O9N-,224.00480435316945,224.0048545213679,5374.920161015654,0.0003397360074710979,60.0
159,C10H13O6-,229.07176171417942,229.07176901555883,681.3863099039593,0.0003474209585163321,61.0
162,C10H15O6-,231.08741177831945,231.08725244262837,428.13453567436414,0.00035047757409864566,62.0
167,C7H8O8N-,234.02553979774945,234.02551511956324,4406.7816209762705,0.0003549340337556827,63.0
168,C8H12O7N-,234.06192530646942,234.06196540523075,14430.526857805302,0.0003549890849925933,64.0
170,C7C[13]H12O7N-,235.06528014426945,235.06534075784668,342.0662383883827,0.0003565107816349677,65.0
173,C7H10O8N-,236.04118986188942,236.04122167296447,9008.46152274499,0.000357991085531338,66.0
175,C8H14O7N-,236.07757537060942,236.0776514912048,228.59338137993782,0.000358046197270657,67.0
176,C6C[13]H10O8N-,237.04454469968945,237.0445559501478,381.0369847820094,0.00035951278472350995,68.0
178,C6H8O9N-,238.02045441730945,238.02050730772612,718.7441130830553,0.00036099302394786023,69.0
180,C7H12O8N-,238.05683992602943,238.05681656673687,251.74300828061106,0.0003610478396120016,70.0
187,C10H13O7-,245.06667633373942,245.06667175575996,522.5353297473014,0.00037167930480856644,71.0
192,C8H10O8N-,248.04118986188942,248.04124932643197,17507.345169742093,0.00037619081240400506,72.0
195,C7C[13]H10O8N-,249.04454469968945,249.04461661873196,416.1814898249847,0.0003777124431794335,73.0
196,C7H8O9N-,250.02045441730945,250.02060849374752,415.685279090118,0.00037919284457774393,74.0
198,C8H12O8N-,250.05683992602943,250.056890795645,13841.199820941461,0.0003792479466527066,75.0
199,C9H16O7N-,250.09322543474946,250.09329537712082,309.1805230559764,0.000379303060739131,76.0
201,C7C[13]H12O8N-,251.06019476382943,251.06026435454214,703.6531763818235,0.0003807695823646636,77.0
203,C7H10O9N-,252.03610448144943,252.03606942125884,1043.8403731656088,0.00038224966222047115,78.0
212,C9H12O8N-,262.05683992602945,262.0564984096932,2711.831218820941,0.0003974469600972263,80.0
215,C8H10O9N-,264.03610448144946,264.03574305587193,4657.189008545426,0.000400448947586698,81.0
216,C9H14O8N-,264.07248999016946,264.0721172943632,3165.586541160266,0.0004005041172255884,82.0
221,C8H12O9N-,266.05175454558946,266.05134506630816,3001.2117872364815,0.00040350575468851114,83.0
226,C10H14O8N-,276.0724899901694,276.07234089809486,1163.6009760415018,0.00041870389013904486,84.0
229,C9H12O9N-,278.05175454558946,278.0517342693189,7305.0103890993205,0.0004217059898883248,85.0
230,C10H16O8N-,278.0881400543094,278.08805048932055,1216.754695006451,0.00042176102367034605,86.0
237,C9H14O9N-,280.0674046097294,280.0673296892181,2478.9996319113916,0.00042476282757300396,88.0
246,C10H12O9N-,290.05175454558946,290.05180497501607,251.8295489030787,0.00043990584884941674,90.0
249,C10H14O9N-,292.0674046097294,292.0672783640291,4505.852582859257,0.0004429628409001054,91.0
252,C9H12O10N-,294.0466691651495,294.04644097180216,390.85676410043334,0.00044596429689031905,92.0
253,C10H16O9N-,294.08305467386936,294.08294632627457,10778.161307016346,0.0004460196125853975,93.0
254,C8H11O10N2-,295.04191813787946,295.0420726973201,684.2203933878211,0.0004474741992051944,94.0
255,C9C[13]H16O9N-,295.0864095116694,295.08659026275365,688.4906233500161,0.000447542101692393,95.0
263,C14H16O5NF-,297.10179941562944,297.1020127649367,1157.8519069148506,0.0004505985878501533,96.0
270,C10H14O10N-,308.06231922928936,308.0622447388682,1314.9706929637691,0.00046722133988585853,97.0
275,C10H16O10N-,310.07796929342936,310.0778738214014,1269.6470381923177,0.00047027817926040055,98.0
283,C10H14O11N-,324.05723384884936,324.05717085530966,566.7255111723963,0.000491480222730278,99.0
