,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988346906047184,2576839.160451348,9.40143887332513e-05,2.0
3,O3N[15]-,62.985401336789415,62.98539373802726,9564.944884702712,9.55265508502282e-05,6.0
4,O2O[17]N-,62.992583523829424,62.992574964893414,2410.08707508674,9.553742863122752e-05,7.0
5,O2O[18]N-,63.99261282382943,63.992593271301196,16319.815337715343,9.70541312021082e-05,8.0
10,C2HO4-,88.98803209021943,88.98808030204475,3642.921025446988,0.00013496344555997652,11.0
16,C3H3O4-,103.00368215435944,103.00371570401637,12244.186379872266,0.0001562201682417564,12.0
21,C2O2F3-,112.98558747902945,112.98560527748943,1098.6457918434044,0.00017135921380809414,14.0
26,C4H5O4-,117.01933221849943,117.0193422873626,3010.522015284162,0.0001774768860250828,15.0
29,CH2O6N-,123.98876036620943,123.98869263275829,1371.0498176041278,0.00018804694187425283,17.0
30,HO6N2-,124.98400933893944,124.98394213139294,1137093.375787767,0.00018955640899538965,20.0
32,HO6NN[15]-,125.98104423233944,125.98098310922073,7068.225498303032,0.00019106861207121513,22.0
33,HO5O[17]N2-,125.98822641937944,125.98817785021592,1476.236138140862,0.0001910795466434378,23.0
34,HO5O[18]N2-,126.98825571937942,126.98819493472585,13980.75735556392,0.0001925961523976421,24.0
42,C4H5O5-,133.01424683805945,133.0142082740785,4360.826658040563,0.00020173546729412763,25.0
49,C5H5O5-,145.01424683805945,145.01417747865997,1458.8976383222923,0.00021993519752460126,27.0
52,C5H7O5-,147.02989690219945,147.02985705298676,16982.071740188985,0.00022299223296976174,29.0
53,C4C[13]H7O5-,148.03325173999946,148.03317608723754,409.13131535879376,0.00022451401628343482,30.0
60,C6H7O5-,159.02989690219945,159.02983716619096,3409.022566092211,0.000241192034532936,31.0
63,C5H5O6-,161.00916145761943,161.00913128197732,2993.3407156132116,0.00024419378814866864,32.0
64,C6H9O5-,161.04554696633943,161.0454737485741,2651.3085751647254,0.0002442489065733341,33.0
70,C3H4O7N-,165.99932504990943,165.99921159261044,1419.085316743612,0.00025176202704438414,34.0
72,C7H7O5-,171.02989690219945,171.02977276105287,578.894730428025,0.00025939175102950766,35.0
75,C7H9O5-,173.04554696633946,173.0454378906953,10060.269994803095,0.0002624486349094181,36.0
77,C6H7O6-,175.0248115217594,175.02470201844696,1819.5098548958993,0.00026545053850590434,37.0
88,C8H9O5-,185.04554696633946,185.04542257558046,295.69795783947126,0.00028064832999412105,39.0
91,C8H11O5-,187.06119703047943,187.061111405179,3137.400798558769,0.0002837054598478994,40.0
94,C7H9O6-,189.04046158589938,189.0403858565838,1921.3653329257193,0.0002867073877305122,41.0
98,C5H6O7N-,192.01497511404946,192.01491158889155,2155.4562542278877,0.00029121869225345946,42.0
102,C5H8O7N-,194.03062517818938,194.03054127504222,216.47449334786768,0.0002942755972295978,44.0
108,C8H9O6-,201.04046158589938,201.04035463614332,1280.654135768241,0.00030490716291783454,45.0
112,C8H11O6-,203.0561116500394,203.05595641162245,1149.2078364742536,0.00030796405331906475,46.0
117,C6H8O7N-,206.03062517818938,206.0304607779249,1938.0840389653627,0.000312475376177346,47.0
120,C5H6O8N-,208.00988973360944,208.00973526516043,2538.9817082510676,0.00031547707021076086,49.0
121,C6H10O7N-,208.04627524232941,208.04618337733382,1224.9930343792216,0.0003155323749054622,50.0
127,C5H8O8N-,210.02553979774945,210.025392881615,9109.024078029865,0.0003185342662017796,51.0
133,C9H11O6-,215.0561116500394,215.05589337360286,635.933451181155,0.000326163751216638,52.0
138,C9H13O6-,217.07176171417942,217.07169012447324,521.2013623564773,0.0003292209239330442,53.0
142,C6H6O8N-,220.00988973360944,220.009773358856,883.4972992767009,0.00033367684106984326,54.0
143,C7H10O7N-,220.04627524232941,220.04616752985567,2181.944422732438,0.000333732010683852,55.0
146,C6H8O8N-,222.02553979774945,222.02540458799476,2499.131531179137,0.0003367339889445912,56.0
150,C5H6O9N-,224.00480435316945,224.0046913227554,6040.54166005941,0.0003397359558524277,57.0
151,C6H10O8N-,224.04118986188942,224.04108223363642,856.5650327543153,0.00033979112742122953,58.0
162,C10H15O6-,231.08741177831945,231.08731502785642,767.9868428429784,0.00035047783415078433,60.0
167,C7H8O8N-,234.02553979774945,234.02540778713953,4330.266681861715,0.0003549336542815253,61.0
168,C8H12O7N-,234.06192530646942,234.06178537393023,17197.795595948788,0.00035498902739570213,62.0
170,C7C[13]H12O7N-,235.06528014426945,235.06520115451386,406.9841051088963,0.0003565107234287834,63.0
173,C7H10O8N-,236.04118986188942,236.0410244764629,9735.909662399403,0.0003579907006632451,64.0
175,C8H14O7N-,236.07757537060942,236.07737417531993,602.2469495703324,0.000358045812305074,65.0
178,C6H8O9N-,238.02045441730945,238.0202447208258,628.9591479217282,0.00036099263375663715,66.0
180,C7H12O8N-,238.05683992602943,238.05656680988844,684.8666909176176,0.00036104744932333486,67.0
186,C5HO2F8-,244.98542861109942,244.98533358574952,426.71364902939223,0.0003715561252510541,68.0
187,C10H13O7-,245.06667633373942,245.06651855164162,460.88477692466086,0.00037167924040294156,69.0
192,C8H10O8N-,248.04118986188942,248.04107635153554,16503.70951349684,0.0003761903948654552,70.0
195,C7C[13]H10O8N-,249.04454469968945,249.04441619872964,583.8928616699657,0.0003777123762450807,71.0
196,C7H8O9N-,250.02045441730945,250.0203408753613,597.4423873249971,0.0003791924215593588,72.0
198,C8H12O8N-,250.05683992602943,250.05670939136857,13150.628015677106,0.0003792475235335012,73.0
199,C9H16O7N-,250.09322543474946,250.093064883213,1026.7419276125174,0.0003793026375190749,74.0
201,C7C[13]H12O8N-,251.06019476382943,251.05997200307186,608.0196074382164,0.00038076915645793795,75.0
203,C7H10O9N-,252.03610448144943,252.03597245977988,1523.4954619914822,0.0003822492335960907,76.0
210,C9H10O8N-,260.0411898618894,260.0407506802362,385.20997669172516,0.00039438990970890823,78.0
226,C10H14O8N-,276.0724899901694,276.07220648376745,1015.8115066400072,0.00041870380510019385,83.0
229,C9H12O9N-,278.05175454558946,278.0515420520572,8445.19493762067,0.0004217059034616005,84.0
230,C10H16O8N-,278.0881400543094,278.0878732819828,2007.2523827775333,0.0004217609372181021,85.0
235,C8H10O10N-,280.03101910100946,280.030604547619,354.37965945076485,0.0004247071174090688,87.0
237,C9H14O9N-,280.0674046097294,280.06715475586566,2324.718348590266,0.00042476273972457833,88.0
249,C10H14O9N-,292.0674046097294,292.06702482641896,3693.412555998577,0.00044296229561526196,89.0
253,C10H16O9N-,294.08305467386936,294.0827001049458,11218.254218990238,0.000446019514615372,91.0
255,C9C[13]H16O9N-,295.0864095116694,295.08609888073823,791.7494052755036,0.0004475410914371147,92.0
263,C14H16O5NF-,297.10179941562944,297.10183721964376,1179.9656150316655,0.00045059848764654063,93.0
270,C10H14O10N-,308.06231922928936,308.062136050094,1745.2279817080791,0.00046722123141760186,94.0
275,C10H16O10N-,310.07796929342936,310.07764120596244,601.1196816135762,0.00047027806924589024,95.0
283,C10H14O11N-,324.05723384884936,324.0569142849245,341.0075875638314,0.0004914795772556415,96.0
