,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988349023936394,2428500.3836917263,9.401437771588531e-05,2.0
3,O3N[15]-,62.985401336789415,62.98539869469677,7819.298835462447,9.552653972836078e-05,7.0
4,O2O[17]N-,62.992583523829424,62.99257639370611,2485.484672028824,9.553746246197444e-05,8.0
5,O2O[18]N-,63.99261282382943,63.99259735541432,15530.335925924646,9.705411997641975e-05,9.0
10,C2HO4-,88.98803209021943,88.98807550904593,3755.5361690141012,0.00013496343228493865,12.0
16,C3H3O4-,103.00368215435944,103.00372380500616,11233.738457729998,0.00015622015422528732,13.0
21,C2O2F3-,112.98558747902945,112.98563469657515,1015.0216358082432,0.00017135919942679338,15.0
24,C4H3O4-,115.00368215435944,115.00365347709467,350.2901262048355,0.00017441982048314267,16.0
26,C4H5O4-,117.01933221849943,117.01931768977238,1960.9047131068112,0.00017747687153319504,17.0
29,CH2O6N-,123.98876036620943,123.98869395281012,1013.246488092681,0.0001880469272397555,18.0
30,HO6N2-,124.98400933893944,124.98393988085476,1140820.9517510026,0.00018955639434545328,20.0
32,HO6NN[15]-,125.98104423233944,125.98098179392692,8589.372483375591,0.0001910685974070314,22.0
33,HO5O[17]N2-,125.98822641937944,125.98813892865923,2021.413080947496,0.00019107940482757416,23.0
34,HO5O[18]N2-,126.98825571937942,126.98819583115666,12906.013255031155,0.00019259613772030086,24.0
42,C4H5O5-,133.01424683805945,133.01419172527457,4140.198147496639,0.00020173545256371288,25.0
49,C5H5O5-,145.01424683805945,145.01417922252918,1411.2992655962546,0.00021993518281631725,27.0
52,C5H7O5-,147.02989690219945,147.0298614010985,13770.63323595417,0.00022299221828148857,29.0
55,C2H2O7N-,151.98367498576945,151.9836099814345,455.24878457407823,0.00023050535012461855,30.0
60,C6H7O5-,159.02989690219945,159.0298453083112,3285.7377006466468,0.0002411920200579563,31.0
63,C5H5O6-,161.00916145761943,161.00909789438384,3046.6902345255094,0.00024419377372409036,32.0
64,C6H9O5-,161.04554696633943,161.04548103835975,1488.9929976716835,0.0002442490759090116,33.0
70,C3H4O7N-,165.99932504990943,165.99924631044937,2019.5351010207255,0.0002517622050684449,34.0
72,C7H7O5-,171.02989690219945,171.0298478850059,898.8314333630051,0.0002593917369246311,35.0
75,C7H9O5-,173.04554696633946,173.04545410435702,10085.165356524009,0.0002624486208816801,36.0
76,C6C[13]H9O5-,174.04890180413943,174.04876050369214,454.4185908083129,0.00026397042174700026,37.0
77,C6H7O6-,175.0248115217594,175.0247005263658,1865.466072947079,0.00026545052455804335,38.0
85,C4H6O7N-,180.01497511404946,180.01493952893634,449.5808712543044,0.0002730189848254257,39.0
88,C8H9O5-,185.04554696633946,185.04542821820468,452.75249069623237,0.0002806485428433911,40.0
91,C8H11O5-,187.06119703047943,187.06110287087552,3210.7294183408017,0.00028370544647248743,41.0
94,C7H9O6-,189.04046158589938,189.04034157467058,1597.1727790123625,0.00028670737446328674,42.0
