,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.9883700363634,2470759.7317618094,9.40144014168355e-05,8.0
3,O3N[15]-,62.985401336789415,62.98541918551021,7929.829387552116,9.552660890512864e-05,13.0
4,O2O[17]N-,62.992583523829424,62.99259587853413,2600.1478637790433,9.553748669688596e-05,14.0
5,O2O[18]N-,63.99261282382943,63.99261916487897,15915.067502847864,9.705414474658934e-05,15.0
10,C2HO4-,88.98803209021943,88.98811440399096,4243.373933018525,0.000134963471513305,20.0
16,C3H3O4-,103.00368215435944,103.00375913540206,10882.813098751103,0.00015622020239569086,21.0
21,C2O2F3-,112.98558747902945,112.98566785308691,1116.3265645356419,0.00017135925429998593,24.0
26,C4H5O4-,117.01933221849943,117.01938666327851,2604.738106063627,0.000177477043009209,25.0
29,CH2O6N-,123.98876036620943,123.98873134939697,944.0791944701433,0.00018804698980647624,26.0
30,HO6N2-,124.98400933893944,124.9839895512395,1071780.45087483,0.00018955645762336754,28.0
32,HO6NN[15]-,125.98104423233944,125.98101682090588,7984.848404584809,0.00019106866139992606,30.0
33,HO5O[17]N2-,125.98822641937944,125.98821062388242,2258.418482891827,0.00019107946882558762,31.0
34,HO5O[18]N2-,126.98825571937942,126.98823999753877,13210.103100724938,0.00019259620243795562,32.0
38,C6H9O3-,129.05571772721942,129.0557320487341,382.1045343288038,0.00019573193234660388,33.0
42,C4H5O5-,133.01424683805945,133.01425719223192,3142.308589503359,0.00020173552167015348,34.0
49,C5H5O5-,145.01424683805945,145.01426502584206,1942.1449445817843,0.00021993526092421476,36.0
52,C5H7O5-,147.02989690219945,147.02990806649302,14012.015015782732,0.0002229922979347428,38.0
55,C2H2O7N-,151.98367498576945,151.9836520718148,288.063057441195,0.00023050543361571665,39.0
60,C6H7O5-,159.02989690219945,159.02988168136773,3778.0806100664768,0.00024119210910420133,40.0
63,C5H5O6-,161.00916145761943,161.00917407901784,3591.1656400307056,0.0002441938643507273,41.0
64,C6H9O5-,161.04554696633943,161.0455451458772,1776.4472590967512,0.00024424916656484616,42.0
70,C3H4O7N-,165.99932504990943,165.9993241321256,941.7050463409718,0.00025176229971819286,43.0
72,C7H7O5-,171.02989690219945,171.02994611035706,219.28390997366256,0.00025939183568496875,44.0
75,C7H9O5-,173.04554696633946,173.0454998115373,10262.185327009662,0.0002624487213042965,45.0
76,C6C[13]H9O5-,174.04890180413943,174.04882248483693,227.1319409993689,0.0002639705230003849,46.0
77,C6H7O6-,175.0248115217594,175.02477024539684,1991.0180664082015,0.000265450626621491,47.0
85,C4H6O7N-,180.01497511404946,180.0149391194044,510.108295316179,0.00027301887389798683,48.0
91,C8H11O5-,187.06119703047943,187.0611347256324,2840.770372161679,0.0002837055586915942,49.0
94,C7H9O6-,189.04046158589938,189.040446779896,1801.0968605018818,0.0002867074883812137,50.0
98,C5H6O7N-,192.01497511404946,192.0149533643217,2114.9751504087712,0.0002912187956421368,51.0
108,C8H9O6-,201.04046158589938,201.04045900005747,1237.0429581965395,0.00030490727477691844,53.0
112,C8H11O6-,203.0561116500394,203.05606685787734,904.5105695948395,0.0003079641671027779,54.0
117,C6H8O7N-,206.03062517818938,206.03060521893732,1546.2679122411766,0.0003124754928231795,55.0
120,C5H6O8N-,208.00988973360944,208.00985235358402,2347.792267726493,0.0003154774585191414,56.0
121,C6H10O7N-,208.04627524232941,208.04625039341474,795.1867420205681,0.00031553249350542027,57.0
127,C5H8O8N-,210.02553979774945,210.02548378673168,8994.626614738932,0.00031853438673210525,58.0
131,C10H13O5-,213.07684709461944,213.07664746452753,330.0720704957823,0.00032316195260754,59.0
138,C9H13O6-,217.07176171417942,217.07174358856602,1130.2401843056757,0.0003292210514268719,60.0
142,C6H6O8N-,220.00988973360944,220.00990290172254,1389.1920917570565,0.00033367726492836196,61.0
143,C7H10O7N-,220.04627524232941,220.04621601120277,1593.6615340481053,0.0003337321411595924,62.0
146,C6H8O8N-,222.02553979774945,222.02545283988277,736.7196640944983,0.00033673412141853445,63.0
150,C5H6O9N-,224.00480435316945,224.00476014909452,6362.370416218759,0.00033973578888829814,64.0
151,C6H10O8N-,224.04118986188942,224.04104280435575,802.0633955202586,0.00033979096042069547,65.0
167,C7H8O8N-,234.02553979774945,234.02550316921807,5211.183559041376,0.0003549337991034792,66.0
168,C8H12O7N-,234.06192530646942,234.06188686654377,15983.78876254809,0.00035498917225583145,67.0
170,C7C[13]H12O7N-,235.06528014426945,235.0650617727921,298.31208765191303,0.0003565105452925802,68.0
173,C7H10O8N-,236.04118986188942,236.04112445716243,10029.448113849028,0.00035799084759824206,69.0
175,C8H14O7N-,236.07757537060942,236.07757736780187,749.6471138739839,0.0003580462854207553,70.0
180,C7H12O8N-,238.05683992602943,238.05672512672828,605.5295884234642,0.0003610479286345515,71.0
188,C8H8O8N-,246.02553979774945,246.0253319015438,231.73714139832464,0.00037313345876179835,73.0
192,C8H10O8N-,248.04118986188942,248.04116731402073,18535.406371805904,0.0003761905546075927,74.0
195,C7C[13]H10O8N-,249.04454469968945,249.0443878300963,1035.3357393847123,0.0003777121836968925,75.0
196,C7H8O9N-,250.02045441730945,250.02047326182813,417.9030815139418,0.0003791925834510335,76.0
198,C8H12O8N-,250.05683992602943,250.05679014608154,13436.490618869087,0.00037924768546472755,77.0
201,C7C[13]H12O8N-,251.06019476382943,251.06001384804404,320.6440471139248,0.0003807693194827553,78.0
203,C7H10O9N-,252.03610448144943,252.03597090236093,1305.9686400943,0.00038224939768718335,79.0
210,C9H10O8N-,260.0411898618894,260.0407945364755,578.1018994200244,0.0003943897056008742,81.0
215,C8H10O9N-,264.03610448144946,264.0356758568694,5197.18085009478,0.00040044866245133985,83.0
216,C9H14O8N-,264.07248999016946,264.07202344788783,2953.8692374588404,0.0004005038320269502,84.0
221,C8H12O9N-,266.05175454558946,266.05134481199207,3053.0290006983732,0.00040350585622657556,85.0
226,C10H14O8N-,276.0724899901694,276.07237364066845,806.8313382800666,0.0004187039962344265,86.0
229,C9H12O9N-,278.05175454558946,278.0516330173224,7187.4028280057955,0.00042170609688861594,87.0
230,C10H16O8N-,278.0881400543094,278.0880363011318,1836.7986819247217,0.00042176113068724004,88.0
235,C8H10O10N-,280.03101910100946,280.0307928137141,403.18345932631155,0.00042470773447844917,90.0
237,C9H14O9N-,280.0674046097294,280.0671763181609,4184.906982046522,0.0004247629354962834,91.0
242,C8C[13]H14O9N-,281.0707594475294,281.0705689507606,235.2810594499107,0.0004262845552830275,92.0
249,C10H14O9N-,292.0674046097294,292.0672011668053,3321.8481218058946,0.0004429625055556139,93.0
253,C10H16O9N-,294.08305467386936,294.08282432818686,12039.944242072826,0.00044601972697060315,94.0
254,C8H11O10N2-,295.04191813787946,295.0417617313058,539.216483213799,0.0004474738583660215,95.0
255,C9C[13]H16O9N-,295.0864095116694,295.0862246553048,598.3111115384103,0.0004475413049979276,96.0
263,C14H16O5NF-,297.10179941562944,297.10184763825976,1046.9354801813254,0.00045059824318718797,97.0
270,C10H14O10N-,308.06231922928936,308.06221516891156,1709.2002528682367,0.00046722146079090704,98.0
275,C10H16O10N-,310.07796929342936,310.0777396804176,620.0742326801969,0.00047027830111151937,99.0
283,C10H14O11N-,324.05723384884936,324.0569881748655,443.3953707351912,0.0004914798266714053,100.0
