,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98835920289413,2398797.7474443493,9.40143905763493e-05,4.0
3,O3N[15]-,62.985401336789415,62.985409030594106,7411.562264583611,9.5526553318504e-05,8.0
4,O2O[17]N-,62.992583523829424,62.99259323053541,2647.7306356161275,9.55374760574334e-05,9.0
5,O2O[18]N-,63.99261282382943,63.992609026967536,15434.982227432994,9.705413431623669e-05,10.0
7,C3H5O2-,73.02950297937943,73.029506582536,177.44534407862432,0.00011075993816439222,12.0
9,C4H5O2-,85.02950297937943,85.0295824639285,336.13450597586973,0.00012895980288070162,14.0
10,C2HO4-,88.98803209021943,88.98808820757283,3371.3422920064713,0.00013496346901967562,16.0
16,C3H3O4-,103.00368215435944,103.00373625691847,10278.561565328988,0.0001562202064491083,17.0
21,C2O2F3-,112.98558747902945,112.98561549070709,1046.0150511966883,0.0001713591558709152,19.0
24,C4H3O4-,115.00368215435944,115.00366726146336,328.9057945602201,0.00017441988749323614,20.0
26,C4H5O4-,117.01933221849943,117.01936540669386,2392.2650146777046,0.00017747694115896872,21.0
28,C3H3O5-,118.99859677391943,118.99859155979418,235.13387630562198,0.000180478788195724,22.0
29,CH2O6N-,123.98876036620943,123.9886838221336,841.9628966663108,0.00018804700619325202,23.0
30,HO6N2-,124.98400933893944,124.98396554938162,1116821.4589844253,0.00018955647466642993,26.0
32,HO6NN[15]-,125.98104423233944,125.98100504184406,7085.376505115936,0.0001910685519659537,30.0
33,HO5O[17]N2-,125.98822641937944,125.98818252672213,2230.722464061356,0.0001910794865371648,31.0
34,HO5O[18]N2-,126.98825571937942,126.98822711972993,14207.97918426759,0.00019259622082159586,32.0
42,C4H5O5-,133.01424683805945,133.01422821882895,4093.5332191038046,0.00020173554423518543,33.0
49,C5H5O5-,145.01424683805945,145.01424403117736,2366.2426730623747,0.00021993529247329614,36.0
52,C5H7O5-,147.02989690219945,147.02989176379913,13652.697806485745,0.0002229923310766838,37.0
53,C4C[13]H7O5-,148.03325173999946,148.03325327579975,252.1742623028553,0.00022451411597657474,38.0
55,C2H2O7N-,151.98367498576945,151.98363964238175,511.5645110157195,0.00023050547077253363,39.0
60,C6H7O5-,159.02989690219945,159.02987539870006,4869.615660304717,0.0002411919718929721,40.0
63,C5H5O6-,161.00916145761943,161.00914323591522,3083.5867342445836,0.0002441939091820943,41.0
64,C6H9O5-,161.04554696633943,161.0454688943296,1304.9882042300524,0.00024424902766865305,42.0
70,C3H4O7N-,165.99932504990943,165.99928492446952,966.0024496543488,0.00025176215668526664,44.0
75,C7H9O5-,173.04554696633946,173.04548091181695,9636.806071001118,0.0002624487770736674,45.0
76,C6C[13]H9O5-,174.04890180413943,174.04886206411294,325.2637912556269,0.0002639705797170877,46.0
77,C6H7O6-,175.0248115217594,175.02476127555835,2377.7043065354424,0.0002654506842647369,47.0
88,C8H9O5-,185.04554696633946,185.04544357084896,315.39481475291103,0.00028064849445849177,49.0
90,C7H7O6-,187.0248115217594,187.02482615729272,208.592091275912,0.0002836504268337645,50.0
91,C8H11O5-,187.06119703047943,187.06116811483193,2542.814906806938,0.00028370562817601683,51.0
94,C7H9O6-,189.04046158589938,189.04040813996647,1733.7395936888731,0.0002867073261853533,52.0
98,C5H6O7N-,192.01497511404946,192.014948277431,1279.4218432109844,0.0002912186309814817,53.0
102,C5H8O7N-,194.03062517818938,194.03050028895166,339.54209408351534,0.0002942755361590785,56.0
108,C8H9O6-,201.04046158589938,201.04034719504224,1495.2244479271433,0.00030490710264974633,57.0
109,C9H13O5-,201.07684709461944,201.07685305486066,231.51230903637955,0.00030496247128621734,58.0
112,C8H11O6-,203.0561116500394,203.05607544189675,857.9774934555436,0.0003079642534762371,59.0
117,C6H8O7N-,206.03062517818938,206.03050466011896,1668.4657580518542,0.00031247531657568406,60.0
120,C5H6O8N-,208.00988973360944,208.0097965201942,2636.8045745957297,0.00031547728063882765,61.0
