,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98836992154041,2525513.0035178987,9.401443765986737e-05,4.0
3,O3N[15]-,62.985401336789415,62.985418277525206,9091.099514177531,9.552660119802626e-05,8.0
4,O2O[17]N-,62.992583523829424,62.99259975772118,2645.8378255676657,9.553747898930338e-05,9.0
5,O2O[18]N-,63.99261282382943,63.99261635332899,14910.8384687063,9.705413697271421e-05,10.0
10,C2HO4-,88.98803209021943,88.98811896078043,3143.3992313216777,0.00013496346248440894,14.0
16,C3H3O4-,103.00368215435944,103.00376948191189,9680.841277343732,0.00015622028696956377,15.0
21,C2O2F3-,112.98558747902945,112.98568177310504,805.9603239272067,0.00017135935270791463,18.0
26,C4H5O4-,117.01933221849943,117.01938293273439,2810.8788400972667,0.00017747703339775995,19.0
28,C3H3O5-,118.99859677391943,118.9986274074722,264.5692379976845,0.00018047876538159857,20.0
29,CH2O6N-,123.98876036620943,123.9887766864189,485.17115633534047,0.0001880471043089858,22.0
30,HO6N2-,124.98400933893944,124.98399765930628,1153068.2221307196,0.00018955644798957413,24.0
32,HO6NN[15]-,125.98104423233944,125.98102730127327,7765.285198023956,0.00019106865176755997,27.0
33,HO5O[17]N2-,125.98822641937944,125.98822942153775,1665.5843424670365,0.00019107958634487674,28.0
34,HO5O[18]N2-,126.98825571937942,126.98825361157888,13325.117469217254,0.000192596192807973,29.0
38,C6H9O3-,129.05571772721942,129.05579109217734,244.99390632545894,0.0001957319227244636,30.0
42,C4H5O5-,133.01424683805945,133.01426091712372,4294.75151607999,0.00020173551207399538,31.0
49,C5H5O5-,145.01424683805945,145.0142471841059,1927.7250742764618,0.00021993525149291497,33.0
52,C5H7O5-,147.02989690219945,147.0299223123439,14318.15214415422,0.00022299228854356327,35.0
55,C2H2O7N-,151.98367498576945,151.98374554085905,371.656246289967,0.00023050559280788597,36.0
60,C6H7O5-,159.02989690219945,159.02990875951258,4602.846824395105,0.00024119210002370014,37.0
