,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98838193110018,2628927.791130784,9.401443173762566e-05,4.0
3,O3N[15]-,62.985401336789415,62.98543316161892,9098.700300059223,9.552659413056555e-05,9.0
4,O2O[17]N-,62.992583523829424,62.99261374681437,2122.5602207544266,9.553747191351429e-05,10.0
5,O2O[18]N-,63.99261282382943,63.992629491841846,17201.15529489113,9.705417475123923e-05,11.0
7,C3H5O2-,73.02950297937943,73.02950966709818,176.3179239933494,0.00011075991804005298,14.0
8,C2H3O3-,75.00876753479943,75.00882202713484,257.39242785703766,0.00011376184531434185,15.0
9,C4H5O2-,85.02950297937943,85.02952543144914,247.2337168850225,0.00012895968916595534,17.0
10,C2HO4-,88.98803209021943,88.9881333863188,4026.9016814116508,0.00013496349276548409,19.0
16,C3H3O4-,103.00368215435944,103.00377016664011,10941.514952906924,0.00015622021516629973,21.0
21,C2O2F3-,112.98558747902945,112.98565925294287,610.970709116374,0.00017135925959926276,23.0
26,C4H5O4-,117.01933221849943,117.01940692391094,3322.5239273417083,0.00017747704496631555,24.0
29,CH2O6N-,123.98876036620943,123.98873167905256,1112.1385463075806,0.00018804698556437141,25.0
30,HO6N2-,124.98400933893944,124.9840076076086,1115455.5472417255,0.0001895564524527839,28.0
32,HO6NN[15]-,125.98104423233944,125.98103873212848,8608.332850799978,0.0001910686552884894,30.0
33,HO5O[17]N2-,125.98822641937944,125.98823489295772,2427.7159207381055,0.00019107958985895034,31.0
34,HO5O[18]N2-,126.98825571937942,126.98826956954622,14119.584377789675,0.00019259619536530226,32.0
38,C6H9O3-,129.05571772721942,129.0557443681577,200.99991355204108,0.00019573192326687277,33.0
42,C4H5O5-,133.01424683805945,133.01426829969,4332.209148640217,0.00020173550862168582,34.0
49,C5H5O5-,145.01424683805945,145.01425738849284,1879.7253621175264,0.0002199353918707682,36.0
52,C5H7O5-,147.02989690219945,147.02992619791092,15716.89645944964,0.00022299242983643645,38.0
60,C6H7O5-,159.02989690219945,159.02994633402437,4730.09185358386,0.0002411920660090361,39.0
63,C5H5O6-,161.00916145761943,161.00920018278256,3462.3185073978134,0.0002441940023952484,40.0
64,C6H9O5-,161.04554696633943,161.04556949471,2171.0095377734892,0.00024424912086487164,41.0
70,C3H4O7N-,165.99932504990943,165.99932671137213,1561.6921689322442,0.00025176224745334383,42.0
72,C7H7O5-,171.02989690219945,171.0299622492925,384.5793046338486,0.00025939197762927065,43.0
75,C7H9O5-,173.04554696633946,173.04555162772598,10326.939603907927,0.0002624488639835306,44.0
76,C6C[13]H9O5-,174.04890180413943,174.0488887315558,359.56843353254436,0.0002639706660393913,45.0
77,C6H7O6-,175.0248115217594,175.0247784045065,1202.8448510654791,0.00026545056180909466,46.0
85,C4H6O7N-,180.01497511404946,180.01497153972576,337.1139993891854,0.0002730190189931558,47.0
90,C7H7O6-,187.0248115217594,187.02476105926058,361.2274362784832,0.00028365027474642503,48.0
91,C8H11O5-,187.06119703047943,187.061209025267,2527.7559183238004,0.00028370570603462533,49.0
94,C7H9O6-,189.04046158589938,189.04048490764086,1315.076554423079,0.0002867076363209688,50.0
98,C5H6O7N-,192.01497511404946,192.01498772270554,2201.0304434482296,0.0002912187052132115,51.0
102,C5H8O7N-,194.03062517818938,194.0306948023149,444.64241738802764,0.00029427585186618565,53.0
108,C8H9O6-,201.04046158589938,201.04047644889928,1579.7157096864255,0.00030490716971308455,54.0
109,C9H13O5-,201.07684709461944,201.07676433017937,310.2562060321906,0.0003049622819482208,55.0
112,C8H11O6-,203.0561116500394,203.05599318851677,545.9837443846051,0.00030796405867570273,56.0
