,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988367483095935,2465185.829745536,9.401442510432344e-05,4.0
3,O3N[15]-,62.985401336789415,62.985411864738445,7565.00290121976,9.552658838596635e-05,10.0
4,O2O[17]N-,62.992583523829424,62.99259626727314,2246.829512703396,9.553746617539354e-05,11.0
5,O2O[18]N-,63.99261282382943,63.992615463341714,15105.371340292373,9.705416992830683e-05,12.0
10,C2HO4-,88.98803209021943,88.98811804193087,4138.687941928554,0.0001349635180319597,15.0
16,C3H3O4-,103.00368215435944,103.00374947290281,9703.42467836969,0.00015622026288622434,16.0
21,C2O2F3-,112.98558747902945,112.98564024887143,1060.5578419345288,0.00017135921756032633,18.0
23,C6H9O2-,113.06080310765944,113.06089343483042,258.3909606113051,0.00017147341442171277,19.0
26,C4H5O4-,117.01933221849943,117.01937429761831,2924.1220417518425,0.00017747700496283545,20.0
29,CH2O6N-,123.98876036620943,123.98872512666821,1065.342546492255,0.0001880470736398093,21.0
30,HO6N2-,124.98400933893944,124.98398230083671,1105596.9563810294,0.00018955641699766265,23.0
32,HO6NN[15]-,125.98104423233944,125.9810240796746,7613.013566316786,0.00019106862045138663,25.0
33,HO5O[17]N2-,125.98822641937944,125.98820817028265,1947.7611814919358,0.00019107955502635534,26.0
34,HO5O[18]N2-,126.98825571937942,126.98823942240341,12232.588936795612,0.00019259616116332258,27.0
38,C6H9O3-,129.05571772721942,129.05565429916408,291.1924276534365,0.0001957317585791021,28.0
42,C4H5O5-,133.01424683805945,133.01425559387178,3582.8233287558614,0.00020173561637975028,29.0
49,C5H5O5-,145.01424683805945,145.0142130275919,1202.8709732010705,0.00021993521381585872,31.0
52,C5H7O5-,147.02989690219945,147.0299141309397,13521.299859351739,0.00022299241047501138,32.0
53,C4C[13]H7O5-,148.03325173999946,148.03323914879962,338.5837929710853,0.00022451403394793318,33.0
60,C6H7O5-,159.02989690219945,159.0298644763569,4440.341305821829,0.0002411920574631346,34.0
63,C5H5O6-,161.00916145761943,161.00917536347882,3020.201623944351,0.00024419399576694527,35.0
64,C6H9O5-,161.04554696633943,161.04554319378838,1441.5407619388184,0.0002442491142721261,36.0
69,C8H5O4-,165.01933221849944,165.01939385041229,234.07307258987072,0.00025027601059651516,37.0
70,C3H4O7N-,165.99932504990943,165.99927461100802,386.4487075530178,0.0002517620535213043,38.0
72,C7H7O5-,171.02989690219945,171.02990344261798,352.3301053950627,0.0002593917801651731,39.0
73,C8H11O4-,171.06628241091943,171.06623597426673,299.7361137899668,0.00025944689317183856,40.0
75,C7H9O5-,173.04554696633946,173.04550372761074,9912.680513797772,0.00026244886980914477,41.0
76,C6C[13]H9O5-,174.04890180413943,174.04892186823972,333.2898580535263,0.0002639706729638001,42.0
77,C6H7O6-,175.0248115217594,175.0248196303398,2489.111466637461,0.00026545077800845695,43.0
88,C8H9O5-,185.04554696633946,185.04549637339517,235.12775262053648,0.00028064859329314024,44.0
91,C8H11O5-,187.06119703047943,187.0611416307611,2525.967290313387,0.00028370549799294466,45.0
94,C7H9O6-,189.04046158589938,189.040428153826,1818.561831372673,0.0002867074270433723,46.0
98,C5H6O7N-,192.01497511404946,192.01495860891447,2244.8232675821273,0.00029121873334380673,47.0
102,C5H8O7N-,194.03062517818938,194.03069874152214,560.0484593386087,0.0002942758825537013,49.0
108,C8H9O6-,201.04046158589938,201.0404831660067,344.0382556177474,0.0003049072095648727,52.0
112,C8H11O6-,203.0561116500394,203.05607873657465,1067.7683565950322,0.0003079641012401785,53.0
117,C6H8O7N-,206.03062517818938,206.03057405179032,1991.6695767679107,0.00031247542600058864,54.0
120,C5H6O8N-,208.00988973360944,208.0098407556466,1710.2141190694124,0.00031547739105780234,55.0
121,C6H10O7N-,208.04627524232941,208.0461884289779,906.9437295111213,0.0003155324260323715,56.0
127,C5H8O8N-,210.02553979774945,210.02548821191021,8165.225777376113,0.0003185343186203704,57.0
131,C10H13O5-,213.07684709461944,213.07682156034386,635.9687148144078,0.0003231621631709852,58.0
133,C9H11O6-,215.0561116500394,215.05601075191078,650.4298256127386,0.00032616380696910187,59.0
138,C9H13O6-,217.07176171417942,217.07171413383014,1056.3673064783236,0.0003292209810418002,60.0
142,C6H6O8N-,220.00988973360944,220.0098713926122,595.6782523122984,0.00033367719359550415,62.0
143,C7H10O7N-,220.04627524232941,220.04625234098862,1746.543059475995,0.00033373236330717167,63.0
146,C6H8O8N-,222.02553979774945,222.02547771023313,1517.920447531532,0.0003367340494355749,64.0
150,C5H6O9N-,224.00480435316945,224.0047592387329,5084.626008298345,0.00033973601771422434,65.0
151,C6H10O8N-,224.04118986188942,224.0411412260568,622.7743958016615,0.0003397911893083225,66.0
159,C10H13O6-,229.07176171417942,229.0718057148977,863.683057958035,0.00034742096933617966,67.0
162,C10H15O6-,231.08741177831945,231.08735030793702,356.1197721094581,0.0003504779010074733,68.0
167,C7H8O8N-,234.02553979774945,234.02547747996002,4365.892025736398,0.00035493372325093997,69.0
168,C8H12O7N-,234.06192530646942,234.06186361235058,16467.138187882534,0.00035498909639152134,70.0
169,C6C[13]H8O8N-,235.02889463554942,235.02894438112043,229.40866286492138,0.00035645571154490274,71.0
170,C7C[13]H12O7N-,235.06528014426945,235.06512725118964,1117.6850346672256,0.0003565104691048718,72.0
173,C7H10O8N-,236.04118986188942,236.04111468569386,9994.546946719223,0.0003579907710958763,73.0
192,C8H10O8N-,248.04118986188942,248.0411562787831,15305.459088773687,0.0003761908254829936,74.0
195,C7C[13]H10O8N-,249.04454469968945,249.04450607972677,1013.2851806062911,0.0003777124563822296,75.0
196,C7H8O9N-,250.02045441730945,250.02044982165265,313.7897054160645,0.00037919250244310593,76.0
198,C8H12O8N-,250.05683992602943,250.05682191702195,12628.607408763462,0.000379247604445093,77.0
199,C9H16O7N-,250.09322543474946,250.09295347706103,557.6980637556494,0.0003793023628457368,78.0
201,C7C[13]H12O8N-,251.06019476382943,251.06008360935252,497.4546800080465,0.0003807692381398413,79.0
203,C7H10O9N-,252.03610448144943,252.03601034530425,1378.1921882045172,0.00038224931602982864,80.0
212,C9H12O8N-,262.05683992602945,262.0564195995365,962.803931713254,0.0003974469749441907,83.0
213,C10H16O7N-,262.09322543474946,262.0929375590077,488.4311587805656,0.00039750228838393554,84.0
215,C8H10O9N-,264.03610448144946,264.03564040608643,4780.768402902416,0.00040044857692839923,85.0
216,C9H14O8N-,264.07248999016946,264.0720893967961,2348.14321126549,0.0004005037464922937,86.0
225,C9H10O9N-,276.03610448144946,276.0359356681046,378.05166915764335,0.00041864864559361853,89.0
226,C10H14O8N-,276.0724899901694,276.07238969715627,1293.2104391794633,0.0004187039068354954,90.0
229,C9H12O9N-,278.05175454558946,278.05161315339365,6601.819600563368,0.00042170600685241793,91.0
230,C10H16O8N-,278.0881400543094,278.08790287161713,1244.4200418936744,0.00042176104063936036,92.0
232,C8C[13]H12O9N-,279.05510938338944,279.05485841812714,332.6521206149404,0.0004232275617639081,93.0
237,C9H14O9N-,280.0674046097294,280.06728601287165,2832.048609834593,0.0004247628448112399,95.0
243,C8H12O10N-,282.0466691651495,282.0461868291083,447.4867201386032,0.0004277644402724915,96.0
246,C10H12O9N-,290.05175454558946,290.0515236751983,414.6629124396008,0.00043990542331171834,98.0
249,C10H14O9N-,292.0674046097294,292.06717149360054,3958.9034744539376,0.0004429624110083681,99.0
253,C10H16O9N-,294.08305467386936,294.0827879646919,9260.426266891789,0.0004460196317747129,100.0
255,C9C[13]H16O9N-,295.0864095116694,295.08640274727765,586.9535023626694,0.0004475416652514751,101.0
263,C14H16O5NF-,297.10179941562944,297.1017338744616,1292.895119287021,0.00045059814701995824,103.0
266,C10H12O10N-,306.0466691651495,306.04666533692534,396.919332757613,0.0004641643809112546,104.0
267,C11H16O9N-,306.08305467386936,306.08281352305767,547.1606868285764,0.00046421926530907845,105.0
270,C10H14O10N-,308.06231922928936,308.06220527019093,497.11191948367485,0.00046722136109778327,106.0
275,C10H16O10N-,310.07796929342936,310.07777279134814,714.7778273408212,0.0004702782007701461,107.0
278,C12H18O9N-,320.09870473800936,320.0988141362179,297.5462952818316,0.00048547663467413333,108.0
280,C11H16O10N-,322.07796929342936,322.07792094030873,245.60942157665977,0.0004884781177843648,109.0
283,C10H14O11N-,324.05723384884936,324.05719226659,739.9979435886328,0.0004914802463480265,110.0
