,formula,mz,observed,a,sigma,peak
1,C2H3O2-,59.01385291523943,59.01382374259012,225.69039074479053,8.950307709787512e-05,1.0
2,O3N-,61.988366443389424,61.98837544989429,2423375.5349731827,9.401442691369439e-05,7.0
3,O3N[15]-,62.985401336789415,62.98542299237547,8377.262536138203,9.552659021730291e-05,11.0
4,O2O[17]N-,62.992583523829424,62.99260063547951,2524.509328995393,9.553746800688749e-05,12.0
5,O2O[18]N-,63.99261282382943,63.99262441757826,15546.083106209007,9.705417178166158e-05,13.0
10,C2HO4-,88.98803209021943,88.98811087677493,4386.537076349004,0.00013496344490104872,17.0
16,C3H3O4-,103.00368215435944,103.00375917555523,11273.940261515008,0.0001562202654716052,18.0
21,C2O2F3-,112.98558747902945,112.98566101696498,905.7167110271228,0.0001713592202987285,20.0
26,C4H5O4-,117.01933221849943,117.0193896022663,2269.226584718282,0.00017747700775945844,22.0
29,CH2O6N-,123.98876036620943,123.98876010879101,1365.3746686369927,0.0001880470765322667,23.0
30,HO6N2-,124.98400933893944,124.98399951599822,1105754.2922640615,0.00018955654553776905,25.0
32,HO6NN[15]-,125.98104423233944,125.98103773477283,6172.21910214737,0.00019106862337015134,27.0
33,HO5O[17]N2-,125.98822641937944,125.98822447635806,1626.2139837528744,0.00019107955794521442,28.0
34,HO5O[18]N2-,126.98825571937942,126.98825739305005,13177.440326497333,0.00019259629276375574,29.0
42,C4H5O5-,133.01424683805945,133.01427008466686,3383.2244725640203,0.0002017356193876024,30.0
49,C5H5O5-,145.01424683805945,145.01427957665982,1685.8266789474526,0.0002199353739780575,32.0
52,C5H7O5-,147.02989690219945,147.02992430668567,11837.836087604264,0.00022299241364330072,33.0
53,C4C[13]H7O5-,148.03325173999946,148.0333682236539,260.63535388791934,0.0002245141990712369,34.0
60,C6H7O5-,159.02989690219945,159.0299185590301,3469.4099749896714,0.0002411920607513916,35.0
63,C5H5O6-,161.00916145761943,161.00920301863528,2648.3398753691345,0.0002441939990734959,36.0
64,C6H9O5-,161.04554696633943,161.04556494574578,1640.0125205684951,0.0002442491175790087,37.0
70,C3H4O7N-,165.99932504990943,165.9992824177312,1083.2160187186091,0.0002517622491750052,39.0
72,C7H7O5-,171.02989690219945,171.0298962426697,318.8260623176754,0.0002593917835580052,40.0
75,C7H9O5-,173.04554696633946,173.04551716341444,9643.269971268583,0.00026244887321807275,41.0
76,C6C[13]H9O5-,174.04890180413943,174.0490135008799,397.23859083447525,0.00026397067638058526,42.0
77,C6H7O6-,175.0248115217594,175.02477117630403,2421.428140200985,0.0002654505732351878,43.0
79,C7H11O5-,175.06119703047943,175.06116714622806,337.43563666464354,0.000265505962430162,44.0
88,C8H9O5-,185.04554696633946,185.04549834111677,352.607822062549,0.00028064859678935766,45.0
90,C7H7O6-,187.0248115217594,187.02488668212567,503.8082235083972,0.0002836505301805894,46.0
91,C8H11O5-,187.06119703047943,187.0611936132942,2909.506791036573,0.0002837057315415121,47.0
94,C7H9O6-,189.04046158589938,189.04043037881289,1376.1136389853013,0.00028670743056546076,48.0
98,C5H6O7N-,192.01497511404946,192.01498054393286,1662.7602244300585,0.0002912187368841414,49.0
108,C8H9O6-,201.04046158589938,201.0404740723294,838.2040528257185,0.00030490721315533213,52.0
109,C9H13O5-,201.07684709461944,201.0768173025511,629.9677242170781,0.000304962325439256,53.0
112,C8H11O6-,203.0561116500394,203.05608550922932,1048.7231456304619,0.00030796410484076794,54.0
117,C6H8O7N-,206.03062517818938,206.0306134669357,1070.4420412930324,0.0003124754296154265,55.0
120,C5H6O8N-,208.00988973360944,208.0098744276711,1228.321392337572,0.0003154773946816609,56.0
121,C6H10O7N-,208.04627524232941,208.04617501846533,335.6603215350478,0.000315532429656392,57.0
127,C5H8O8N-,210.02553979774945,210.0255227462509,8836.207155831999,0.00031853432225303874,58.0
131,C10H13O5-,213.07684709461944,213.07692073606304,258.8370111153292,0.00032316216681627205,59.0
133,C9H11O6-,215.0561116500394,215.05614330206905,753.6912540223959,0.0003261640941875179,60.0
138,C9H13O6-,217.07176171417942,217.07177229632148,918.7276922021871,0.00032922098470230903,61.0
142,C6H6O8N-,220.00988973360944,220.009836625051,1341.695517548804,0.00033367719726627644,62.0
143,C7H10O7N-,220.04627524232941,220.04624259298527,1317.359010886006,0.0003337323669780661,63.0
146,C6H8O8N-,222.02553979774945,222.02558120153668,1701.7088498378048,0.00033673435057393397,64.0
148,C7H12O7N-,222.06192530646942,222.0620406805437,327.34931115208815,0.00033678938764108984,65.0
150,C5H6O9N-,224.00480435316945,224.0048063171955,5884.825101451453,0.00033973602139769377,66.0
151,C6H10O8N-,224.04118986188942,224.04113068781075,931.157475443448,0.0003397911929919011,67.0
159,C10H13O6-,229.07176171417942,229.07173558950905,409.7994413746992,0.00034742066130065153,68.0
167,C7H8O8N-,234.02553979774945,234.02550316788975,4923.0497191143095,0.00035493372695996405,69.0
168,C8H12O7N-,234.06192530646942,234.0619111463195,14378.440086782628,0.00035498910010062223,70.0
170,C7C[13]H12O7N-,235.06528014426945,235.06513174727863,585.824061952782,0.00035651047281603734,71.0
173,C7H10O8N-,236.04118986188942,236.0411579966308,9422.660955351015,0.00035799077480896604,72.0
176,C6C[13]H10O8N-,237.04454469968945,237.0445757869942,339.82334099149386,0.0003595128001887759,73.0
178,C6H8O9N-,238.02045441730945,238.0204299219888,498.93390704804057,0.0003609927093536522,74.0
