,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98836149904699,2635946.7507505766,9.40144047041987e-05,5.0
3,O3N[15]-,62.985401336789415,62.985406660560386,8567.481746953175,9.552656674410478e-05,10.0
4,O2O[17]N-,62.992583523829424,62.99258880905323,2616.9267272467805,9.553744452452101e-05,11.0
5,O2O[18]N-,63.99261282382943,63.99260921576295,15589.458746363427,9.705414701010893e-05,12.0
9,C4H5O2-,85.02950297937943,85.02952029328233,175.62503926974995,0.00012895965444380248,14.0
10,C2HO4-,88.98803209021943,88.98809609834825,3584.8687664392432,0.0001349634568156085,18.0
16,C3H3O4-,103.00368215435944,103.00374643715854,11230.64058732399,0.00015622026906760085,19.0
21,C2O2F3-,112.98558747902945,112.98564170601381,1172.8636129537058,0.00017135921673716342,21.0
26,C4H5O4-,117.01933221849943,117.01936274125939,2818.4179188665157,0.00017747700102710824,23.0
29,CH2O6N-,123.98876036620943,123.98872291318675,974.8929479896692,0.00018804706395541537,24.0
30,HO6N2-,124.98400933893944,124.98397151085906,1170376.9838468642,0.00018955640645469218,27.0
32,HO6NN[15]-,125.98104423233944,125.98100553256279,8332.579704098469,0.00019106860903887862,30.0
33,HO5O[17]N2-,125.98822641937944,125.98819854256344,2625.292298692373,0.0001910795436075259,31.0
34,HO5O[18]N2-,126.98825571937942,126.98822988705535,14321.786204202846,0.00019259614886301006,32.0
42,C4H5O5-,133.01424683805945,133.01423445598013,3956.0567378438745,0.00020173546063644352,33.0
48,C6H7O4-,143.03498228263942,143.03496250349005,288.89468322533145,0.00021693335608091797,34.0
49,C5H5O5-,145.01424683805945,145.01426157194518,2580.8794236015606,0.00021993534107618166,35.0
52,C5H7O5-,147.02989690219945,147.02989970989626,16102.214513358156,0.00022299237858829148,36.0
55,C2H2O7N-,151.98367498576945,151.98372643606046,256.64507356070976,0.0002305055154488216,37.0
60,C6H7O5-,159.02989690219945,159.02988491912237,3858.0272398901584,0.00024119201216661094,38.0
63,C5H5O6-,161.00916145761943,161.0091361740741,2510.3882134656383,0.0002441939481420337,39.0
64,C6H9O5-,161.04554696633943,161.04551662892953,1902.522276136876,0.0002442490666041592,40.0
69,C8H5O4-,165.01933221849944,165.01931471479156,253.8632069998375,0.0002502759581549896,41.0
70,C3H4O7N-,165.99932504990943,165.99927625446915,1895.5717459536763,0.0002517621921855756,42.0
72,C7H7O5-,171.02989690219945,171.02996467003626,321.63097097968057,0.0002593919213689158,43.0
75,C7H9O5-,173.04554696633946,173.04551113286263,10387.304989579461,0.00026244880733390094,44.0
76,C6C[13]H9O5-,174.04890180413943,174.04888950746704,230.44461331408678,0.0002639706091977496,45.0
