,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988381927239956,2340455.0413870015,9.401445368041894e-05,4.0
3,O3N[15]-,62.985401336789415,62.985435654952674,7981.803959074569,9.552661741340376e-05,7.0
4,O2O[17]N-,62.992583523829424,62.99260988363782,2338.4101956106997,9.553749520607697e-05,8.0
5,O2O[18]N-,63.99261282382943,63.99263024432268,15721.73597972712,9.705415338338894e-05,9.0
10,C2HO4-,88.98803209021943,88.98812258018202,3867.6273238103245,0.00013496348328612508,11.0
15,C4H5O3-,101.02441759893942,101.0245095496836,164.97963472258735,0.00015321844440100368,12.0
16,C3H3O4-,103.00368215435944,103.00376427376669,10826.234456658725,0.00015622021588549415,13.0
21,C2O2F3-,112.98558747902945,112.98566151339878,814.9000789618738,0.00017135926899602548,15.0
24,C4H3O4-,115.00368215435944,115.00373809059047,235.9025329109679,0.00017442000257282067,17.0
26,C4H5O4-,117.01933221849943,117.01939768612417,2745.3914253623275,0.00017747705818894937,18.0
29,CH2O6N-,123.98876036620943,123.98874288977447,999.4716261943487,0.00018804700581699695,19.0
30,HO6N2-,124.98400933893944,124.98401086744981,1084298.3681503842,0.00018955647375202886,22.0
32,HO6NN[15]-,125.98104423233944,125.98104449624357,7557.5031899845935,0.0001910686776468181,24.0
33,HO5O[17]N2-,125.98822641937944,125.98823409036976,2102.9007195097743,0.0001910796122249756,25.0
34,HO5O[18]N2-,126.98825571937942,126.98826841853278,12777.478234908487,0.00019259621880415203,26.0
38,C6H9O3-,129.05571772721942,129.05573355836063,229.84748816606643,0.0001957318171337634,27.0
41,C5H7O4-,131.03498228263942,131.03498885637495,183.44643519156324,0.00019873365184206016,28.0
42,C4H5O5-,133.01424683805945,133.01426252738543,3693.390362498425,0.00020173553874754214,29.0
49,C5H5O5-,145.01424683805945,145.01426154511293,2150.848252160957,0.00021993527940484815,31.0
52,C5H7O5-,147.02989690219945,147.02994582642387,16736.166637293078,0.00022299231664942417,33.0
