,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98835747538549,2461144.8482407527,9.401437714585137e-05,7.0
3,O3N[15]-,62.985401336789415,62.98540451746184,8290.176817240055,9.552658484188683e-05,12.0
4,O2O[17]N-,62.992583523829424,62.9925882944922,2237.196533391892,9.553746263518989e-05,13.0
5,O2O[18]N-,63.99261282382943,63.99260537098015,14318.975006674264,9.705412090755779e-05,14.0
8,C2H3O3-,75.00876753479943,75.0087597309787,281.9282689352715,0.00011376173921654277,16.0
10,C2HO4-,88.98803209021943,88.98808656825844,4039.9491736589184,0.00013496345757504303,18.0
16,C3H3O4-,103.00368215435944,103.00372398165563,11385.752244308262,0.00015622019736292664,19.0
17,C4H7O3-,103.04006766307943,103.03999383464777,207.19156960104644,0.0001562751992534514,20.0
21,C2O2F3-,112.98558747902945,112.9856198550388,1080.784877114812,0.0001713591489676997,21.0
25,C5H7O3-,115.04006766307943,115.04008705902358,216.05020335876,0.00017447511776175632,23.0
26,C4H5O4-,117.01933221849943,117.01936079412708,2620.893766007688,0.00017747693525151456,24.0
29,CH2O6N-,123.98876036620943,123.98870918826375,646.3706221036133,0.000188047002155672,25.0
30,HO6N2-,124.98400933893944,124.98395679398442,1080881.2375712295,0.0001895564709110703,27.0
32,HO6NN[15]-,125.98104423233944,125.98099162699046,6708.9830907062205,0.00019106854849706265,29.0
33,HO5O[17]N2-,125.98822641937944,125.9881709574547,1684.9202263633106,0.000191079483070359,30.0
34,HO5O[18]N2-,126.98825571937942,126.98821414316521,12304.335771828706,0.00019259621764593408,31.0
38,C6H9O3-,129.05571772721942,129.05561688429825,194.0776126807262,0.00019573168593055453,32.0
39,C3F5-,130.99256467990944,130.99257859560444,253.76311860885207,0.00019866933792226995,33.0
42,C4H5O5-,133.01424683805945,133.01422108547072,4352.554760881005,0.00020173554289286514,34.0
49,C5H5O5-,145.01424683805945,145.0142140454688,1623.0008218151786,0.00021993529517597648,36.0
52,C5H7O5-,147.02989690219945,147.02987601491736,14981.944536714589,0.00022299233450905127,37.0
53,C4C[13]H7O5-,148.03325173999946,148.03322019549378,307.16375041134177,0.00022451395783310886,38.0
60,C6H7O5-,159.02989690219945,159.02984551041135,3951.3849354593362,0.00024119197995977668,39.0
63,C5H5O6-,161.00916145761943,161.00913320235253,3850.9943990841016,0.0002441939180602674,40.0
64,C6H9O5-,161.04554696633943,161.04553066815893,2451.9403003696466,0.0002442490365618462,41.0
70,C3H4O7N-,165.99932504990943,165.9992620352115,1110.251405389021,0.000251762167666831,42.0
72,C7H7O5-,171.02989690219945,171.02985192811587,295.55129832585493,0.0002593917016421886,43.0
75,C7H9O5-,173.04554696633946,173.0454752916495,10228.637531051289,0.00026244879116433856,44.0
