,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98836776436311,2639342.7918718997,9.401440395477706e-05,3.0
3,O3N[15]-,62.985401336789415,62.9854166510429,8888.875821366593,9.552656571285562e-05,7.0
4,O2O[17]N-,62.992583523829424,62.99259818582037,3136.3365152728256,9.553748844457337e-05,8.0
5,O2O[18]N-,63.99261282382943,63.992615993512295,15115.156162288084,9.705414568768068e-05,9.0
10,C2HO4-,88.98803209021943,88.98811048136808,2981.697364182808,0.00013496344631120817,13.0
16,C3H3O4-,103.00368215435944,103.0037503776697,11885.860605442731,0.0001562202519018853,14.0
21,C2O2F3-,112.98558747902945,112.98564171438295,1812.8979192147883,0.00017135919422170832,17.0
26,C4H5O4-,117.01933221849943,117.0193875439281,2667.5396408173833,0.00017747697621307655,19.0
29,CH2O6N-,123.98876036620943,123.9887208172339,1415.9377069788586,0.00018804703499017975,20.0
30,HO6N2-,124.98400933893944,124.98398566213508,1186944.2328096505,0.00018955650251273562,22.0
32,HO6NN[15]-,125.98104423233944,125.98102174237032,7921.0562859748625,0.00019106857884587002,25.0
33,HO5O[17]N2-,125.98822641937944,125.98820778406706,2247.8949161415426,0.00019107951341004135,26.0
34,HO5O[18]N2-,126.98825571937942,126.98824068843432,14777.628735514632,0.0001925962467108591,27.0
38,C6H9O3-,129.05571772721942,129.05567162727354,196.7103734617895,0.0001957318441270478,28.0
42,C4H5O5-,133.01424683805945,133.01425540575474,4179.633229648872,0.00020173556390077493,29.0
44,C3C[13]H5O5-,134.01760167585942,134.0175485738153,258.8022944880454,0.00020325726429935465,30.0
49,C5H5O5-,145.01424683805945,145.01426803945523,2031.237152812488,0.000219935298264828,32.0
52,C5H7O5-,147.02989690219945,147.0299177373477,17412.73264246702,0.00022299233434905507,34.0
55,C2H2O7N-,151.98367498576945,151.98364971862455,316.2907053686846,0.00023050546762806834,35.0
60,C6H7O5-,159.02989690219945,159.02989851084922,4480.016680838927,0.00024119213939752444,36.0
63,C5H5O6-,161.00916145761943,161.0091615741208,2164.4333959675364,0.0002441938935364744,37.0
64,C6H9O5-,161.04554696633943,161.04554721994933,2235.56502128546,0.00024424901197061253,38.0
70,C3H4O7N-,165.99932504990943,165.99929842807865,664.9132075269155,0.00025176213368775964,39.0
72,C7H7O5-,171.02989690219945,171.0299276222541,328.1370866949927,0.0002593918588475734,41.0
75,C7H9O5-,173.04554696633946,173.04553296792082,10983.57091841321,0.00026244874317277476,42.0
76,C6C[13]H9O5-,174.04890180413943,174.04888004643945,275.5622830628442,0.00026397054421442356,43.0
77,C6H7O6-,175.0248115217594,175.02481047584607,2869.32108958253,0.00026545064719255056,44.0
85,C4H6O7N-,180.01497511404946,180.01495446871874,295.1514012560139,0.0002730191082467352,45.0
