,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98838272780877,2472177.2606873694,9.401443286699676e-05,6.0
3,O3N[15]-,62.985401336789415,62.985432829636245,8855.913974734642,9.552659606441288e-05,12.0
4,O2O[17]N-,62.992583523829424,62.992612959340725,2529.5932184165226,9.553751880661135e-05,13.0
5,O2O[18]N-,63.99261282382943,63.99263032629215,14224.478746421706,9.7054177516647e-05,14.0
10,C2HO4-,88.98803209021943,88.98813203977008,4145.751247169766,0.0001349635218682668,18.0
16,C3H3O4-,103.00368215435944,103.0037744758286,12059.06288376836,0.00015622026344625447,19.0
21,C2O2F3-,112.98558747902945,112.98570657037558,831.9583903937804,0.00017135932330236375,21.0
26,C4H5O4-,117.01933221849943,117.0193988449345,2410.0850031250975,0.00017747700148160658,22.0
29,CH2O6N-,123.98876036620943,123.98878599500294,341.002591444973,0.00018804706787930314,23.0
30,HO6N2-,124.98400933893944,124.98401241811816,1054270.6952349509,0.0001895565365319418,25.0
32,HO6NN[15]-,125.98104423233944,125.98103998101566,6508.892093277934,0.00019106861400746336,27.0
33,HO5O[17]N2-,125.98822641937944,125.9882278870308,1676.417420619237,0.00019107954857993346,28.0
34,HO5O[18]N2-,126.98825571937942,126.98827294081694,13680.95502834959,0.00019259628303709816,29.0
42,C4H5O5-,133.01424683805945,133.01428551431047,4355.943851259672,0.0002017356074122469,30.0
49,C5H5O5-,145.01424683805945,145.01430852893358,1199.5925902260358,0.00021993535716969057,32.0
52,C5H7O5-,147.02989690219945,147.0299445476235,14145.54817733373,0.00022299239597786954,34.0
53,C4C[13]H7O5-,148.03325173999946,148.0333119093726,268.97895348583864,0.00022451418097439333,35.0
55,C2H2O7N-,151.98367498576945,151.9837427864621,195.1072382135574,0.00023050553611675485,36.0
60,C6H7O5-,159.02989690219945,159.02992398439716,3202.2547587972954,0.00024119203772201786,37.0
63,C5H5O6-,161.00916145761943,161.0091929116761,3000.453430802796,0.0002441939751170841,38.0
64,C6H9O5-,161.04554696633943,161.04558704305222,2454.175289543237,0.0002442490936054653,39.0
67,C3O2F5-,162.98239391902945,162.9823564054317,289.2528500919589,0.00024718662765956266,40.0
70,C3H4O7N-,165.99932504990943,165.99935178399738,1666.5128666527764,0.0002517622228293252,41.0
72,C7H7O5-,171.02989690219945,171.02998948784833,202.30170730442083,0.000259391955839482,42.0
75,C7H9O5-,173.04554696633946,173.0455603949633,10609.56998772562,0.0002624488433734175,43.0
76,C6C[13]H9O5-,174.04890180413943,174.04890277309167,429.0587306024277,0.00026397064602589183,44.0
77,C6H7O6-,175.0248115217594,175.02482823974168,2047.786472144794,0.00026545075057923746,45.0
85,C4H6O7N-,180.01497511404946,180.014981433603,349.1794781418437,0.00027301900265410073,48.0
88,C8H9O5-,185.04554696633946,185.04566855213946,331.88110355327746,0.00028064878698717425,49.0
