,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98835355252349,2438754.57798192,9.401440518486065e-05,3.0
3,O3N[15]-,62.985401336789415,62.98540032625519,8454.959508057138,9.552656793982972e-05,7.0
4,O2O[17]N-,62.992583523829424,62.992576821816435,2183.6525639830043,9.553744572545053e-05,8.0
5,O2O[18]N-,63.99261282382943,63.99260247435326,15790.499185738496,9.705414894517284e-05,9.0
9,C4H5O2-,85.02950297937943,85.02957182156025,310.86094934940854,0.0001289597460104704,11.0
10,C2HO4-,88.98803209021943,88.98810117836628,3168.0194148244295,0.00013496348222681446,14.0
16,C3H3O4-,103.00368215435944,103.0037355490723,11103.624743836095,0.00015622021761330402,15.0
21,C2O2F3-,112.98558747902945,112.98563031038893,864.7774131678082,0.00017135916508143384,17.0
24,C4H3O4-,115.00368215435944,115.00367660386061,241.8829011389259,0.00017441989626040488,19.0
26,C4H5O4-,117.01933221849943,117.01934433023963,3099.899211522161,0.000177476949467419,21.0
29,CH2O6N-,123.98876036620943,123.9887123413964,626.6997441915942,0.0001880470127950687,22.0
30,HO6N2-,124.98400933893944,124.98395842437588,1083906.2210376759,0.00018955648100947638,24.0
32,HO6NN[15]-,125.98104423233944,125.98099625052181,8492.170874262149,0.00019106855804605654,26.0
33,HO5O[17]N2-,125.98822641937944,125.98819801035474,2444.2380639798894,0.00019107949261535262,27.0
34,HO5O[18]N2-,126.98825571937942,126.98821101630564,14897.225780812478,0.00019259622663227155,28.0
38,C6H9O3-,129.05571772721942,129.05565328780023,398.7021754749357,0.00019573169373833068,29.0
42,C4H5O5-,133.01424683805945,133.01422689922907,3556.189375043025,0.00020173554835563768,30.0
49,C5H5O5-,145.01424683805945,145.01422530644592,1051.0686274945383,0.00021993529283733968,32.0
52,C5H7O5-,147.02989690219945,147.0298849990766,13465.642445135085,0.00022299233075997316,34.0
55,C2H2O7N-,151.98367498576945,151.9836076260394,428.23510128031313,0.00023050530025349358,35.0
60,C6H7O5-,159.02989690219945,159.02981785403028,2844.6698912959414,0.00024119196723578574,36.0
63,C5H5O6-,161.00916145761943,161.00913375762525,2611.3015886217167,0.00024419390376245444,37.0
64,C6H9O5-,161.04554696633943,161.04550893339754,1847.1572430088363,0.00024424902223489257,38.0
70,C3H4O7N-,165.99932504990943,165.99922818479217,1653.5284326885733,0.00025176214928608365,39.0
72,C7H7O5-,171.02989690219945,171.0298823972036,513.9036834838657,0.0002593918800908842,40.0
74,C6H5O6-,173.00916145761943,173.00901505632297,200.8049722813189,0.0002623935129645263,41.0
75,C7H9O5-,173.04554696633946,173.04547121936383,9164.459573791231,0.00026244876674152214,42.0
77,C6H7O6-,175.0248115217594,175.02477628538904,1712.2646720970868,0.00026545067308009044,43.0
91,C8H11O5-,187.06119703047943,187.06111806125543,2035.1489982355379,0.00028370561154227725,44.0
94,C7H9O6-,189.04046158589938,189.04038997108663,1832.3239339624706,0.0002867073086126819,45.0
98,C5H6O7N-,192.01497511404946,192.01489353620008,1748.7737885082497,0.0002912186119752165,46.0
102,C5H8O7N-,194.03062517818938,194.03053787948988,282.7167780748814,0.00029427575918005436,48.0
108,C8H9O6-,201.04046158589938,201.0404260675616,1539.1151849526698,0.00030490707913050785,49.0
109,C9H13O5-,201.07684709461944,201.07666001849708,376.8965266158839,0.0003049621913772896,50.0
112,C8H11O6-,203.0561116500394,203.05604000045216,1171.862363648594,0.0003079642289159673,51.0
117,C6H8O7N-,206.03062517818938,206.03053822310804,1438.8493365323652,0.0003124752904574644,52.0
120,C5H6O8N-,208.00988973360944,208.00974378923084,1964.3278222031058,0.00031547725346950546,53.0
121,C6H10O7N-,208.04627524232941,208.04614829006655,572.171816823011,0.00031553228840648157,54.0
127,C5H8O8N-,210.02553979774945,210.02541768041363,8377.339868153333,0.00031853417893858436,55.0
133,C9H11O6-,215.0561116500394,215.05595871626542,691.4368904841258,0.0003261636620148637,56.0
138,C9H13O6-,217.07176171417942,217.07164657154033,1503.973171108067,0.00032922083395595846,57.0
142,C6H6O8N-,220.00988973360944,220.00978415623584,356.65120785206875,0.00033367704338335946,58.0
143,C7H10O7N-,220.04627524232941,220.04619446023577,1416.1336566286811,0.00033373221305617963,59.0
146,C6H8O8N-,222.02553979774945,222.02543515920763,1990.6533850503156,0.0003367338970657429,60.0
150,C5H6O9N-,224.00480435316945,224.00469109565483,4948.640573403666,0.0003397358632151132,61.0
151,C6H10O8N-,224.04118986188942,224.0411491854341,605.3203321878862,0.00033979103476998305,62.0
167,C7H8O8N-,234.02553979774945,234.02541686360757,4160.627259114597,0.00035493387971583234,63.0
168,C8H12O7N-,234.06192530646942,234.06180140599218,13704.615046182891,0.0003549889309169158,64.0
170,C7C[13]H12O7N-,235.06528014426945,235.0650959677952,639.9353280886554,0.00035651062656787765,65.0
173,C7H10O8N-,236.04118986188942,236.0410551009225,8547.239415809885,0.00035799060343088906,66.0
175,C8H14O7N-,236.07757537060942,236.07747295946814,441.9220516965692,0.0003580460412010709,67.0
178,C6H8O9N-,238.02045441730945,238.02035377653382,647.1553782923804,0.0003609925357714273,68.0
187,C10H13O7-,245.06667633373942,245.06653020469346,350.3943688813171,0.0003716791397439325,69.0
192,C8H10O8N-,248.04118986188942,248.04108465002534,16526.485321637934,0.0003761906443259099,70.0
195,C7C[13]H10O8N-,249.04454469968945,249.04440233855337,965.9362270008804,0.0003777122740808752,71.0
198,C8H12O8N-,250.05683992602943,250.05673805548184,13173.034790754697,0.00037924742098678567,72.0
199,C9H16O7N-,250.09322543474946,250.09301844442558,500.0882181638761,0.0003793025349586303,73.0
201,C7C[13]H12O8N-,251.06019476382943,251.0603170314311,372.3260635907651,0.0003807697688875503,74.0
203,C7H10O9N-,252.03610448144943,252.0359504700161,1249.6315388444764,0.000382249490066892,75.0
215,C8H10O9N-,264.03610448144946,264.0356233104678,6142.758907503623,0.0004004487629975227,78.0
226,C10H14O8N-,276.0724899901694,276.0722674726945,1126.328462307358,0.0004187041052273687,81.0
229,C9H12O9N-,278.05175454558946,278.0515378131061,6630.215980460226,0.0004217057904129018,82.0
230,C10H16O8N-,278.0881400543094,278.0879329150559,1452.01904727254,0.00042176082415588603,83.0
237,C9H14O9N-,280.0674046097294,280.0672340870143,1276.034956827712,0.00042476262592542436,85.0
243,C8H12O10N-,282.0466691651495,282.046465994758,252.97538986303906,0.00042776464487300284,86.0
249,C10H14O9N-,292.0674046097294,292.0670934315864,3984.0275593420374,0.00044296262615874706,87.0
252,C9H12O10N-,294.0466691651495,294.0462502419115,571.3607548055679,0.0004459640799633565,88.0
253,C10H16O9N-,294.08305467386936,294.0827158059139,9572.679194301236,0.00044601939561808595,89.0
254,C8H11O10N2-,295.04191813787946,295.041761887828,645.3370534891199,0.00044747398117596414,90.0
258,C9H14O10N-,296.06231922928936,296.06219035426716,413.2866606349232,0.00044902133422367307,91.0
263,C14H16O5NF-,297.10179941562944,297.1017640755634,607.8230725928601,0.0004505983675341353,92.0
270,C10H14O10N-,308.06231922928936,308.06208898798894,1315.1849743884559,0.00046722110727060833,93.0
