,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988364334386645,2407085.480760714,9.401439307043593e-05,5.0
3,O3N[15]-,62.985401336789415,62.985412754009225,8063.38610708871,9.552660066338464e-05,9.0
4,O2O[17]N-,62.992583523829424,62.992593593488834,2398.3798632762855,9.55374784559153e-05,10.0
5,O2O[18]N-,63.99261282382943,63.99261324945068,15274.352111424916,9.705413661629823e-05,11.0
9,C4H5O2-,85.02950297937943,85.02954901102311,256.7679792535041,0.0001289597319070617,15.0
10,C2HO4-,88.98803209021943,88.98809861119132,4327.430543790982,0.0001349634678810347,16.0
16,C3H3O4-,103.00368215435944,103.0037523152511,10644.293494972324,0.0001562202026251724,17.0
21,C2O2F3-,112.98558747902945,112.98565173618428,951.9935025003464,0.0001713592578161045,20.0
26,C4H5O4-,117.01933221849943,117.01936723498014,2380.7024710302753,0.00017747693415572554,21.0
29,CH2O6N-,123.98876036620943,123.98871475960549,988.4851643623266,0.00018804699743488694,22.0
30,HO6N2-,124.98400933893944,124.98397677368696,1037404.3052278928,0.00018955646564827402,24.0
32,HO6NN[15]-,125.98104423233944,125.98102041000429,6770.61154068584,0.00019106866982605443,26.0
33,HO5O[17]N2-,125.98822641937944,125.98820428158407,1528.9703273710502,0.0001910794772545979,27.0
34,HO5O[18]N2-,126.98825571937942,126.98823376069879,12204.561978080661,0.00019259621127343146,28.0
42,C4H5O5-,133.01424683805945,133.0142366016376,3895.790282087582,0.0002017355330390396,29.0
49,C5H5O5-,145.01424683805945,145.01422254066756,1661.163501757646,0.00021993527775804035,31.0
52,C5H7O5-,147.02989690219945,147.02990250090576,15715.671914495111,0.00022299231574005932,33.0
60,C6H7O5-,159.02989690219945,159.02985344960953,4324.241197282515,0.0002411919526822558,35.0
63,C5H5O6-,161.00916145761943,161.00915184826712,2308.7358118447187,0.00024419388930409556,36.0
64,C6H9O5-,161.04554696633943,161.0455389562144,1909.3314647060718,0.00024424900777832864,37.0
68,C5H7O6-,163.0248115217594,163.02479235552337,265.55720560292866,0.00024725091066208173,38.0
70,C3H4O7N-,165.99932504990943,165.99925652384937,1693.8066238189938,0.00025176213509013845,39.0
72,C7H7O5-,171.02989690219945,171.02995793392037,452.7580926307343,0.00025939186619166954,40.0
75,C7H9O5-,173.04554696633946,173.04551443664164,10265.509004423611,0.00026244875297015317,41.0
77,C6H7O6-,175.0248115217594,175.02475364136734,2325.8541728595806,0.0002654506594392124,42.0
79,C7H11O5-,175.06119703047943,175.0611347043869,221.81740828249468,0.0002655058404044418,44.0
91,C8H11O5-,187.06119703047943,187.06118271140338,3267.098024739081,0.0002837055987988401,46.0
94,C7H9O6-,189.04046158589938,189.04045230530065,2418.350318651366,0.0002867075297333502,47.0
98,C5H6O7N-,192.01497511404946,192.0149516629665,2448.4139444091807,0.0002912188388892479,48.0
102,C5H8O7N-,194.03062517818938,194.03056865258236,885.0134421776422,0.0002942757470363014,50.0
108,C8H9O6-,201.04046158589938,201.04038430326676,1466.9320010203758,0.00030490706764777783,51.0
