,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.988366786417,2504517.626728922,9.401442306749369e-05,4.0
3,O3N[15]-,62.985401336789415,62.98541571692216,10454.438189577837,9.552658608232523e-05,8.0
4,O2O[17]N-,62.992583523829424,62.99258977776229,2776.26069528673,9.553746386981298e-05,9.0
5,O2O[18]N-,63.99261282382943,63.99261361595837,15052.71800385251,9.705416734951364e-05,10.0
9,C4H5O2-,85.02950297937943,85.02955832868653,358.90819277053225,0.00012895976973891423,12.0
10,C2HO4-,88.98803209021943,88.98811252583226,3768.2941724764173,0.00013496343144901244,13.0
16,C3H3O4-,103.00368215435944,103.00374451879094,13056.149339549269,0.0001562202456894683,14.0
21,C2O2F3-,112.98558747902945,112.98565914106054,786.3307025838441,0.0001713593034836589,16.0
26,C4H5O4-,117.01933221849943,117.01938054314996,2634.6348198194205,0.0001774769808170325,17.0
29,CH2O6N-,123.98876036620943,123.98873148720985,1179.403359495244,0.00018804704573660412,18.0
30,HO6N2-,124.98400933893944,124.98398620724736,1098527.3416166052,0.0001895565141764661,20.0
32,HO6NN[15]-,125.98104423233944,125.98102219297887,6919.887149236456,0.00019106859143842452,22.0
33,HO5O[17]N2-,125.98822641937944,125.98820815581809,2081.5924539095713,0.0001910795260093487,23.0
34,HO5O[18]N2-,126.98825571937942,126.98824349513903,12545.770224609785,0.00019259626025187022,24.0
38,C6H9O3-,129.05571772721942,129.05563997990137,326.64496096192704,0.00019573172782283272,25.0
42,C4H5O5-,133.01424683805945,133.01424661727305,3503.0477617936585,0.0002017355833248543,26.0
49,C5H5O5-,145.01424683805945,145.01427047596087,1479.2102798147544,0.00021993533044532135,28.0
52,C5H7O5-,147.02989690219945,147.02990611901058,14771.434792535558,0.0002229923688049689,30.0
53,C4C[13]H7O5-,148.03325173999946,148.0332756702545,360.7138503472095,0.0002245141535776255,31.0
60,C6H7O5-,159.02989690219945,159.02990517432227,3458.9607637576123,0.0002411920078465187,32.0
63,C5H5O6-,161.00916145761943,161.0091675831438,2629.9418642034716,0.0002441939447905781,33.0
64,C6H9O5-,161.04554696633943,161.04554575359222,2197.637847353144,0.00024424906327066473,34.0
67,C3O2F5-,162.98239391902945,162.98233014098352,327.7768067860806,0.0002471865968819962,35.0
70,C3H4O7N-,165.99932504990943,165.99931264653108,1102.7122320751814,0.0002517621913593366,36.0
75,C7H9O5-,173.04554696633946,173.04550605688001,9763.080171708052,0.00026244881027331,38.0
76,C6C[13]H9O5-,174.04890180413943,174.04881820319088,1107.5298673343814,0.00026397040623356933,39.0
77,C6H7O6-,175.0248115217594,175.02476540448117,1874.5636576757443,0.0002654507170180077,40.0
85,C4H6O7N-,180.01497511404946,180.01493158509484,478.7376901935973,0.0002730189679241355,42.0
91,C8H11O5-,187.06119703047943,187.06117043717174,2929.3934453907573,0.0002837056579167967,43.0
94,C7H9O6-,189.04046158589938,189.04041878493672,1390.3085486388704,0.00028670735538249083,44.0
98,C5H6O7N-,192.01497511404946,192.0149587697076,1713.3626633451079,0.000291218659336306,45.0
102,C5H8O7N-,194.03062517818938,194.0306192522223,390.4604230004572,0.0002942758069399286,47.0
106,C9H11O5-,199.06119703047943,199.06116885530446,377.89209638590165,0.0003019053760445242,48.0
108,C8H9O6-,201.04046158589938,201.04044692307946,1890.4844462762514,0.0003049071282653109,49.0
109,C9H13O5-,201.07684709461944,201.07658814745685,279.06359538183517,0.0003049619841485212,50.0
112,C8H11O6-,203.0561116500394,203.0559974145059,1216.7695770237235,0.00030796401827727974,51.0
117,C6H8O7N-,206.03062517818938,206.0306191504592,1148.0492283132517,0.000312475606462996,53.0
120,C5H6O8N-,208.00988973360944,208.00983289913577,1486.588188970991,0.0003154773039533135,54.0
121,C6H10O7N-,208.04627524232941,208.04614089887008,788.8830638040072,0.00031553233889726695,55.0
127,C5H8O8N-,210.02553979774945,210.02547960267262,11066.26722387058,0.0003185342298092235,56.0
128,C4C[13]H8O8N-,211.02889463554942,211.0288343126403,456.0593327180087,0.00032005608886238304,57.0
131,C10H13O5-,213.07684709461944,213.07683191491515,356.83294631263794,0.0003231620717525965,58.0
133,C9H11O6-,215.0561116500394,215.05592046189156,752.2460978833436,0.0003261637138445599,59.0
138,C9H13O6-,217.07176171417942,217.07165003724697,422.0997676834679,0.0003292208861674086,60.0
142,C6H6O8N-,220.00988973360944,220.00975749018278,557.7729543461255,0.00033367709614867506,61.0
143,C7H10O7N-,220.04627524232941,220.0461451274172,795.0307604994036,0.0003337322658283332,62.0
146,C6H8O8N-,222.02553979774945,222.02545281984703,1834.2140007232256,0.0003367339502092312,63.0
