,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98836210039043,2636502.4849512624,9.401440390193055e-05,3.0
3,O3N[15]-,62.985401336789415,62.98541538159352,8226.135995331015,9.552656642142424e-05,7.0
4,O2O[17]N-,62.992583523829424,62.992592399892665,2644.3724415656156,9.553744420533269e-05,8.0
5,O2O[18]N-,63.99261282382943,63.99261072031062,17183.975482112903,9.705414718373213e-05,9.0
10,C2HO4-,88.98803209021943,88.98809611728666,3441.1407765196445,0.00013496347287644128,13.0
16,C3H3O4-,103.00368215435944,103.0037504695187,9830.38605641099,0.00015622020280293438,14.0
21,C2O2F3-,112.98558747902945,112.98564321819711,799.2932830405326,0.00017135925388485354,15.0
26,C4H5O4-,117.01933221849943,117.01937501512347,1813.2539084720866,0.000177476928411015,17.0
29,CH2O6N-,123.98876036620943,123.98873131856246,1634.4005221428663,0.0001880469883556227,18.0
30,HO6N2-,124.98400933893944,124.98398127778039,1183046.0643813754,0.0001895564560723546,20.0
32,HO6NN[15]-,125.98104423233944,125.98103123641404,7969.261163453814,0.00019106865974751416,24.0
33,HO5O[17]N2-,125.98822641937944,125.9882176523128,1984.522932480982,0.00019107959432408016,25.0
34,HO5O[18]N2-,126.98825571937942,126.98822765351855,13311.973548098804,0.0001925962006820455,26.0
35,C6H7O3-,127.04006766307943,127.04007574901395,202.2651831532182,0.00019267484121217744,27.0
40,C4H3O5-,130.99859677391942,130.99866047808155,231.01780032790123,0.00019867861825428738,28.0
41,C5H7O4-,131.03498228263942,131.03497358213983,226.9290842998331,0.00019873363281526434,29.0
42,C4H5O5-,133.01424683805945,133.01424715864567,4785.351733976712,0.00020173551927276132,30.0
49,C5H5O5-,145.01424683805945,145.01424290150823,1663.533301917615,0.00021993525713851395,31.0
52,C5H7O5-,147.02989690219945,147.02990133812605,16377.40271403707,0.00022299229390171133,32.0
53,C4C[13]H7O5-,148.03325173999946,148.03318674109522,250.86053238955276,0.00022451391593101782,33.0
60,C6H7O5-,159.02989690219945,159.0298818475415,3756.36413903933,0.00024119210351702396,34.0
63,C5H5O6-,161.00916145761943,161.0091651527022,2622.9996448332454,0.0002441938584940144,35.0
64,C6H9O5-,161.04554696633943,161.0455214008582,1743.2065471735605,0.00024424897694376197,36.0
70,C3H4O7N-,165.99932504990943,165.9993013633894,1577.5247845360323,0.0002517621008627262,38.0
72,C7H7O5-,171.02989690219945,171.02986129026564,524.9869082085152,0.0002593918284076211,39.0
75,C7H9O5-,173.04554696633946,173.04548769342392,9594.620591894167,0.00026244871373007177,40.0
77,C6H7O6-,175.0248115217594,175.02475581618387,2444.7034315300252,0.0002654506187521497,41.0
88,C8H9O5-,185.04554696633946,185.0454606289655,460.43131375350583,0.00028064841759275057,42.0
90,C7H7O6-,187.0248115217594,187.02485181604902,340.60457300204087,0.0002836505776249262,43.0
91,C8H11O5-,187.06119703047943,187.06116763816507,2431.140763829924,0.0002837055489523968,44.0
