,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98838101147935,2494718.70582633,9.401442142086419e-05,3.0
3,O3N[15]-,62.985401336789415,62.98543025658404,8523.931546695734,9.552658450568718e-05,8.0
4,O2O[17]N-,62.992583523829424,62.99260928818541,2588.566896718542,9.553750724707856e-05,9.0
5,O2O[18]N-,63.99261282382943,63.99262883981263,16361.062565516191,9.70541658458974e-05,10.0
9,C4H5O2-,85.02950297937943,85.02958342424701,494.05406379143733,0.000128959770263841,12.0
10,C2HO4-,88.98803209021943,88.9881270419562,3506.241064558853,0.00013496350793593505,14.0
16,C3H3O4-,103.00368215435944,103.00376205156579,12020.664362076262,0.00015622024864678542,15.0
21,C2O2F3-,112.98558747902945,112.98565606381364,1044.9419479850194,0.00017135920006113655,17.0
26,C4H5O4-,117.01933221849943,117.01940299312436,2783.3390009670065,0.00017747698607664022,19.0
29,CH2O6N-,123.98876036620943,123.98878428474191,440.91941830800664,0.00018804705226550285,20.0
30,HO6N2-,124.98400933893944,124.98400682189674,1117742.416516763,0.00018955652089316425,23.0
32,HO6NN[15]-,125.98104423233944,125.98102974133765,7489.311485434779,0.00019106859834486478,25.0
33,HO5O[17]N2-,125.98822641937944,125.98822491025888,2094.798322592937,0.00019107953291716705,26.0
34,HO5O[18]N2-,126.98825571937942,126.98826047866889,12728.146278000959,0.0001925962673516473,27.0
42,C4H5O5-,133.01424683805945,133.01427450979634,4206.870158393643,0.0002017355916153076,28.0
43,CO5N3-,133.98434369210943,133.9844418355129,227.2320281056271,0.0002032069435979217,29.0
49,C5H5O5-,145.01424683805945,145.01425594464735,1846.482661453981,0.00021993534127645584,32.0
52,C5H7O5-,147.02989690219945,147.02993570014658,15384.818759330461,0.00022299238008448551,34.0
53,C4C[13]H7O5-,148.03325173999946,148.03327874967056,202.37112985444944,0.0002245141650826235,35.0
55,C2H2O7N-,151.98367498576945,151.98370125097566,308.7407933699162,0.0002305055202421631,37.0
60,C6H7O5-,159.02989690219945,159.02990747794422,3749.3479115934924,0.00024119202192035663,38.0
63,C5H5O6-,161.00916145761943,161.00918047812885,3545.6672005935566,0.000244193959345525,39.0
