,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837037313288,2698505.593956518,9.401441991565991e-05,5.0
3,O3N[15]-,62.985401336789415,62.985421070472874,9501.05171472785,9.552658184510131e-05,10.0
4,O2O[17]N-,62.992583523829424,62.99260029348697,3150.020589457368,9.553745962469238e-05,11.0
5,O2O[18]N-,63.99261282382943,63.99261668373995,17948.823878953233,9.705416199098669e-05,12.0
9,C4H5O2-,85.02950297937943,85.0295254827191,191.58002564844224,0.0001289597355617484,14.0
10,C2HO4-,88.98803209021943,88.98812133596202,3733.4395937235463,0.00013496346624078365,16.0
16,C3H3O4-,103.00368215435944,103.00375411705105,10860.394722402118,0.0001562202733861731,17.0
18,C2C[13]H3O4-,104.00703699215944,104.00718557222204,315.2900520374934,0.00015774209148041108,18.0
21,C2O2F3-,112.98558747902945,112.98567696357597,886.0429722629428,0.00017135932460628654,20.0
24,C4H3O4-,115.00368215435944,115.00366953743257,200.72827557552947,0.00017441983590074585,21.0
26,C4H5O4-,117.01933221849943,117.01937633121025,1961.5586171032787,0.0001774769989397671,22.0
29,CH2O6N-,123.98876036620943,123.98871403704952,1631.7018662469986,0.00018804693408788832,23.0
30,HO6N2-,124.98400933893944,124.9839921400603,1220417.1645233855,0.0001895565258138174,25.0
32,HO6NN[15]-,125.98104423233944,125.98103702577542,8804.27705141429,0.0001910686022123508,27.0
33,HO5O[17]N2-,125.98822641937944,125.98821332265602,2672.4090683048266,0.0001910795367769899,28.0
34,HO5O[18]N2-,126.98825571937942,126.98824755896386,14953.130161176014,0.00019259627014196393,29.0
41,C5H7O4-,131.03498228263942,131.0350274222092,251.56980868477152,0.00019873370160637948,30.0
42,C4H5O5-,133.01424683805945,133.01425482458532,4006.9893350372754,0.00020173558768838326,31.0
49,C5H5O5-,145.01424683805945,145.01424670754758,1589.550843544819,0.00021993532261230307,33.0
52,C5H7O5-,147.02989690219945,147.02991871168948,14726.517562112309,0.00022299235877144306,35.0
