formula,mz,observed,a,sigma,peak,error
C3H5O-,57.03458835981942,57.03452646166936,19.408712386038793,8.650120216457445e-05,6.0,6.189815006507615e-05
O3N-,61.988366443389424,61.98837507148296,2506574.1311343974,9.401441067525346e-05,9.0,-8.62809353918692e-06
O3N[15]-,62.985401336789415,62.985424808142575,8407.946440281708,9.552661707536707e-05,11.0,-2.347135315972082e-05
O2O[17]N-,62.992583523829424,62.99260416939597,2554.019033438576,9.553749485919051e-05,12.0,-2.064556654346461e-05
O2O[18]N-,63.99261282382943,63.99262289562707,16065.985440014221,9.70541517879134e-05,13.0,-1.0071797639454871e-05
C3H5O2-,73.02950297937943,73.02954033302419,25.637294369343046,0.00011075994192619897,19.0,-3.735364475687675e-05
C2H3O3-,75.00876753479943,75.00880105105286,26.117391746185135,0.00011376181090978637,22.0,-3.351625342418174e-05
C4H5O2-,85.02950297937943,85.0295607924629,100.87072112119189,0.00012895978396896754,43.0,-5.781308347252434e-05
C2HO4-,88.98803209021943,88.98811933891146,2788.2044992849787,0.00013496351704797235,49.0,-8.724869202580976e-05
C5H5O2-,97.02950297937944,97.02956676137546,11.426107272606021,0.00014715952077994015,57.0,-6.37819960189745e-05
C4H5O3-,101.02441759893942,101.02448459785913,64.83120688835565,0.00015321837772220044,67.0,-6.699891970640692e-05
C3H3O4-,103.00368215435944,103.00376227991148,7789.521953716263,0.00015622023877148367,74.0,-8.012555204572891e-05
C2C[13]H3O4-,104.00703699215944,104.00710790024108,31.623878987328776,0.00015774196073492473,75.0,-7.090808163923157e-05
C2O2F3-,112.98558747902945,112.98565958314182,767.2322003843152,0.000171359282177554,86.0,-7.210411237679182e-05
C4H3O4-,115.00368215435944,115.00372592211146,33.325031783803766,0.00017441990271179004,89.0,-4.3767752018197825e-05
C5H7O3-,115.04006766307943,115.04009420844667,23.524003941709125,0.00017447513932754394,90.0,-2.6545367248331786e-05
C4H5O4-,117.01933221849943,117.01938616600086,1612.389406853563,0.00017747695318801542,93.0,-5.3947501427842326e-05
C3H3O5-,118.99859677391943,118.99859687816235,11.049899146305878,0.00018047879700633552,95.0,-1.0424291474464553e-07
CH2O6N-,123.98876036620943,123.98875017532576,1199.1465592840452,0.00018804700651377834,98.0,1.019088367115728e-05
HO6N2-,124.98400933893944,124.98399887927553,1159515.3279911256,0.0001895564732299527,102.0,1.0459663911888128e-05
HO6NN[15]-,125.98104423233944,125.98103642944548,8047.603016199383,0.00019106867588903882,106.0,7.802893961184054e-06
HO5O[17]N2-,125.98822641937944,125.9882184989666,2247.948769055213,0.00019107961045820791,107.0,7.920412841144753e-06
HO5O[18]N2-,126.98825571937942,126.98825412600311,13984.21397134123,0.00019259621578332273,109.0,1.5933763108932908e-06
C5H5O4-,129.01933221849944,129.01939390177722,59.62094196652137,0.00019567672093629999,112.0,-6.168327777800187e-05
C6H9O3-,129.05571772721942,129.0557186737509,102.44956188652175,0.00019573181147385964,113.0,-9.465314860790386e-07
C4H5O5-,133.01424683805945,133.0142629367224,2949.030911800941,0.00020173552786206513,114.0,-1.609866293961204e-05
CO5N3-,133.98434369210943,133.98438043822156,125.99075067697042,0.00020320687782148523,115.0,-3.6746112130003894e-05
C6H7O4-,143.03498228263942,143.0349875938478,34.5433250068036,0.0002169334233893543,126.0,-5.311208383318444e-06
C5H5O5-,145.01424683805945,145.01425970339787,1117.1821234141946,0.00021993525132407618,128.0,-1.286533841948767e-05
C5H7O5-,147.02989690219945,147.02992645972702,12651.60472686312,0.00022299228548480443,132.0,-2.9557527568613295e-05
C4C[13]H7O5-,148.03325173999946,148.033293906802,227.24703547413614,0.00022451406814354713,134.0,-4.216680252966398e-05
C2H2O7N-,151.98367498576945,151.9836635194385,136.3233039661268,0.00023050541392621737,136.0,1.1466330960274718e-05
C6H7O5-,159.02989690219945,159.02990538595367,2789.338313960881,0.00024119207854867087,141.0,-8.483754214694272e-06
C5H5O6-,161.00916145761943,161.00917546276543,2124.53564348858,0.00024419401432175373,142.0,-1.4005145999362867e-05
C6H9O5-,161.04554696633943,161.04556770334335,1443.807499187494,0.0002442491327799868,143.0,-2.0737003922022268e-05
C3O2F5-,162.98239391902945,162.9824506339416,24.327947565090636,0.00024718666520828845,145.0,-5.671491214798152e-05
C8H5O4-,165.01933221849944,165.01935756095224,20.938446533104997,0.000250276023866923,146.0,-2.5342452801169202e-05
C3H4O7N-,165.99932504990943,165.99929921447207,844.8848142549632,0.000251762257771506,147.0,2.583543735568128e-05
C7H7O5-,171.02989690219945,171.02989006494073,78.57205560118686,0.00025939178512618383,154.0,6.8372587236353866e-06
C8H11O4-,171.06628241091943,171.06625330591183,25.806064289539513,0.00025944709925554595,155.0,2.9105007598673183e-05
C7H9O5-,173.04554696633946,173.04552889058778,9049.67928084016,0.0002624488718802214,156.0,1.8075751682999908e-05
C6C[13]H9O5-,174.04890180413943,174.04885769087076,189.1273053684909,0.00026397046711858766,157.0,4.411326867170828e-05
C6H7O6-,175.0248115217594,175.0247733709684,1692.3669752163548,0.00026545056899438435,158.0,3.815079099922514e-05
C4H6O7N-,180.01497511404946,180.0149080355528,125.88638214478372,0.0002730190243246962,163.0,6.707849667009214e-05
C8H9O5-,185.04554696633946,185.04551420140234,128.25485043246815,0.00028064857710644774,169.0,3.2764937117235604e-05
C7H7O6-,187.0248115217594,187.02475997448192,63.88219795386539,0.0002836502773307373,170.0,5.1547277479357945e-05
C8H11O5-,187.06119703047943,187.06119583263524,2377.8800519028287,0.0002837057086041795,171.0,1.1978441989413113e-06
C7C[13]H11O5-,188.0645518682794,188.06447717032935,37.780284549554025,0.0002852272987621633,172.0,7.469795005476954e-05
C7H9O6-,189.04046158589938,189.0404564327346,1567.2684828691872,0.0002867074043850372,173.0,5.153164778448627e-06
C5H6O7N-,192.01497511404946,192.0149601990033,1101.8495131010147,0.000291218705741305,176.0,1.491504616524253e-05
C5H8O7N-,194.03062517818938,194.03058223675842,209.3632349639431,0.0002942758515403044,178.0,4.29414309621734e-05
C9H11O5-,199.06119703047943,199.06119569959597,48.12359413456633,0.00030190541598621866,182.0,1.3308834638792177e-06
C8H9O6-,201.04046158589938,201.0404469871624,1313.0734976609774,0.00030490716631391553,183.0,1.4598736981952243e-05
C9H13O5-,201.07684709461944,201.07682347799306,46.37958000320946,0.00030496227853270405,184.0,2.3616626378952787e-05
C8H11O6-,203.0561116500394,203.0560943558374,585.1706594681988,0.0003079643145286698,185.0,1.729420202423171e-05
C7H9O7-,205.03537620545941,205.03532746059466,28.825977342657836,0.0003109660161488468,186.0,4.8744864756145034e-05
C6H8O7N-,206.03062517818938,206.03058566211337,1010.2369657434557,0.0003124753736861951,187.0,3.951607601493379e-05
C3H2O5NF4-,207.98745862664944,207.98752523161912,14.890606241859736,0.00031544335011273405,190.0,-6.660496967469953e-05
