formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01383299136117,47.69113147795023,8.950310027151578e-05,12.0,1.9923878262773087e-05
O3N-,61.988366443389424,61.98837557900056,2509193.366640491,9.401444668410973e-05,15.0,-9.135611136912303e-06
O3N[15]-,62.985401336789415,62.98542518367226,8762.087578475383,9.552660877385883e-05,17.0,-2.3846882847067263e-05
O2O[17]N-,62.992583523829424,62.99260310383503,2306.6622495543966,9.553748655457987e-05,18.0,-1.9580005606201212e-05
O2O[18]N-,63.99261282382943,63.99262393624926,15605.034693487976,9.705414304714859e-05,19.0,-1.1112419826986297e-05
C2H3O3-,75.00876753479943,75.00878295459181,32.86851269689891,0.0001137617969055604,31.0,-1.5419792376292207e-05
C4H5O2-,85.02950297937943,85.02959035570684,154.4251834373667,0.00012895976448274073,46.0,-8.737632741429024e-05
C2HO4-,88.98803209021943,88.98812414011361,2676.679616594884,0.00013496349522346693,53.0,-9.204989417810339e-05
C3H3O4-,103.00368215435944,103.00376284307501,8080.518801206265,0.0001562202079225896,64.0,-8.068871557043167e-05
C4H7O3-,103.04006766307943,103.040165084876,18.189974872360068,0.00015627549186981917,65.0,-9.742179656768712e-05
C2O2F3-,112.98558747902945,112.98566254196949,949.6825180238529,0.00017135924422570837,79.0,-7.50629400414482e-05
C4H3O4-,115.00368215435944,115.00369585007047,81.31103808990633,0.00017441986325842645,82.0,-1.3695711032823965e-05
C5H7O3-,115.04006766307943,115.04012671244926,38.420641431511484,0.000174475210790123,83.0,-5.904936983824882e-05
C4H5O4-,117.01933221849943,117.01938452253292,1666.746310369281,0.00017747702603198787,87.0,-5.230403348832624e-05
C3H3O5-,118.99859677391943,118.99858091944944,31.91878339936267,0.00018047875451704384,88.0,1.5854469992859777e-05
CH2O6N-,123.98876036620943,123.98875063818372,1325.4315905143305,0.00018804708425227583,94.0,9.728025716526645e-06
HO6N2-,124.98400933893944,124.98399836982212,1144211.1514649354,0.00018955655167122006,97.0,1.096911732645367e-05
HO6NN[15]-,125.98104423233944,125.98103419001629,7761.2381951147745,0.00019106862789459926,102.0,1.0042323154380028e-05
HO5O[17]N2-,125.98822641937944,125.98821933859683,2084.8009015478383,0.00019107956245795522,103.0,7.080782609136804e-06
HO5O[18]N2-,126.98825571937942,126.98825456921034,13768.491777403333,0.00019259629564266333,104.0,1.1501690835302725e-06
C5H5O4-,129.01933221849944,129.01938196251015,60.77169039390591,0.00019567680223658328,107.0,-4.97440107096736e-05
C6H9O3-,129.05571772721942,129.0557229467495,83.82902589702799,0.00019573189279994727,108.0,-5.2195300952462276e-06
C4H3O5-,130.99859677391942,130.99859073448602,11.169047125199205,0.00019867844216158348,110.0,6.039433401383576e-06
C4H5O5-,133.01424683805945,133.01426439164797,3031.5860554878063,0.0002017356120076273,115.0,-1.7553588520513586e-05
CO5N3-,133.98434369210943,133.98435150254355,65.31957305110545,0.00020320682321367167,118.0,-7.810434112798248e-06
C6H7O4-,143.03498228263942,143.0350176626106,15.355089882001185,0.00021693351473605228,126.0,-3.537997119451575e-05
C5H5O5-,145.01424683805945,145.01426095662342,1213.7599228366535,0.00021993534410373635,129.0,-1.4118563967713271e-05
C5H7O5-,147.02989690219945,147.0299260801188,13451.651492960087,0.0002229923797273229,132.0,-2.9177919344647307e-05
C4C[13]H7O5-,148.03325173999946,148.03327203245237,171.34366210040082,0.0002245141631155972,134.0,-2.029245291623738e-05
C2H2O7N-,151.98367498576945,151.98371688269856,67.59803494534191,0.0002305055117789685,137.0,-4.189692910472331e-05
C7H9O4-,157.0506323467794,157.050565903061,6.209078045624583,0.0002381900386938449,140.0,6.64437183957034e-05
C6H7O5-,159.02989690219945,159.02990309506382,2412.9021878050125,0.00024119218157286941,142.0,-6.192864361764805e-06
C5H5O6-,161.00916145761943,161.00918080613252,2303.3707781689704,0.0002441939351090994,145.0,-1.9348513092154462e-05
C6H9O5-,161.04554696633943,161.04555537868782,1527.3129799032117,0.00024424905353197615,146.0,-8.412348392994318e-06
C3O2F5-,162.98239391902945,162.98241441934763,45.994294581475685,0.00024718658406742175,147.0,-2.0500318186122968e-05
C8H5O4-,165.01933221849944,165.0193391018939,45.33087189395052,0.0002502759407173509,150.0,-6.883394462420256e-06
C3H4O7N-,165.99932504990943,165.99931093911877,761.6698036228297,0.00025176217364903503,151.0,1.4110790658605765e-05
C7H7O5-,171.02989690219945,171.02990386787184,160.29916105115382,0.0002593918970530546,155.0,-6.965672383785204e-06
C8H11O4-,171.06628241091943,171.06618421846687,29.674373121669774,0.00025944680886101076,156.0,9.819245255471287e-05
C7H9O5-,173.04554696633946,173.0455261575814,9297.128611757904,0.00026244878063822364,159.0,2.0808758051771292e-05
C6C[13]H9O5-,174.04890180413943,174.04887479552482,158.00236653059036,0.0002639705813037259,160.0,2.7008614608803327e-05
C6H7O6-,175.0248115217594,175.0247859034119,1837.518539232588,0.0002654506839110975,161.0,2.561834750736125e-05
C7H11O5-,175.06119703047943,175.0611941873112,60.15543743703161,0.0002655058648170175,163.0,2.843168232402604e-06
C4H6O7N-,180.01497511404946,180.01491146479108,135.50457336497007,0.0002730189258296958,166.0,6.364925837942792e-05
C8H9O5-,185.04554696633946,185.04553004571383,176.4402984535697,0.00028064869957888564,169.0,1.6920625625971297e-05
C7H7O6-,187.0248115217594,187.02482975140842,19.27217565382655,0.00028365040130479537,170.0,-1.822964901521118e-05
C8H11O5-,187.06119703047943,187.06117182967935,2115.3130487097137,0.0002837056025670271,171.0,2.5200800081393027e-05
C7C[13]H11O5-,188.0645518682794,188.0645432177469,81.88045276161401,0.0002852274235263537,172.0,8.650532521414789e-06
C7H9O6-,189.04046158589938,189.04045889437617,1543.2996747731108,0.00028670752989156257,173.0,2.6915232069768535e-06
C5H6O7N-,192.01497511404946,192.01495959900046,964.5029861734926,0.0002912188335149563,175.0,1.5515049000214276e-05
C5H8O7N-,194.03062517818938,194.03057394789647,116.97743990072827,0.0002942757378402505,177.0,5.1230292910986464e-05
C8H7O6-,199.0248115217594,199.02472024385517,10.411716152634257,0.0003018500011513037,180.0,9.127790423235638e-05
C9H11O5-,199.06119703047943,199.06123438255125,31.88917151083216,0.00030190554915731006,181.0,-3.735207181421174e-05
C8H9O6-,201.04046158589938,201.04043920374002,1416.8950874733803,0.00030490730100781013,183.0,2.238215935790322e-05
C9H13O5-,201.07684709461944,201.07684067626633,130.70309913623166,0.00030496241325458483,184.0,6.418353109438613e-06
C7C[13]H9O6-,202.0438164236994,202.04375733861082,5.997770368250268,0.00030642899522275927,185.0,5.908508859420181e-05
C8H11O6-,203.0561116500394,203.0560764513245,772.0408574627522,0.00030796419061102803,186.0,3.51987149258548e-05
C6H8O7N-,206.03062517818938,206.03056912250082,781.9264301251015,0.0003124755122324419,188.0,5.605568856026366e-05
C5H6O8N-,208.00988973360944,208.00985386406828,1894.3597503036883,0.00031547747514765005,192.0,3.5869541164856855e-05
C6H10O7N-,208.04627524232941,208.0462320243153,428.41104912446195,0.00031553251008255436,193.0,4.321801412743298e-05
C5H8O8N-,210.02553979774945,210.02551980673115,7847.958435256509,0.0003185344004855301,194.0,1.9991018291420914e-05
C4C[13]H8O8N-,211.02889463554942,211.02882007629256,65.11947316640212,0.00032005598363175994,195.0,7.455925685917464e-05
C10H13O5-,213.07684709461944,213.07680845544942,252.62738722438164,0.0003231622415852261,197.0,3.863917001467598e-05
C9H11O6-,215.0561116500394,215.0560619269009,517.2872795762794,0.00032616388309191386,199.0,4.972313851681065e-05
C10H15O5-,215.09249715875941,215.09247701542785,134.97521415728505,0.0003262191852985073,200.0,2.0143331568078793e-05
C9H13O6-,217.07176171417942,217.07173008514053,890.370862316323,0.00032922105478804203,201.0,3.162903888664914e-05
C7H8O7N-,218.03062517818938,218.0305676695053,18.685219473971614,0.0003306751621233384,202.0,5.7508684079721206e-05
C6H6O8N-,220.00988973360944,220.00985595204662,704.9929889173645,0.00033367697038163863,203.0,3.37815628199678e-05
C7H10O7N-,220.04627524232941,220.04625015671547,862.8200885060351,0.0003337324334679968,204.0,2.5085613941655538e-05
C6H8O8N-,222.02553979774945,222.02551026227718,1273.7543209644682,0.0003367341171593175,207.0,2.9535472265251883e-05
C5H6O9N-,224.00480435316945,224.0047797387756,4336.709600633396,0.0003397360829597168,209.0,2.4614393851152272e-05
C6H10O8N-,224.04118986188942,224.04115375498955,519.4123847576508,0.0003397912545078866,210.0,3.610689986999205e-05
C10H13O6-,229.07176171417942,229.07176515896188,329.1531436299228,0.0003474207163193523,215.0,-3.444782464612217e-06
C10H15O6-,231.08741177831945,231.08737949116002,264.8826955935471,0.00035047764119633385,217.0,3.228715942782401e-05
C8H10O7N-,232.04627524232941,232.04623937195802,65.34307470325807,0.0003519319301767948,218.0,3.587037139141103e-05
C9H13O7-,233.06667633373942,233.06665790613746,14.343797380787784,0.0003534797341749755,219.0,1.842760195813753e-05
C7H8O8N-,234.02553979774945,234.0255016424574,3841.117525210792,0.0003549337753282756,221.0,3.815529203166079e-05
C8H12O7N-,234.06192530646942,234.06190267546359,11390.988528678154,0.0003549891484189964,222.0,2.2631005833773088e-05
C7C[13]H12O7N-,235.06528014426945,235.06524859429007,400.85988361096787,0.000356510843803613,224.0,3.154997938281667e-05
C7H10O8N-,236.04118986188942,236.04115201881777,8271.421486618665,0.00035799082040022706,225.0,3.784307165233258e-05
C8H14O7N-,236.07757537060942,236.07753720055877,93.17455335609755,0.00035804593201816754,226.0,3.8170050657981847e-05
C6C[13]H10O8N-,237.04454469968945,237.04450972063074,104.51496042384858,0.0003595125162341666,227.0,3.4979058710860045e-05
C6H8O9N-,238.02045441730945,238.02041043477948,429.73860123283055,0.0003609927521782039,228.0,4.398252997361851e-05
C7H12O8N-,238.05683992602943,238.0568015887514,280.22602242232267,0.000361047897972556,229.0,3.8337278027711363e-05
C5HO2F8-,244.98542861109942,244.98542897773785,103.66277088044306,0.0003715562388150493,232.0,-3.6663843161477416e-07
C10H15O7-,247.08232639787946,247.08238031173386,19.51880703680861,0.0003747363666069976,236.0,-5.3913854401344e-05
C8H10O8N-,248.04118986188942,248.04119612944015,14111.767154490935,0.0003761908574320438,238.0,-6.2675507308540546e-06
C7C[13]H10O8N-,249.04454469968945,249.0445549427145,464.3341718034934,0.00037771248681529857,240.0,-1.0243025059253341e-05
C7H8O9N-,250.02045441730945,250.0204159227957,270.25265992149656,0.0003791925313920956,243.0,3.849451374549062e-05
C8H12O8N-,250.05683992602943,250.0568333840826,11755.187791452145,0.0003792476333386494,244.0,6.541946817151256e-06
C9H16O7N-,250.09322543474946,250.09318285483528,497.29077820357594,0.000379302747296619,245.0,4.25799141794414e-05
C7C[13]H12O8N-,251.06019476382943,251.060165428948,338.1360713499636,0.00038076926549748217,247.0,2.933488141820817e-05
C7H10O9N-,252.03610448144943,252.0360735226986,1199.9364676235941,0.00038224970164879037,249.0,3.095875084113686e-05
C6C[13]H10O9N-,253.03945931924943,253.03937394991664,16.739268216713487,0.0003837713588049504,251.0,8.536933279401637e-05
C8H11O10N2-,295.04191813787946,295.04187552522865,318.426233935307,0.0004474741690965493,302.0,4.261265081595411e-05
C9C[13]H16O9N-,295.0864095116694,295.0863881959433,717.9072472484146,0.00044754161573041883,303.0,2.1315726087323128e-05
C9H14O10N-,296.06231922928936,296.0623412596404,128.59065115064192,0.00044902197946132907,305.0,-2.2030351033208717e-05
C14H16O5NF-,297.10179941562944,297.10188505895917,916.5943214690487,0.0004505985539980285,308.0,-8.564332972582633e-05
C10H12O10N-,306.0466691651495,306.0466835556798,133.01780680517837,0.00046416430946587874,311.0,-1.4390530282071268e-05
C11H16O9N-,306.08305467386936,306.08298166463186,324.9229398116663,0.0004642196752740361,312.0,7.30092374965352e-05
C10H14O10N-,308.06231922928936,308.0622312319203,1297.82302335646,0.0004672212855034749,315.0,8.799736906439648e-05
C11H16O10N-,322.07796929342936,322.07787991933697,324.6084211836527,0.0004884780123501173,321.0,8.93740923970654e-05
C10H14O11N-,324.05723384884936,324.05716299716204,390.17308301333327,0.0004914801365612136,323.0,7.085168732601232e-05
