formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.988375182186324,2531533.076972892,9.401442914021413e-05,11.0,-8.738796900331636e-06
O3N[15]-,62.985401336789415,62.98542517371503,8526.744410311836,9.552659045460354e-05,14.0,-2.3836925613807125e-05
O2O[17]N-,62.992583523829424,62.992605798735795,2660.93856102303,9.553746822970465e-05,15.0,-2.2274906370967074e-05
O2O[18]N-,63.99261282382943,63.99262285991611,16021.62519516209,9.705416996083377e-05,16.0,-1.0036086678155698e-05
C3H3O2-,71.01385291523944,71.01391262493168,10.81832135472167,0.00010770296699116019,26.0,-5.970969223767497e-05
C3H5O2-,73.02950297937943,73.02952660489412,25.33440771671677,0.00011075995827663727,28.0,-2.3625514685932103e-05
C2H3O3-,75.00876753479943,75.00881886199565,33.932692436416936,0.00011376182675400163,32.0,-5.1327196217698656e-05
C4H5O2-,85.02950297937943,85.02956580665261,124.38869558956772,0.00012895972618823723,50.0,-6.28272731830748e-05
C2HO4-,88.98803209021943,88.9881221427927,2732.1889303555295,0.00013496345280163632,55.0,-9.005257327032723e-05
C5H5O2-,97.02950297937944,97.02956407963764,14.222850318061253,0.0001471595285755245,62.0,-6.110025819339171e-05
C4H5O3-,101.02441759893942,101.02446417959976,35.002633875234906,0.00015321838360747705,67.0,-4.6580660338690905e-05
C3H3O4-,103.00368215435944,103.00376370550698,7863.078235662165,0.0001562202436615926,72.0,-8.15511475451558e-05
C4H7O3-,103.04006766307943,103.0401422929659,12.537381933411945,0.00015627543356989444,73.0,-7.46298864697792e-05
C2C[13]H3O4-,104.00703699215944,104.00712377371458,19.89930782620127,0.00015774196510837145,74.0,-8.678155514019181e-05
C2O2F3-,112.98558747902945,112.98566644950071,945.3828422780293,0.0001713592815694753,87.0,-7.897047126448342e-05
C4H3O4-,115.00368215435944,115.00365842117145,26.752443758947205,0.00017441990089701314,94.0,2.373318798731816e-05
C5H7O3-,115.04006766307943,115.04013057390831,11.606288825143483,0.00017447513749070044,95.0,-6.291082888765231e-05
C4H5O4-,117.01933221849943,117.01939057019162,1754.41837938621,0.00017747695013666507,98.0,-5.8351692189262394e-05
C3H3O5-,118.99859677391943,118.99861183520494,47.557763068226116,0.00018047879271058145,103.0,-1.506128550943231e-05
CH2O6N-,123.98876036620943,123.98874754339107,1244.835239840446,0.00018804699894965236,105.0,1.2822818362678845e-05
HO6N2-,124.98400933893944,124.98399903516999,1173304.0641459287,0.0001895564649917614,110.0,1.0303769457209455e-05
HO6NN[15]-,125.98104423233944,125.98103719050098,7823.938154415824,0.000191068666968229,114.0,7.041838458121674e-06
HO5O[17]N2-,125.98822641937944,125.98822225144627,2053.048376000517,0.0001910796015324355,115.0,4.1679331701516276e-06
