formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013818890878305,41.6493396348836,8.950308958143317e-05,13.0,3.402436112764917e-05
O3N-,61.988366443389424,61.988375559840904,2517749.2588485572,9.40144344304752e-05,17.0,-9.116451479940224e-06
O3N[15]-,62.985401336789415,62.98542502106843,8636.608620002598,9.552659597974293e-05,19.0,-2.3684279014446474e-05
O2O[17]N-,62.992583523829424,62.99260309248905,2239.872001637103,9.553747375654649e-05,20.0,-1.9568659624269458e-05
O2O[18]N-,63.99261282382943,63.99262303989542,15604.693415111029,9.705417572684317e-05,21.0,-1.0216065987833645e-05
C3H3O2-,71.01385291523944,71.01387490230645,12.449834686339736,0.00010770292072696825,32.0,-2.1987067015061257e-05
C3H5O2-,73.02950297937943,73.02952645416647,18.13699431231341,0.00011075996636104963,35.0,-2.3474787042232492e-05
C2H3O3-,75.00876753479943,75.0088110452975,45.41361589523015,0.00011376183538288648,39.0,-4.3510498073828785e-05
C4H5O2-,85.02950297937943,85.02958283680324,53.299873301764165,0.00012895980826557242,51.0,-7.985742381322325e-05
C2HO4-,88.98803209021943,88.98811995038652,2750.852771159488,0.00013496346563119779,59.0,-8.786016708484112e-05
C3H5O3-,89.02441759893942,89.0245105946311,5.276612507007231,0.0001350186575757727,60.0,-9.299569167353638e-05
C4H5O3-,101.02441759893942,101.0244735458554,44.39538061879307,0.0001532184005256442,81.0,-5.594691597821111e-05
C3H3O4-,103.00368215435944,103.00376090404879,7721.901505752677,0.00015622026129180188,83.0,-7.874968935084325e-05
C4H7O3-,103.04006766307943,103.04015562334362,10.957048839564642,0.00015627545121329732,84.0,-8.796026419588543e-05
C2C[13]H3O4-,104.00703699215944,104.00712392657627,10.605841303543494,0.00015774198310370975,85.0,-8.6934416827944e-05
C6H7O2-,111.04515304351943,111.04522346989125,4.824602066637593,0.0001684163061958785,90.0,-7.042637182053113e-05
C2O2F3-,112.98558747902945,112.98565689565649,877.7028103101782,0.00017135930295494758,92.0,-6.941662704207374e-05
C4H3O4-,115.00368215435944,115.00376823582727,27.826945476095414,0.00017442003396488378,97.0,-8.60814678276256e-05
C5H7O3-,115.04006766307943,115.04008561336084,5.921550382308668,0.00017447504873918708,98.0,-1.7950281417711267e-05
C4H5O4-,117.01933221849943,117.01938751774786,1575.5615052911915,0.00017747697311553342,101.0,-5.5299248430173975e-05
C3H3O5-,118.99859677391943,118.99862308999892,11.86743155591101,0.00018047881648690765,103.0,-2.6316079484445254e-05
CH2O6N-,123.98876036620943,123.9887531502075,1071.8662445665727,0.0001880470247814141,109.0,7.21600193287486e-06
HO6N2-,124.98400933893944,124.98399901197529,1155809.730160467,0.00018955649124108255,113.0,1.0326964158480223e-05
HO6NN[15]-,125.98104423233944,125.981034413184,7634.118225688292,0.00019106869363837907,116.0,9.819155437185145e-06
HO5O[17]N2-,125.98822641937944,125.98821953294429,2176.5615717840137,0.00019107950105411303,117.0,6.886435159003668e-06
HO5O[18]N2-,126.98825571937942,126.98825492400212,13331.80240270291,0.0001925962332633409,118.0,7.95377303575151e-07
C6H7O3-,127.04006766307943,127.04009881537614,12.23727567318493,0.00019267487372554522,119.0,-3.115229671379893e-05
C5H5O4-,129.01933221849944,129.01937642117667,74.05249910293597,0.00019567673785835917,123.0,-4.42026772304871e-05
C6H9O3-,129.05571772721942,129.05567540979763,37.08702212644367,0.0001957318283857607,124.0,4.231742178717468e-05
C4H5O5-,133.01424683805945,133.0142636912524,2973.9966269643987,0.00020173554362938517,128.0,-1.6853192960297747e-05
CO5N3-,133.98434369210943,133.98436083334568,76.23069372703914,0.00020320689329701312,129.0,-1.7141236241968727e-05
C3C[13]H5O5-,134.01760167585942,134.01764248291565,18.60885202278077,0.0002032573823496136,130.0,-4.080705622300229e-05
C3O3F3-,140.98050209858943,140.9805390509141,13.388374407016865,0.00021381764823726613,136.0,-3.6952324677486104e-05
C5H5O5-,145.01424683805945,145.0142618120938,1263.8569646209148,0.0002199352631757619,141.0,-1.4974034343140374e-05
C5H7O5-,147.02989690219945,147.0299279168246,13110.877696907652,0.0002229922966143989,145.0,-3.101462513654951e-05
C4C[13]H7O5-,148.03325173999946,148.03327454875625,124.09911345260998,0.0002245140789069038,147.0,-2.2808756796166563e-05
C2H2O7N-,151.98367498576945,151.98366131272127,123.77723132204727,0.00023050542320419816,149.0,1.3673048187001768e-05
C6H5O5-,157.01424683805945,157.01424212679137,36.26543174738025,0.00023813509504527717,154.0,4.711268076107444e-06
C6H7O5-,159.02989690219945,159.02990056000493,2731.972569487481,0.00024119208500732073,155.0,-3.657805478951559e-06
C5H5O6-,161.00916145761943,161.00918599234316,2204.5835061674247,0.000244194019949814,156.0,-2.45347237353144e-05
C6H9O5-,161.04554696633943,161.04555263723645,1540.1654021595025,0.0002442491383926398,157.0,-5.670897024856458e-06
C3O2F5-,162.98239391902945,162.9824216309897,54.5147717837874,0.000247186669991659,161.0,-2.7711960257192914e-05
C8H5O4-,165.01933221849944,165.01937136073497,28.250041435009496,0.00025027602776095625,165.0,-3.914223552214935e-05
C3H4O7N-,165.99932504990943,165.99932828475278,883.9532909321783,0.00025176226123144733,167.0,-3.2348433478546212e-06
C7H7O5-,171.02989690219945,171.02987909127017,145.63643715229037,0.00025939178629434245,174.0,1.781092927899408e-05
C8H11O4-,171.06628241091943,171.0662374743254,14.201079140320095,0.00025944689923242597,175.0,4.493659403692618e-05
C7H9O5-,173.04554696633946,173.04552992452886,9218.1526930825,0.00026244887210054145,178.0,1.7041810593809714e-05
C6C[13]H9O5-,174.04890180413943,174.0488939993892,165.9149399807869,0.0002639704668608925,179.0,7.804750225659518e-06
C6H7O6-,175.0248115217594,175.02478608208443,1660.2992708383074,0.00026545056826773894,180.0,2.5439674971039494e-05
C7H11O5-,175.06119703047943,175.06115922862318,77.06073785531275,0.0002655057491288108,182.0,3.7801856251462596e-05
C4H6O7N-,180.01497511404946,180.01496702398885,110.88569277236444,0.00027301902113928677,186.0,8.090060617860217e-06
C8H9O5-,185.04554696633946,185.0455533269559,88.80126654338483,0.0002806485713405314,188.0,-6.360616453093826e-06
C7H7O6-,187.0248115217594,187.02481227977083,68.39978118091018,0.00028365050049347304,189.0,-7.58011424295546e-07
C8H11O5-,187.06119703047943,187.06120325370978,2160.8008007558487,0.0002837057017758704,190.0,-6.223230343493924e-06
C7H9O6-,189.04046158589938,189.0404504061192,1513.9845835409233,0.000286707396497922,191.0,1.1179780187831057e-05
C5H6O7N-,192.01497511404946,192.01496470313515,1173.315391320633,0.00029121869623385284,196.0,1.0410914313752073e-05
C5H8O7N-,194.03062517818938,194.03064392258847,136.02700402977246,0.0002942758409151052,201.0,-1.8744399085335317e-05
C9H11O5-,199.06119703047943,199.06113682120235,95.25735536049233,0.00030190540250268005,206.0,6.020927708050294e-05
C8H9O6-,201.04046158589938,201.04046818455987,1305.3663629202579,0.00030490715167906496,207.0,-6.5986604909085145e-06
C9H13O5-,201.07684709461944,201.07676325695977,138.93677290677917,0.000304962263876575,208.0,8.383765967323598e-05
C7H7O7-,203.01972614131938,203.0197166979441,52.24634435619365,0.00030790915105232287,210.0,9.443375290629774e-06
C8H11O6-,203.0561116500394,203.05608907081935,673.1998178303462,0.0003079642987058578,211.0,2.257922005810542e-05
C7H9O7-,205.03537620545941,205.03534243745173,32.429908815376166,0.00031096599914457113,213.0,3.376800768251087e-05
C6H8O7N-,206.03062517818938,206.03060127042275,868.2929380694832,0.0003124756219849829,215.0,2.390776663219185e-05
C5H6O8N-,208.00988973360944,208.00986069611167,1670.6474852937688,0.0003154773162604408,221.0,2.903749776805853e-05
C6H10O7N-,208.04627524232941,208.046227560228,391.4462134030952,0.00031553262095931797,222.0,4.7682101410373434e-05
C5H8O8N-,210.02553979774945,210.02551872056546,8048.094184049045,0.00031853451246696284,225.0,2.107718398747238e-05
C4C[13]H8O8N-,211.02889463554942,211.02891026116433,70.67511928277176,0.0003200560961733902,227.0,-1.5625614906866758e-05
C10H13O5-,213.07684709461944,213.0768347629099,278.871204238722,0.0003231620756114905,230.0,1.2331709541513192e-05
C9H11O6-,215.0561116500394,215.05606139781656,633.9089503603258,0.00032616399788408247,233.0,5.0252222848712336e-05
C10H15O5-,215.09249715875941,215.09242534365555,16.224780007452132,0.000326219016474024,234.0,7.181510386544687e-05
C9H13O6-,217.07176171417942,217.07174691247897,982.6539619015778,0.00032922088314669257,237.0,1.4801700444877497e-05
C8C[13]H13O6-,218.07511655197945,218.0751144270274,31.14869829309816,0.00033074273505688973,239.0,2.1249520614219364e-06
C8H11O7-,219.05102626959942,219.0509618116675,13.832213358055343,0.0003322226869813133,241.0,6.44579319271088e-05
C6H6O8N-,220.00988973360944,220.00986636698238,594.9687465504923,0.0003336770879460452,242.0,2.3366627061705003e-05
C7H10O7N-,220.04627524232941,220.04624002206083,1140.7900749232228,0.0003337322575609046,243.0,3.522026858604477e-05
C6H8O8N-,222.02553979774945,222.02551889742867,1298.5821537247211,0.0003367342358530075,245.0,2.0900320777172965e-05
C5H6O9N-,224.00480435316945,224.00477566554036,4567.800395775154,0.00033973590131593034,247.0,2.8687629082924104e-05
C6H10O8N-,224.04118986188942,224.04113955861902,557.1226071353309,0.0003397910728110662,248.0,5.030327039889926e-05
C4C[13]H6O9N-,225.00815919096942,225.00813262582955,16.336027342836438,0.0003412575731213314,249.0,2.656513987631115e-05
C10H13O6-,229.07176171417942,229.07175047771872,386.81192920409705,0.0003474208389661262,253.0,1.123646069345341e-05
C9H11O7-,231.05102626959942,231.0510183783557,43.88926427663673,0.00035042249670436267,258.0,7.891243711810603e-06
C10H15O6-,231.08741177831945,231.0873652537579,336.4655029466187,0.0003504777649754699,259.0,4.652456155440632e-05
C7H8O8N-,234.02553979774945,234.02551087237572,3924.6684971451505,0.0003549339007593193,261.0,2.8925373726451653e-05
C8H12O7N-,234.06192530646942,234.06189949926164,11230.332886891567,0.00035498895189643427,262.0,2.5807207777006624e-05
C7C[13]H12O7N-,235.06528014426945,235.06518489473214,314.4303113574816,0.0003565106457730278,264.0,9.524953730988273e-05
C7H10O8N-,236.04118986188942,236.0411523774553,8411.12008806079,0.0003579909469653788,266.0,3.748443413087443e-05
C8H14O7N-,236.07757537060942,236.07753539372433,91.45481106077307,0.000358046058603771,267.0,3.997688509116415e-05
C6H8O9N-,238.02045441730945,238.02037992446193,436.44262530763496,0.0003609925496812809,269.0,7.449284751714913e-05
C5HO2F8-,244.98542861109942,244.98539021180102,222.46375855141704,0.00037155602564655925,272.0,3.83992984041015e-05
C10H13O7-,245.06667633373942,245.06664612924783,101.70813350969982,0.00037167948555997057,273.0,3.02044915940769e-05
C8H8O8N-,246.02553979774945,246.02553387709148,32.80951334585679,0.0003731335461991654,275.0,5.92065796922725e-06
C10H15O7-,247.08232639787946,247.0823273444948,11.629102878380925,0.00037473649939655766,277.0,-9.466153301218583e-07
C8H10O8N-,248.04118986188942,248.04119228454203,13644.893540705696,0.0003761906395179231,278.0,-2.422652613631726e-06
C9H14O7N-,248.07757537060942,248.07760547341886,15.748558552006266,0.00037624579105167093,279.0,-3.010280943271937e-05
C7C[13]H10O8N-,249.04454469968945,249.04450826969529,691.3805468526574,0.0003777122673347073,280.0,3.6429994167974655e-05
C7H8O9N-,250.02045441730945,250.02044345443517,213.82783438597576,0.0003791926658414495,281.0,1.0962874284814461e-05
C8H12O8N-,250.05683992602943,250.05682779352088,12027.12381135451,0.0003792477678085362,282.0,1.2132508544482334e-05
C9H16O7N-,250.09322543474946,250.09319412006624,435.92427900778745,0.00037930288178704316,283.0,3.1314683212713135e-05
C7C[13]H12O8N-,251.06019476382943,251.0601401214774,513.7827617038342,0.00038076940053446474,284.0,5.4642352040445985e-05
C7H10O9N-,252.03610448144943,252.0360250081745,1209.2452967063946,0.00038224947747275906,285.0,7.94732749227478e-05
C10H16O8N-,278.0881400543094,278.0880587683792,864.6158014837422,0.00042176117333498833,314.0,8.128593020728658e-05
C8C[13]H12O9N-,279.05510938338944,279.0550164201785,240.77346857964693,0.0004232276932707423,317.0,9.296321093188453e-05
C8H11O10N2-,295.04191813787946,295.04198347092137,227.5140425745343,0.00044747432915161444,332.0,-6.533304190270428e-05
C9C[13]H16O9N-,295.0864095116694,295.0863615295216,628.1473339992611,0.0004475417758109322,333.0,4.798214780521448e-05
C9H14O10N-,296.06231922928936,296.06232347419746,83.3162486587487,0.0004490216820654018,334.0,-4.2449080979167775e-06
C14H16O5NF-,297.10179941562944,297.10187114818825,912.8110559269488,0.0004505982547827678,337.0,-7.173255880843499e-05
C10H15O9N2-,307.0783036465994,307.0782640514173,19.494539066348846,0.00046572863185684945,343.0,3.959518210194801e-05
C11H16O10N-,322.07796929342936,322.0779164418287,406.62186588835453,0.0004884781879307055,349.0,5.285160068524419e-05
C10H14O11N-,324.05723384884936,324.05713847698394,252.2441934410194,0.0004914797887702578,350.0,9.537186542729614e-05
C9C[13]H14O11N-,325.06058868664934,325.06060999489495,7.173687484839879,0.0004930017769346916,351.0,-2.1308245607087883e-05
C12H18O10N-,336.09361935756937,336.0935579156253,37.09864714245084,0.0005097351688972573,358.0,6.144194406942916e-05
