formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01381335888493,18.211362741216526,8.950305948476175e-05,11.0,3.955635450125783e-05
O3N-,61.988366443389424,61.988375168986444,2547354.814325404,9.401444710954379e-05,14.0,-8.725597020031728e-06
O3N[15]-,62.985401336789415,62.98542506876048,8811.125569472926,9.552660935731799e-05,16.0,-2.3731971062090906e-05
O2O[17]N-,62.992583523829424,62.99260238829671,2347.290203866482,9.55374871391888e-05,17.0,-1.8864467286050512e-05
O2O[18]N-,63.99261282382943,63.99262319820792,15969.762319238429,9.705414379386944e-05,18.0,-1.0374378490496383e-05
C3H3O2-,71.01385291523944,71.0138839207223,19.331039869522307,0.00010770294014782838,35.0,-3.1005482853174726e-05
C3H5O2-,73.02950297937943,73.02951916332842,23.52253234445177,0.00011075993129846303,38.0,-1.6183948986281393e-05
C2H3O3-,75.00876753479943,75.00880074791185,68.36452555563869,0.00011376179966850676,41.0,-3.321311241677449e-05
C4H5O2-,85.02950297937943,85.02957880940751,168.02766972915492,0.0001289597694283319,59.0,-7.58300280807589e-05
C2HO4-,88.98803209021943,88.98811896863941,2927.0444383351205,0.00013496350111800876,62.0,-8.687841997812029e-05
C4H5O3-,101.02441759893942,101.02447976021115,36.192525123886426,0.0001532183572832782,78.0,-6.216127172820052e-05
C3H3O4-,103.00368215435944,103.00376410106708,8268.35191473733,0.0001562202175513759,83.0,-8.194670763828071e-05
C2O2F3-,112.98558747902945,112.9856631761958,1023.7578241361534,0.00017135925685340698,96.0,-7.569716635202894e-05
C4H3O4-,115.00368215435944,115.00371934649968,107.38648253245363,0.00017441998741590152,100.0,-3.719214024044959e-05
C5H7O3-,115.04006766307943,115.04011650198653,44.929566940725124,0.00017447511312541051,101.0,-4.883890710516425e-05
C4H5O4-,117.01933221849943,117.01938499678462,1748.314622940147,0.00017747703994817313,106.0,-5.2778285194676755e-05
C3H3O5-,118.99859677391943,118.9985827622921,14.44021853602345,0.00018047876908118164,109.0,1.401162732861394e-05
CH2O6N-,123.98876036620943,123.98874976872254,1030.5190637923681,0.000188047100495426,114.0,1.0597486891583685e-05
HO6N2-,124.98400933893944,124.9839993704768,1155928.128605599,0.00018955644262257475,117.0,9.968462649112553e-06
C7H9O2-,125.06080310765944,125.06084765322873,8.957026229516433,0.00018967308503925546,120.0,-4.454556929545106e-05
HO6NN[15]-,125.98104423233944,125.98103343254012,7655.807122141041,0.00019106864482597375,122.0,1.0799799326832726e-05
HO5O[17]N2-,125.98822641937944,125.98822348241002,2131.219201821964,0.00019107957939183863,123.0,2.936969423217306e-06
HO5O[18]N2-,126.98825571937942,126.98825376583284,13685.123230393296,0.00019259618425740454,125.0,1.9535465867193125e-06
C6H7O3-,127.04006766307943,127.04009233098269,14.25519631118448,0.00019267482470970894,127.0,-2.4667903261388346e-05
C5H5O4-,129.01933221849944,129.0193379046875,23.79253805083038,0.0001956766884692346,130.0,-5.686188046638563e-06
C6H9O3-,129.05571772721942,129.05574388334784,43.210829906090396,0.00019573191081326762,131.0,-2.615612842760129e-05
C4H3O5-,130.99859677391942,130.99862073246587,14.365324386429908,0.00019867859568221762,132.0,-2.395854644987594e-05
C4H5O5-,133.01424683805945,133.01426720733085,2960.1873481379034,0.0002017356314488387,133.0,-2.036927139670297e-05
CO5N3-,133.98434369210943,133.98433474928623,77.07516209308675,0.00020320684301072657,134.0,8.942823200186467e-06
C3C[13]H5O5-,134.01760167585942,134.0176339365414,31.54117448676522,0.00020325733205749932,135.0,-3.226068196227061e-05
C6H7O4-,143.03498228263942,143.03499815135564,11.689135688947133,0.00021693338415205686,142.0,-1.5868716218392365e-05
C5H5O5-,145.01424683805945,145.01427719470016,1115.4407039116825,0.00021993536810815706,145.0,-3.0356640706941107e-05
