formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01383380043459,17.128643810737156,8.95030941186285e-05,8.0,1.91148048429568e-05
O3N-,61.988366443389424,61.98837521401697,2536999.96005667,9.401443937679363e-05,10.0,-8.770627545118259e-06
O3N[15]-,62.985401336789415,62.985424083409924,8811.262074283839,9.552660106608207e-05,14.0,-2.274662050893994e-05
O2O[17]N-,62.992583523829424,62.99260486098399,2385.343258966775,9.55374788438981e-05,15.0,-2.1337154564093908e-05
O2O[18]N-,63.99261282382943,63.99262312993368,16105.519269516797,9.705418095608257e-05,16.0,-1.0306104250901171e-05
C3H5O2-,73.02950297937943,73.0295285675632,22.28151618649461,0.00011075991682139245,32.0,-2.5588183774516438e-05
C2H3O3-,75.00876753479943,75.00878688914294,18.351424715192966,0.00011376178385611235,37.0,-1.935434350741616e-05
C4H5O2-,85.02950297937943,85.0295731723574,138.02852809126466,0.00012895974629606121,49.0,-7.019297797228319e-05
C2HO4-,88.98803209021943,88.9881177989164,2370.526557294631,0.00013496347484509298,53.0,-8.570869697166472e-05
C3H5O3-,89.02441759893942,89.02445220499416,21.79001721490299,0.00013501859127094086,54.0,-3.460605474003842e-05
C3H3O4-,103.00368215435944,103.00376456134642,7750.826165240414,0.00015622027307903952,72.0,-8.240698697647986e-05
C2O2F3-,112.98558747902945,112.98566671665462,859.2123505535669,0.0001713593167106431,81.0,-7.92376251723681e-05
C4H3O4-,115.00368215435944,115.00373379021252,68.06905566544243,0.0001744199372411003,88.0,-5.163585308309848e-05
C5H7O3-,115.04006766307943,115.04009537094916,40.56114853051436,0.00017447506291344737,89.0,-2.7707869733717416e-05
C4H5O4-,117.01933221849943,117.01938522154948,1515.6216380805693,0.00017747698769731725,90.0,-5.3003050055622225e-05
CH2O6N-,123.98876036620943,123.98874842067544,1189.2736161323908,0.00018804704083080548,93.0,1.1945533998414248e-05
HO6N2-,124.98400933893944,124.98400002022359,1145653.7462110312,0.00018955650750415384,97.0,9.318715854078619e-06
HO6NN[15]-,125.98104423233944,125.98103711831115,7745.878982292505,0.00019106858297590322,102.0,7.1140282926762666e-06
HO5O[17]N2-,125.98822641937944,125.98822157083674,1897.4425947505003,0.00019107951753380648,103.0,4.8485427015521054e-06
HO5O[18]N2-,126.98825571937942,126.98825625526375,13772.575544598347,0.00019259624995978303,106.0,-5.35884325358893e-07
C6H7O3-,127.04006766307943,127.04008611894825,7.839968605087025,0.00019267489043325314,107.0,-1.8455868826094957e-05
C5H5O4-,129.01933221849944,129.01939408554466,27.90339981255301,0.00019567675499813502,108.0,-6.186704521837783e-05
C6H9O3-,129.05571772721942,129.05574148330547,64.08557438590442,0.00019573184553350295,109.0,-2.3756086051207603e-05
C5H7O4-,131.03498228263942,131.03500410538592,31.885773424235804,0.00019873367753029387,111.0,-2.1822746504085444e-05
C4H5O5-,133.01424683805945,133.01426807041886,2973.2875310843606,0.000201735561653187,114.0,-2.123235941553503e-05
CO5N3-,133.98434369210943,133.984320352136,77.91036595335254,0.00020320677209140396,115.0,2.3339973438396555e-05
C5H5O5-,145.01424683805945,145.01426150227934,1247.8798316855546,0.00021993528394911708,123.0,-1.4664219889937158e-05
C5H7O5-,147.02989690219945,147.02992722592228,12666.572842034533,0.00022299231786314993,128.0,-3.032372282518736e-05
C4C[13]H7O5-,148.03325173999946,148.03327002142606,133.6432566887188,0.00022451410039373305,131.0,-1.8281426605426532e-05
C2H2O7N-,151.98367498576945,151.98371527489593,115.4598040549077,0.0002305054456375058,133.0,-4.028912647413563e-05
C6H5O5-,157.01424683805945,157.0142998776192,15.166418930720688,0.0002381351187047714,134.0,-5.303955975932695e-05
C6H7O5-,159.02989690219945,159.0299045645972,2591.919648210221,0.00024119210916460332,136.0,-7.662397734975457e-06
C5H5O6-,161.00916145761943,161.00917859868906,2192.6035235284266,0.00024419386090252643,139.0,-1.7141069633908046e-05
C6H9O5-,161.04554696633943,161.04555824901246,1655.7900781126204,0.00024424916305139887,140.0,-1.1282673028745194e-05
C3H4O7N-,165.99932504990943,165.99932028602532,857.5866616924731,0.00025176228713813504,143.0,4.763884106750993e-06
C7H7O5-,171.02989690219945,171.02987471996664,54.44120685232818,0.0002593918134905439,147.0,2.2182232811474023e-05
C8H11O4-,171.06628241091943,171.06630761107806,25.35785427802104,0.0002594469264380232,148.0,-2.5200158631832892e-05
C7H9O5-,173.04554696633946,173.04553094079196,9052.703402872923,0.0002624488998196577,151.0,1.6025547495246428e-05
C6C[13]H9O5-,174.04890180413943,174.0488660953507,116.78232225977393,0.0002639704948415929,152.0,3.5708788743704645e-05
C6H7O6-,175.0248115217594,175.02478345023624,1776.7540724675625,0.000265450596503726,154.0,2.8071523161088408e-05
C7H11O5-,175.06119703047943,175.06122665364296,61.820601101935395,0.0002655059856366176,156.0,-2.9623163527503493e-05
C4H6O7N-,180.01497511404946,180.01495393181654,53.54539059634567,0.0002730190506934713,161.0,2.1182232927685618e-05
C8H9O5-,185.04554696633946,185.04552735184498,130.80073189373636,0.00028064860224500017,164.0,1.9614494476627442e-05
