formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.98837489713301,2507437.01413237,9.401441278662824e-05,14.0,-8.453743589598162e-06
O3N[15]-,62.985401336789415,62.98542520998659,8555.332024895692,9.552661872035199e-05,16.0,-2.387319717200853e-05
O2O[17]N-,62.992583523829424,62.99260231868677,2537.4528265590875,9.553749650077753e-05,17.0,-1.8794857346904337e-05
O2O[18]N-,63.99261282382943,63.99262271481225,16102.801030510072,9.705415294976677e-05,18.0,-9.890982816784799e-06
C3H5O2-,73.02950297937943,73.02954403488232,58.84831969246816,0.00011075999434237875,33.0,-4.10555028906856e-05
C2H3O3-,75.00876753479943,75.00879333038151,76.1700000144541,0.00011376180602439196,37.0,-2.5795582075716084e-05
C4H5O2-,85.02950297937943,85.02956580907876,178.75952404218694,0.00012895977242904835,49.0,-6.282969933124605e-05
C2HO4-,88.98803209021943,88.9881184809124,2568.733989083856,0.0001349635025922523,57.0,-8.639069297089463e-05
C4H5O3-,101.02441759893942,101.02446908142934,26.149189593208725,0.00015321835345053733,70.0,-5.14824899227051e-05
C3H3O4-,103.00368215435944,103.00376470088067,7985.9693828689415,0.00015622021275303512,72.0,-8.254652122730022e-05
C4H7O3-,103.04006766307943,103.04013290366039,26.802221071717717,0.00015627540264747503,73.0,-6.524058096601948e-05
C2O2F3-,112.98558747902945,112.9856629806018,944.0402573754768,0.0001713592468009437,86.0,-7.55015723541419e-05
C4H3O4-,115.00368215435944,115.00373138686312,95.8588766089865,0.00017441997622488672,90.0,-4.923250368449317e-05
C5H7O3-,115.04006766307943,115.04010657189751,9.958760572475237,0.00017447510191365858,91.0,-3.890881808388258e-05
C4H5O4-,117.01933221849943,117.01939027114192,1797.165110307941,0.00017747702759488807,93.0,-5.805264248692765e-05
C3H3O5-,118.99859677391943,118.99858831114055,32.17171868698902,0.00018047875556247457,95.0,8.462778879447796e-06
CH2O6N-,123.98876036620943,123.98874732833164,1180.237179819531,0.00018804708393326114,102.0,1.3037877792498875e-05
HO6N2-,124.98400933893944,124.98399966840499,1167970.0983636212,0.00018955655106995246,105.0,9.67053445322108e-06
HO6NN[15]-,125.98104423233944,125.98103760709631,7884.2812189059705,0.0001910686270072481,110.0,6.62524313099766e-06
HO5O[17]N2-,125.98822641937944,125.98821998422865,2165.7259386793553,0.00019107956156852313,111.0,6.435150794459332e-06
HO5O[18]N2-,126.98825571937942,126.98825464502742,13901.559204746136,0.00019259629446289454,113.0,1.0743519993638984e-06
C5H5O4-,129.01933221849944,129.01935742581304,53.4231767354809,0.00019567666868917973,116.0,-2.520731359823003e-05
C6H9O3-,129.05571772721942,129.05574643756557,68.89509272269308,0.000195731891009381,117.0,-2.8710346157367894e-05
C3F5-,130.99256467990944,130.99257584021825,31.841217460731606,0.00019866940773646021,120.0,-1.11603088157608e-05
C5H7O4-,131.03498228263942,131.0349767043763,13.921541093729699,0.00019873372394300733,121.0,5.578263113648063e-06
C4H5O5-,133.01424683805945,133.01425692064606,2771.15271892414,0.0002017356090081557,122.0,-1.0082586612725208e-05
CO5N3-,133.98434369210943,133.98437612940612,86.49623026623333,0.0002032068199101287,123.0,-3.2437296681564476e-05
C6H7O4-,143.03498228263942,143.03501608484584,26.733428313104728,0.00021693350844948742,133.0,-3.380220641702181e-05
C5H5O5-,145.01424683805945,145.01426849159617,1053.970249339695,0.0002199353371301927,137.0,-2.1653536720123157e-05
C5H7O5-,147.02989690219945,147.02992756574162,12527.535792378627,0.00022299237204158527,142.0,-3.066354216230138e-05
C4C[13]H7O5-,148.03325173999946,148.03326749376185,273.74553630186404,0.0002245141550706257,145.0,-1.575376239770776e-05
