formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013822624697035,61.58311928645502,8.950305899801189e-05,1.0,3.029054239789275e-05
O3N-,61.988366443389424,61.9883755809326,2516283.6834451137,9.401444608474907e-05,3.0,-9.137543173665108e-06
O3N[15]-,62.985401336789415,62.98542645777368,8964.949572356574,9.552660814396228e-05,6.0,-2.512098426166176e-05
O2O[17]N-,62.992583523829424,62.99260506941969,2451.7426434510194,9.553748592446186e-05,7.0,-2.154559026479319e-05
O2O[18]N-,63.99261282382943,63.992623311918344,15960.438815738025,9.7054142385904e-05,8.0,-1.0488088911131399e-05
C3H5O2-,73.02950297937943,73.02949994599057,21.11535334859329,0.00011075992796369868,10.0,3.033388864537301e-06
C2H3O3-,75.00876753479943,75.00879145211219,59.82630084608827,0.00011376179586957979,12.0,-2.3917312759635934e-05
C4H5O2-,85.02950297937943,85.0295879667573,108.70434793007234,0.0001289597630577029,16.0,-8.498737787476784e-05
C2HO4-,88.98803209021943,88.98812260351926,2723.7617764553606,0.00013496349363275066,20.0,-9.051329982412426e-05
C3H3O4-,103.00368215435944,103.00376309276093,7775.617621084155,0.00015622029968893775,26.0,-8.093840149570042e-05
C2O2F3-,112.98558747902945,112.98565235024925,1250.398920303459,0.00017135924149510752,30.0,-6.487121980569555e-05
C4H3O4-,115.00368215435944,115.00371287452069,44.72666648208147,0.000174419971312438,31.0,-3.0720161248609656e-05
C4H5O4-,117.01933221849943,117.01939400008821,1623.8866539458265,0.00017747702308812407,34.0,-6.178158878356044e-05
CH2O6N-,123.98876036620943,123.98874376607097,1336.0168105667885,0.00018804708092601724,37.0,1.6600138465605596e-05
HO6N2-,124.98400933893944,124.98399821841386,1155728.6651570818,0.00018955654828893732,41.0,1.112052558482901e-05
HO6NN[15]-,125.98104423233944,125.98103565365697,7228.014253538798,0.0001910686244558452,44.0,8.578682468396437e-06
HO5O[17]N2-,125.98822641937944,125.98823066167634,2306.3830453514224,0.00019107955901879155,45.0,-4.242296895995423e-06
HO5O[18]N2-,126.98825571937942,126.98825083252264,13218.363603672782,0.00019259629214650074,46.0,4.8868567859017276e-06
C4H5O5-,133.01424683805945,133.01426791722542,2852.917613186843,0.0002017356081606456,47.0,-2.107916597537951e-05
CO5N3-,133.98434369210943,133.98440362470092,157.59991375318154,0.0002032069587556009,48.0,-5.9932591483402575e-05
C6H7O4-,143.03498228263942,143.03500673173968,60.61676261814846,0.0002169335102783155,53.0,-2.444910026611069e-05
C5H5O5-,145.01424683805945,145.0142642675222,1419.2896790392192,0.00021993533952141049,54.0,-1.7429462758400405e-05
C5H7O5-,147.02989690219945,147.02992786837734,13575.529682382221,0.00022299237501679744,56.0,-3.096617788855838e-05
C4C[13]H7O5-,148.03325173999946,148.03329059536767,255.499319081456,0.00022451415834076117,57.0,-3.885536821712776e-05
C2H2O7N-,151.98367498576945,151.98363962816734,66.60557154385569,0.0002305053382781663,59.0,3.535760211548222e-05
C7H9O4-,157.0506323467794,157.050542352933,25.063021508530856,0.00023819021029073144,61.0,8.999384638741503e-05
C6H7O5-,159.02989690219945,159.0299218588273,2607.2829484782114,0.0002411921760720581,62.0,-2.4956627839856083e-05
C5H5O6-,161.00916145761943,161.00917455754268,2114.5064985899876,0.00024419392947356883,63.0,-1.3099923251047585e-05
C6H9O5-,161.04554696633943,161.04556653066393,1485.0604817683434,0.0002442490478939605,64.0,-1.9564324503562602e-05
C3O2F5-,162.98239391902945,162.98246323091254,33.98664911081185,0.0002471867653806252,65.0,-6.93118830952244e-05
C3H4O7N-,165.99932504990943,165.9993071862358,908.9144461883117,0.0002517621676684507,67.0,1.7863673633655708e-05
C7H7O5-,171.02989690219945,171.02989985550104,89.5693343764672,0.0002593918907168948,70.0,-2.953301589059265e-06
C8H11O4-,171.06628241091943,171.06634716012985,54.95587522590273,0.0002594472048708888,71.0,-6.474921042354254e-05
C7H9O5-,173.04554696633946,173.04552692311654,9253.578545807644,0.00026244877415745226,72.0,2.0043222917820458e-05
C6C[13]H9O5-,174.04890180413943,174.0488600386501,315.7265082375292,0.0002639705747505082,73.0,4.176548932832702e-05
C6H7O6-,175.0248115217594,175.02480452434386,2107.438140845035,0.0002654506772871296,74.0,6.9974155394447735e-06
C7H11O5-,175.06119703047943,175.06111654564094,31.947916614775643,0.0002655058581904067,75.0,8.048483849165677e-05
C4H6O7N-,180.01497511404946,180.01496949075678,79.85926486186561,0.000273018918839538,77.0,5.623292679501901e-06
C8H9O5-,185.04554696633946,185.0454954963269,171.79146141153512,0.00028064846588138977,79.0,5.147001255068062e-05
C7H7O6-,187.0248115217594,187.02483876009404,99.31038541995802,0.00028365039378788737,82.0,-2.7238334638468586e-05
C8H11O5-,187.06119703047943,187.0611860938739,2578.512623075823,0.0002837055950473469,83.0,1.093660551987341e-05
C7H9O6-,189.04046158589938,189.04045118310228,1689.465881442229,0.00028670752222054917,84.0,1.040279710196046e-05
C5H6O7N-,192.01497511404946,192.0149475258047,1107.9992565767207,0.0002912188256144067,86.0,2.758824476245536e-05
C5H8O7N-,194.03062517818938,194.03061648700364,129.60546606824116,0.00029427572978273206,88.0,8.691185740872243e-06
C9H11O5-,199.06119703047943,199.06111548263067,80.69577476269764,0.00030190528817738906,91.0,8.15478487652399e-05
C8H9O6-,201.04046158589938,201.04043296357784,1425.2626316374324,0.0003049072923954495,92.0,2.8622321536886375e-05
C9H13O5-,201.07684709461944,201.0768458413008,137.62445087996588,0.00030496240463931206,93.0,1.253318629323985e-06
C8H11O6-,203.0561116500394,203.05607342672812,778.4039649730121,0.0003079641818365924,95.0,3.822331129299528e-05
C7C[13]H11O6-,204.05946648783944,204.05938889344108,30.85982147600213,0.00030948578020808826,96.0,7.759439836263482e-05
C6H8O7N-,206.03062517818938,206.03057074312497,1092.7298790808293,0.0003124755032167647,98.0,5.443506441338286e-05
C5H6O8N-,208.00988973360944,208.00987168678677,1767.238370982367,0.000315477465970095,99.0,1.804682267447788e-05
C6H10O7N-,208.04627524232941,208.04629032133963,345.26849815759476,0.0003155325009020216,100.0,-1.5079010211138666e-05
