formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.98837574598303,2380691.0154359103,9.401441289455463e-05,3.0,-9.302593603877085e-06
O3N[15]-,62.985401336789415,62.985425392505284,8451.699385362379,9.552661911239204e-05,5.0,-2.405571586905353e-05
O2O[17]N-,62.992583523829424,62.992607220636664,2199.843306056846,9.553749689488558e-05,6.0,-2.369680724001455e-05
O2O[18]N-,63.99261282382943,63.992624454580685,15034.33635450044,9.705415363558072e-05,7.0,-1.1630751252766913e-05
C2H3O3-,75.00876753479943,75.00878765480988,43.01666078611564,0.00011376175194282491,9.0,-2.012001044704448e-05
C4H5O2-,85.02950297937943,85.02955814635335,110.68005086171017,0.00012895978072423545,12.0,-5.516697392238257e-05
C2HO4-,88.98803209021943,88.98811541212463,2554.0612820476026,0.00013496351261598407,14.0,-8.332190519411142e-05
C3H3O4-,103.00368215435944,103.00376058148056,7608.7757433471725,0.00015622022959611636,16.0,-7.842712112449135e-05
C2O2F3-,112.98558747902945,112.98565419807008,864.4744351221647,0.00017135926913464615,18.0,-6.67190406318241e-05
C4H3O4-,115.00368215435944,115.00373525170527,34.20393205763793,0.000174419999730126,20.0,-5.309734582681358e-05
C5H7O3-,115.04006766307943,115.0400954002063,33.949321708794635,0.00017447512544018423,21.0,-2.7737126870874818e-05
C4H5O4-,117.01933221849943,117.01938360809972,1277.6844643103627,0.00017747705229046788,22.0,-5.1389600287166104e-05
C3H3O5-,118.99859677391943,118.99860390458608,89.13814425179895,0.00018047878144633825,23.0,-7.130666645593919e-06
CH2O6N-,123.98876036620943,123.98875873979553,1603.6951123144474,0.00018804711289780883,24.0,1.6264139048871584e-06
HO6N2-,124.98400933893944,124.983997749409,1081813.3954375132,0.00018955645502892292,26.0,1.1589530444666707e-05
HO6NN[15]-,125.98104423233944,125.98103261704703,7227.9977626812,0.00019106865723515223,30.0,1.161529240789605e-05
HO5O[17]N2-,125.98822641937944,125.98821251020627,2131.742257621374,0.00019107959180103345,31.0,1.3909173176784861e-05
HO5O[18]N2-,126.98825571937942,126.988253218049,12829.796983968234,0.00019259619666828556,32.0,2.5013304281173987e-06
C5H5O4-,129.01933221849944,129.01928564748846,65.74953554362884,0.00019567656911241736,33.0,4.657101098359817e-05
C6H9O3-,129.05571772721942,129.05570996053953,62.660710002985894,0.0001957317914006228,34.0,7.766679885889971e-06
C4H5O5-,133.01424683805945,133.01426572458035,2796.290374048798,0.00020173550591106213,35.0,-1.888652090542564e-05
CO5N3-,133.98434369210943,133.98436949819404,240.3397175469163,0.00020320685540172874,36.0,-2.5806084607893354e-05
C5H5O5-,145.01424683805945,145.01425282225117,1153.1119009223369,0.00021993538035788358,38.0,-5.984191716379428e-06
C5H7O5-,147.02989690219945,147.02992567282746,12378.270950069877,0.00022299241674182986,40.0,-2.8770628006213883e-05
C4C[13]H7O5-,148.03325173999946,148.03331560010156,152.98340422726423,0.00022451420051057053,41.0,-6.386010210235327e-05
C2H2O7N-,151.98367498576945,151.98362665656904,43.95047435007373,0.00023050538221477238,42.0,4.832920041053512e-05
C6H7O5-,159.02989690219945,159.0299063653088,2553.943996288099,0.00024119204290146612,43.0,-9.463109336138587e-06
C5H5O6-,161.00916145761943,161.00918681517663,2044.2472878920205,0.0002441939775396674,44.0,-2.5357557206007186e-05
C6H9O5-,161.04554696633943,161.04554763798518,1322.6364414582329,0.000244249095976944,45.0,-6.716457505717699e-07
C4C[13]H5O6-,162.01251629541943,162.01259375154117,32.72812701632815,0.00024571581966632654,46.0,-7.745612174403504e-05
C3O2F5-,162.98239391902945,162.98244376698509,100.07642828545782,0.000247186627282183,47.0,-4.9847955637005725e-05
C3H4O7N-,165.99932504990943,165.99931483850133,687.218337266802,0.0002517622180720209,48.0,1.0211408095983643e-05
C7H7O5-,171.02989690219945,171.02999166952776,92.23019556047147,0.00025939194351532813,49.0,-9.476732830648871e-05
C7H9O5-,173.04554696633946,173.04553339760827,8890.33927475222,0.0002624488279260884,50.0,1.3568731191071493e-05
C6C[13]H9O5-,174.04890180413943,174.0488692844368,43.87625902123809,0.00026397062900440025,51.0,3.251970264273041e-05
C6H7O6-,175.0248115217594,175.02479976906315,1659.2741266583773,0.00026545073201441835,52.0,1.1752696252642636e-05
C4H6O7N-,180.01497511404946,180.01502169676084,39.887868999963814,0.000273018976009459,54.0,-4.6582711377141095e-05
C8H9O5-,185.04554696633946,185.04556638484817,289.32609679772645,0.0002806485255506041,55.0,-1.941850871389761e-05
C8H11O5-,187.06119703047943,187.06118763714403,2146.0739880864535,0.0002837056557282939,56.0,9.393335403728997e-06
C7H9O6-,189.04046158589938,189.0404396924934,1534.706791737353,0.0002867073502011505,57.0,2.1893405971695756e-05
C5H6O7N-,192.01497511404946,192.01496861103593,870.7935828404819,0.00029121864956956734,58.0,6.503013537439983e-06
C5H8O7N-,194.03062517818938,194.0305884749394,177.43273740848622,0.00029427579400652214,60.0,3.670324997528951e-05
C9H11O5-,199.06119703047943,199.0611397952522,67.28024232328195,0.00030190535500102195,62.0,5.723522724565555e-05
C8H9O6-,201.04046158589938,201.0404397862977,1343.5498710699048,0.0003049071039505194,63.0,2.1799601682914727e-05
C9H13O5-,201.07684709461944,201.07694329670457,155.4175134764234,0.000304962472514591,64.0,-9.62020851318357e-05
C8H11O6-,203.0561116500394,203.05608765818693,714.258502473454,0.0003079642507499535,65.0,2.3991852486915377e-05
C6H8O7N-,206.03062517818938,206.03058128879,1051.7001996977597,0.00031247557370038277,66.0,4.388939939303782e-05
C5H6O8N-,208.00988973360944,208.00983665813632,1551.963178602691,0.0003154772677616094,67.0,5.30754731187244e-05
C6H10O7N-,208.04627524232941,208.04623765443944,314.7345881839563,0.00031553257245657285,68.0,3.758788997743068e-05
C5H8O8N-,210.02553979774945,210.02551350043152,7374.020029270815,0.0003185344637535917,69.0,2.6297317930357167e-05
C10H13O5-,213.07684709461944,213.07681605373938,351.09948472708277,0.0003231620265803526,70.0,3.104088006011807e-05
