formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.988375263658924,2487695.314397624,9.401441630604825e-05,9.0,-8.8202694996653e-06
O3N[15]-,62.985401336789415,62.985425635435256,8395.297262541788,9.552657763911668e-05,12.0,-2.4298645840303834e-05
O2O[17]N-,62.992583523829424,62.99260349713086,2509.8121356152806,9.553750036771065e-05,13.0,-1.997330143410636e-05
O2O[18]N-,63.99261282382943,63.99262292824868,16422.53192938992,9.705415716962186e-05,14.0,-1.0104419246204088e-05
C2H3O3-,75.00876753479943,75.00879239738602,114.2967328316385,0.00011376181457154224,21.0,-2.4862586585072677e-05
C4H5O2-,85.02950297937943,85.0295700388751,167.78467207261087,0.0001289597855774646,25.0,-6.70594956631021e-05
C2HO4-,88.98803209021943,88.98811711323623,2942.2732175282695,0.00013496351772377115,31.0,-8.502301679413904e-05
C4H5O3-,101.02441759893942,101.02446344217837,11.041370649344431,0.00015321837515953492,38.0,-4.584323895073794e-05
C3H3O4-,103.00368215435944,103.0037619371321,8033.729798118991,0.00015622023562009393,39.0,-7.978277265863198e-05
C2C[13]H3O4-,104.00703699215944,104.00709040018674,18.01966752807606,0.00015774195727918597,41.0,-5.3408027298473826e-05
C2O2F3-,112.98558747902945,112.98566791055838,1209.171999685983,0.0001713592758246471,44.0,-8.043152892867056e-05
C4H3O4-,115.00368215435944,115.00369862953283,57.53825711057194,0.00017441989566550136,46.0,-1.647517339620208e-05
C5H7O3-,115.04006766307943,115.04007395159157,29.692379194774738,0.00017447502132543754,47.0,-6.2885121394629095e-06
C4H5O4-,117.01933221849943,117.0193857723722,1704.617026732932,0.0001774769454339833,48.0,-5.355387277461432e-05
C3H3O5-,118.99859677391943,118.99865835795283,49.615629569497266,0.00018047890526125447,51.0,-6.15840334035056e-05
CH2O6N-,123.98876036620943,123.98873988207862,987.0548385554383,0.0001880469961976247,54.0,2.0484130814679702e-05
HO6N2-,124.98400933893944,124.98399949340637,1145538.3841455013,0.00018955646253355162,59.0,9.84553307148417e-06
HO6NN[15]-,125.98104423233944,125.98103725376409,7874.846228465934,0.00019106866480814584,63.0,6.978575356697547e-06
HO5O[17]N2-,125.98822641937944,125.98822366310024,2204.532189925534,0.0001910795993745218,64.0,2.7562792013213766e-06
HO5O[18]N2-,126.98825571937942,126.9882536823267,14019.257415563203,0.00019259620431043964,65.0,2.0370527238355862e-06
C6H7O3-,127.04006766307943,127.0400998239211,57.50916348333394,0.00019267484476636362,66.0,-3.216084166979272e-05
C5H5O4-,129.01933221849944,129.01936093433216,42.74099140567722,0.00019567670866196916,67.0,-2.871583271257805e-05
C6H9O3-,129.05571772721942,129.05573818933073,38.7455942007,0.00019573193100846752,68.0,-2.0462111308461317e-05
C4H3O5-,130.99859677391942,130.9985959105792,28.95960715876386,0.00019867848119557846,69.0,8.633402046598349e-07
C4H5O5-,133.01424683805945,133.0142759434098,2830.8318920320817,0.0002017355139691286,71.0,-2.9105350364488913e-05
CO5N3-,133.98434369210943,133.98437506558503,209.5735366957861,0.00020320686352709005,72.0,-3.1373475593454714e-05
C6H7O4-,143.03498228263942,143.0350380532984,41.04226691138921,0.00021693355900630486,76.0,-5.5770658974552134e-05
C5H5O5-,145.01424683805945,145.01426525956904,1075.5953046699424,0.00021993538925477304,78.0,-1.8421509594190866e-05
C5H7O5-,147.02989690219945,147.02992852274568,12762.450265354006,0.00022299242578096556,82.0,-3.162054622407595e-05
C4C[13]H7O5-,148.03325173999946,148.03326550199193,201.36887422503935,0.00022451404767644795,83.0,-1.3761992477157037e-05
