formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01382549274913,97.59847768170093,8.950310247642566e-05,3.0,2.742249030518451e-05
O3N-,61.988366443389424,61.988375725458454,2502751.5631089746,9.401440485179218e-05,5.0,-9.282069029836748e-06
O3N[15]-,62.985401336789415,62.98542432333199,8847.37078673866,9.55266107681547e-05,11.0,-2.298654257515409e-05
O2O[17]N-,62.992583523829424,62.99260324898098,2776.074978747783,9.553748854846483e-05,12.0,-1.972515155301835e-05
O2O[18]N-,63.99261282382943,63.99262388778135,15901.138310477876,9.705414498267999e-05,13.0,-1.1063951916412407e-05
C3H3O2-,71.01385291523944,71.01387837670833,21.580694799930495,0.00010770288582400483,19.0,-2.546146889415013e-05
C3H5O2-,73.02950297937943,73.02956773460207,17.57370976158956,0.00011075998635746561,21.0,-6.47552226382686e-05
C2H3O3-,75.00876753479943,75.00877385200539,53.49263933270153,0.0001137617396514577,22.0,-6.3172059583394e-06
C4H5O2-,85.02950297937943,85.02957736025371,151.1667868607724,0.00012895976472630027,30.0,-7.438087428113249e-05
C2HO4-,88.98803209021943,88.98811761619136,2849.535990493199,0.0001349634950550988,34.0,-8.552597192590383e-05
C4H5O3-,101.02441759893942,101.02446824947098,75.64080909488273,0.000153218346626298,36.0,-5.06505315627237e-05
C3H3O4-,103.00368215435944,103.00376087805469,8361.575839206782,0.0001562202060752593,37.0,-7.872369525330214e-05
C6H7O2-,111.04515304351943,111.04517848165773,11.528254625828886,0.0001684162455514713,41.0,-2.543813829447572e-05
C2O2F3-,112.98558747902945,112.98566272081668,798.1814781673648,0.00017135924098274921,42.0,-7.52417872291744e-05
C4H3O4-,115.00368215435944,115.0037582990366,58.14965357378845,0.00017441997060448297,44.0,-7.61446771662122e-05
C5H7O3-,115.04006766307943,115.04011096866363,62.3889972850281,0.00017447509629688995,45.0,-4.330558419951558e-05
C4H5O4-,117.01933221849943,117.01938897709142,1841.7682864795952,0.0001774770221799301,48.0,-5.675859199527622e-05
CH2O6N-,123.98876036620943,123.98874090063296,1150.3406726866,0.00018804707928849626,50.0,1.9465576471588975e-05
HO6N2-,124.98400933893944,124.9839981865477,1165113.5914537604,0.00018955654654264714,55.0,1.1152391749646995e-05
HO6NN[15]-,125.98104423233944,125.98103327001557,8030.708221476013,0.00019106862259945484,59.0,1.0962323869989632e-05
HO5O[17]N2-,125.98822641937944,125.98822006883823,2135.8286059454445,0.00019107955716160082,60.0,6.3505412128961325e-06
HO5O[18]N2-,126.98825571937942,126.98825530503471,13781.400655226964,0.00019259629017771794,61.0,4.1434471143020346e-07
C5H5O4-,129.01933221849944,129.01935870034652,27.408331504328263,0.00019567666465693923,62.0,-2.648184707254586e-05
C6H9O3-,129.05571772721942,129.05570815804668,149.36493017966623,0.00019573188698174403,63.0,9.569172732426523e-06
C5H7O4-,131.03498228263942,131.0349847561777,45.90086997904725,0.0001987337201692636,65.0,-2.473538273761733e-06
C4H5O5-,133.01424683805945,133.01426086938181,2964.4797975557217,0.0002017356054954348,66.0,-1.403132236532656e-05
CO5N3-,133.98434369210943,133.98433774303248,135.92424349117536,0.0002032068165279196,67.0,5.9490769501735485e-06
C5H5O5-,145.01424683805945,145.01426646010415,1246.350826207252,0.000219935335349565,72.0,-1.962204470373763e-05
C5H7O5-,147.02989690219945,147.02992638089407,13124.254774592602,0.00022299237057661037,74.0,-2.9478694614226697e-05
C4C[13]H7O5-,148.03325173999946,148.03331298350406,116.41217261833671,0.00022451415376538537,75.0,-6.124350460368078e-05
C2H2O7N-,151.98367498576945,151.9836854413239,175.59180295714285,0.0002305055016298415,78.0,-1.0455554445343296e-05
C6H7O5-,159.02989690219945,159.02990880526292,2584.869841500674,0.00024119216994607538,81.0,-1.1903063466434105e-05
C5H5O6-,161.00916145761943,161.0091791996251,2314.689623237147,0.00024419392305527623,82.0,-1.774200566728723e-05
C6H9O5-,161.04554696633943,161.04555125811194,1504.5909830365363,0.00024424904147026324,83.0,-4.2917725124880235e-06
C3O2F5-,162.98239391902945,162.98243823756155,116.4656266710622,0.00024718675866693704,84.0,-4.4318532104625774e-05
C8H5O4-,165.01933221849944,165.01928600041364,38.645318036732476,0.00025027592778242516,85.0,4.621808579940989e-05
C3H4O7N-,165.99932504990943,165.99930608862553,477.91269964399396,0.0002517621604955886,86.0,1.8961283899443515e-05
C7H7O5-,171.02989690219945,171.02991809143404,97.90495842775101,0.00025939188275816375,89.0,-2.118923458738209e-05
C7H9O5-,173.04554696633946,173.04552451982767,9218.679092979775,0.0002624487658768527,90.0,2.244651179239554e-05
C6C[13]H9O5-,174.04890180413943,174.04887980341965,244.50059785816632,0.0002639705663081909,91.0,2.2000719781090083e-05
C6H7O6-,175.0248115217594,175.02478869127052,1825.7342049426118,0.0002654506686865839,92.0,2.2830488887848333e-05
C7H11O5-,175.06119703047943,175.06117549543586,113.57688229787695,0.00026550584958394386,93.0,2.1535043572384893e-05
C4H6O7N-,180.01497511404946,180.01495349968414,162.64447870356074,0.00027301890941549786,95.0,2.1614365323330276e-05
C8H9O5-,185.04554696633946,185.04554029991817,226.06728404603538,0.00028064868193374953,97.0,6.666421285217439e-06
C8H11O5-,187.06119703047943,187.06117687247743,2792.4601579071486,0.0002837055844199102,99.0,2.0158002001835484e-05
C7H9O6-,189.04046158589938,189.04045269757003,1646.607914698022,0.0002867075112466332,100.0,8.888329347200852e-06
