formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013815159595644,18.847936500479566,8.950307152898297e-05,5.0,3.775564378827312e-05
O3N-,61.988366443389424,61.988376370441735,2522363.6500238623,9.401441565130278e-05,8.0,-9.92705231084301e-06
O3N[15]-,62.985401336789415,62.985425245066544,8629.869972202749,9.552657695991061e-05,10.0,-2.3908277128725786e-05
O2O[17]N-,62.992583523829424,62.99260563921827,2530.979837448665,9.553749968832669e-05,11.0,-2.2115388844667905e-05
O2O[18]N-,63.99261282382943,63.992623874959875,16092.29298263512,9.705415646537135e-05,12.0,-1.1051130442751855e-05
C2H3O3-,75.00876753479943,75.00880561980024,69.3147579341563,0.00011376181357213208,19.0,-3.8085000809928715e-05
C4H5O2-,85.02950297937943,85.02957300401609,227.61382155164114,0.00012895978427744593,22.0,-7.002463665628511e-05
C2HO4-,88.98803209021943,88.98811836744277,2600.694744443489,0.00013496351629701064,25.0,-8.627722333187648e-05
C4H5O3-,101.02441759893942,101.0244810691151,25.358415411765183,0.00015321837332095138,26.0,-6.347017567520652e-05
C3H3O4-,103.00368215435944,103.00376212468903,8001.736481186997,0.00015622023371009698,27.0,-7.997032959394801e-05
C4H7O3-,103.04006766307943,103.0400062572528,21.98399326292655,0.00015627523553445727,28.0,6.140582662794714e-05
C2O2F3-,112.98558747902945,112.9856666559115,918.280907332843,0.00017135927353921943,32.0,-7.917688205338891e-05
C4H3O4-,115.00368215435944,115.00372537774784,50.92184427549193,0.00017441989330114157,34.0,-4.322338840268003e-05
C5H7O3-,115.04006766307943,115.04012102509391,21.356832541362408,0.0001744751299028079,35.0,-5.336201448358224e-05
C4H5O4-,117.01933221849943,117.0193849151348,1892.8955192180804,0.00017747694298978644,36.0,-5.269663536466851e-05
CH2O6N-,123.98876036620943,123.98873965644991,1217.3738407255482,0.00018804699346982337,39.0,2.07097595250616e-05
HO6N2-,124.98400933893944,124.98399721768317,1173039.1613464179,0.0001895564597643061,43.0,1.2121256276032e-05
HO6NN[15]-,125.98104423233944,125.98103587954832,8178.74900205273,0.00019106866199714733,46.0,8.352791127208548e-06
HO5O[17]N2-,125.98822641937944,125.98821089744902,2276.9706084730897,0.0001910794694117096,47.0,1.5521930421869e-05
