,formula,mz,observed,a,sigma,peak
0,C3H5O-,57.03458835981942,57.03448209092192,3959.840719963045,8.650112719109724e-05,113.0
1,C2H3O2-,59.01385291523943,59.01378050250841,18317.282068706074,8.950302313897338e-05,119.0
2,O3N-,61.988366443389424,61.98834040781825,988864.7725109624,9.401439076231992e-05,144.0
3,O3N[15]-,62.985401336789415,62.98538130878181,3484.97207851125,9.552653362961159e-05,172.0
4,O2O[17]N-,62.992583523829424,62.99256345717664,979.0581908996488,9.553741095110088e-05,173.0
5,O2O[18]N-,63.99261282382943,63.99257699422113,6452.329254618859,9.705409473013256e-05,176.0
6,C3H3O2-,71.01385291523944,71.01383148976328,26021.110783252287,0.0001077028408335598,228.0
7,C3H5O2-,73.02950297937943,73.0294753358614,42577.7629767472,0.0001107598682158844,268.0
8,C2H3O3-,75.00876753479943,75.00873314047716,1389.5660805906916,0.00011376172551733804,292.0
9,C4H5O2-,85.02950297937943,85.02950432792792,8690.597136438653,0.00012895963351897355,393.0
10,C2HO4-,88.98803209021943,88.98804765242485,78511.13249402658,0.00013496340494383336,434.0
11,C3H5O3-,89.02441759893942,89.02443212221252,977.9878238825349,0.0001350185191007202,438.0
12,CC[13]HO4-,89.99138692801942,89.99136873351688,1419.4786874226768,0.00013648506306929294,448.0
13,C5H5O2-,97.02950297937944,97.02949400540277,1292.3938924750983,0.00014715938050150935,519.0
14,C5H7O2-,99.04515304351943,99.04517124938914,2110.3631942796605,0.00015021647042419182,540.0
15,C4H5O3-,101.02441759893942,101.02440686325059,14158.166877106896,0.0001532182497813343,571.0
16,C3H3O4-,103.00368215435944,103.00368501292505,591954.5538477871,0.00015622017191388083,627.0
17,C4H7O3-,103.04006766307943,103.04007062133884,1339.5784020057713,0.00015627535957490817,636.0
18,C2C[13]H3O4-,104.00703699215944,104.00705190196416,18991.961260209442,0.00015774192635001864,661.0
19,C3H3O3O[18]-,105.00792853479945,105.00789801099445,4364.094612894471,0.00015925980288617026,684.0
20,C6H7O2-,111.04515304351943,111.0451561478506,1035.8445037836223,0.00016841621600206704,738.0
21,C2O2F3-,112.98558747902945,112.98561478770439,1108.0895728395158,0.00017135919936902546,748.0
22,C5H5O3-,113.02441759893942,113.02444316127767,1614.7393877193813,0.0001714180637531796,752.0
23,C6H9O2-,113.06080310765944,113.06082526331065,1563.645922734525,0.00017147328341998497,753.0
24,C4H3O4-,115.00368215435944,115.00365726770508,40688.04588675711,0.00017441980391819914,770.0
25,C5H7O3-,115.04006766307943,115.04004682478404,7809.177983349877,0.00017447503826776797,772.0
26,C4H5O4-,117.01933221849943,117.01933342163012,49271.36757453278,0.00017747695506968285,795.0
27,C3C[13]H5O4-,118.02268705629943,118.02271068627851,1855.920166594219,0.00017899869163295965,806.0
28,C3H3O5-,118.99859677391943,118.99855104872694,21030.253652526702,0.00018047867701158045,808.0
29,CH2O6N-,123.98876036620943,123.98868862376298,771.875215675222,0.00018804693878253956,818.0
30,HO6N2-,124.98400933893944,124.98395354910008,535433.2758539106,0.00018955646959656006,822.0
31,C7H9O2-,125.06080310765944,125.06076772035395,1268.9336505545357,0.0001896729816352296,827.0
