,formula,mz,observed,a,sigma,peak
0,C3H5O-,57.03458835981942,57.034481741810815,4033.1714738035944,8.650112766501746e-05,48.0
1,C2H3O2-,59.01385291523943,59.01377910876395,18238.956106801194,8.950302361977335e-05,58.0
2,O3N-,61.988366443389424,61.98833980163059,999646.476674853,9.401439125256393e-05,93.0
3,O3N[15]-,62.985401336789415,62.98538191653162,3586.85391276106,9.552653412278446e-05,122.0
4,O2O[17]N-,62.992583523829424,62.99256288335906,1053.3695271918903,9.553741144429441e-05,123.0
5,O2O[18]N-,63.99261282382943,63.992577037538325,6446.561812393568,9.70540952261452e-05,126.0
6,C3H3O2-,71.01385291523944,71.01383108674545,25862.769835670482,0.00010770284134612087,164.0
7,C3H5O2-,73.02950297937943,73.02947429129141,42247.052224643456,0.0001107598687321724,187.0
8,C2H3O3-,75.00876753479943,75.00872780632483,1332.3838732436404,0.00011376166762816091,218.0
9,C4H5O2-,85.02950297937943,85.02950527257485,8672.356296108213,0.00012895963404843807,339.0
10,C2HO4-,88.98803209021943,88.98804730911553,78050.94554021188,0.00013496340547438507,392.0
11,C3H5O3-,89.02441759893942,89.02443252903653,986.0168672191558,0.00013501851963127463,397.0
12,CC[13]HO4-,89.99138692801942,89.99136776781786,1478.142778947361,0.00013648506359987192,404.0
13,C5H5O2-,97.02950297937944,97.02948967845846,1282.9164129671917,0.00014715938102951808,487.0
14,C5H7O2-,99.04515304351943,99.04516905268068,2035.6562749993454,0.00015021647095058986,510.0
15,C4H5O3-,101.02441759893942,101.02440712796471,14318.780441832505,0.000153218250305779,549.0
16,C3H3O4-,103.00368215435944,103.0036859013375,590595.9256806183,0.00015622017243600736,589.0
17,C4H7O3-,103.04006766307943,103.04007442615237,1316.9876989747734,0.00015627536009698868,595.0
18,C2C[13]H3O4-,104.00703699215944,104.00705245964231,18745.48521479837,0.00015774192687083183,622.0
19,C3H3O3O[18]-,105.00792853479945,105.00789766146082,4464.3671513168,0.00015925980340558138,645.0
20,C6H7O2-,111.04515304351943,111.0451540645496,1053.6389417711143,0.00016841621651109557,693.0
21,C2O2F3-,112.98558747902945,112.98562174901012,1251.9174036395525,0.00017135919987402526,705.0
22,C5H5O3-,113.02441759893942,113.02444388004062,1655.714452400303,0.0001714180642580954,708.0
23,C6H9O2-,113.06080310765944,113.06082681935996,1660.4443884122213,0.00017147328392482186,710.0
24,C4H3O4-,115.00368215435944,115.00365766245929,40452.40114677952,0.0001744198044186575,728.0
25,C5H7O3-,115.04006766307943,115.04004625465761,7722.260371453154,0.00017447503876814107,730.0
26,C4H5O4-,117.01933221849943,117.01933239065485,50108.38090519508,0.00017747695556525012,758.0
27,C3C[13]H5O4-,118.02268705629943,118.02270681846977,1832.2418381884668,0.0001789986921259611,769.0
28,C3H3O5-,118.99859677391943,118.99855037593846,21107.40279235275,0.0001804786775020033,776.0
29,CH2O6N-,123.98876036620943,123.9886882356586,824.4342780646945,0.00018804693925850627,804.0
30,HO6N2-,124.98400933893944,124.98395404416011,542667.4850055829,0.00018955647006939168,810.0
31,C7H9O2-,125.06080310765944,125.06076301401878,1247.203430173332,0.0001896729821078158,816.0
32,HO6NN[15]-,125.98104423233944,125.98099233598023,3703.004338495508,0.00019106861188936372,819.0
33,HO5O[17]N2-,125.98822641937944,125.98820082278952,1092.3363660214332,0.00019107954601609267,820.0
34,HO5O[18]N2-,126.98825571937942,126.9882166301582,6467.522223263782,0.00019259621828942775,826.0
35,C6H7O3-,127.04006766307943,127.04004328256799,3015.5022587309363,0.00019267472688342389,828.0
37,C5H5O4-,129.01933221849944,129.01932868951567,5741.8868597455685,0.0001956765990614431,836.0
38,C6H9O3-,129.05571772721942,129.0557063378764,4474.9108149518015,0.00019573181916709474,837.0
39,C3F5-,130.99256467990944,130.99254295928003,128.17427767503776,0.00019866935161104928,843.0
40,C4H3O5-,130.99859677391942,130.99855458733992,7269.56299892142,0.00019867838329792523,844.0
41,C5H7O4-,131.03498228263942,131.03493919000712,3351.1479209235918,0.0001987336652478494,846.0
42,C4H5O5-,133.01424683805945,133.0142206293104,52097.95183238138,0.00020173542905848487,858.0
44,C3C[13]H5O5-,134.01760167585942,134.01759174063392,1985.0298187511983,0.0002032572060328743,865.0
45,C3H6O5N-,136.02514587492942,136.02509927571083,764.3758888911232,0.00020630194402815604,881.0
46,C3O3F3-,140.98050209858943,140.98048865710123,34.56222246076183,0.00021381747715439685,918.0
47,C7H9O3-,141.05571772721942,141.0557226003606,1922.9402555772174,0.0002139316047570532,921.0
48,C6H7O4-,143.03498228263942,143.03492954117573,4448.713361716455,0.000216933444827846,940.0
49,C5H5O5-,145.01424683805945,145.01421596525594,21662.911990027525,0.00021993531010172713,963.0
50,C6H9O4-,145.0506323467794,145.050597851968,1429.1346879185387,0.00021999043071249956,967.0
51,C4C[13]H5O5-,146.01760167585942,146.01759004683285,1007.1062960770738,0.00022145704484142077,972.0
52,C5H7O5-,147.02989690219945,147.02988088729998,90500.41643714216,0.0002229922232820332,983.0
53,C4C[13]H7O5-,148.03325173999946,148.03325019512832,4425.256762750161,0.00022451410676865076,995.0
54,C5H7O4O[18]-,149.03414328263943,149.03407912649368,734.5229345377815,0.00022603199223123342,1008.0
55,C2H2O7N-,151.98367498576945,151.9836400334471,11178.231619608669,0.0002305053812753439,1031.0
56,C7H7O4-,155.03498228263942,155.03497934918158,2379.4515073895104,0.0002351332005527138,1061.0
57,C8H11O3-,155.0713677913594,155.07136556870978,622.4764650521864,0.00023518840286602973,1062.0
58,C6H5O5-,157.01424683805945,157.01419104201824,5440.837852684923,0.00023813492234428274,1075.0
59,C7H9O4-,157.0506323467794,157.0505807524008,2555.1628867801837,0.00023819012341116632,1077.0
60,C6H7O5-,159.02989690219945,159.02985996408648,15708.97240036099,0.00024119196886692552,1094.0
61,C7H11O4-,159.06628241091943,159.0662350820555,1155.61224759011,0.00024124715410754635,1096.0
62,C5C[13]H7O5-,160.03325173999946,160.0332157521833,894.5701071984354,0.00024271376152342375,1104.0
63,C5H5O6-,161.00916145761943,161.00912996139442,255938.0462644699,0.00024419378353986474,1114.0
64,C6H9O5-,161.04554696633943,161.04550832763658,9427.613948145892,0.0002442490835069765,1118.0
65,C4C[13]H5O6-,162.01251629541943,162.0125021904028,13263.767127475756,0.00024571556405777035,1125.0
66,C5C[13]H9O5-,162.04890180413943,162.04889048695352,596.563253965445,0.0002457708253733051,1127.0
