,formula,mz,observed,a,sigma,peak
0,C3H5O-,57.03458835981942,57.034486086729224,3928.345267782854,8.650112624926254e-05,145.0
1,C2H3O2-,59.01385291523943,59.0137828153825,18183.870835723934,8.95030221632916e-05,159.0
2,O3N-,61.988366443389424,61.9883436138847,982939.8769808076,9.401438973566269e-05,189.0
3,O3N[15]-,62.985401336789415,62.985386032897146,3653.317331464598,9.55265325858394e-05,214.0
4,O2O[17]N-,62.992583523829424,62.99256791656839,1086.3628926511115,9.553740990720555e-05,215.0
5,O2O[18]N-,63.99261282382943,63.99258046313983,6448.981315875899,9.705409366905648e-05,216.0
6,C3H3O2-,71.01385291523944,71.01383533389073,25948.54508177459,0.00010770283965146234,255.0
7,C3H5O2-,73.02950297937943,73.02947940409281,42038.96104483808,0.00011075986699891996,289.0
8,C2H3O3-,75.00876753479943,75.0087400949611,1350.466553882857,0.00011376172426608326,323.0
9,C4H5O2-,85.02950297937943,85.02950960998487,8800.45725542429,0.0001289597025892872,434.0
10,C2HO4-,88.98803209021943,88.98805234785252,78316.10805016504,0.00013496340344896338,477.0
11,C3H5O3-,89.02441759893942,89.02443805700601,1058.2751093479678,0.00013501859312721123,480.0
12,CC[13]HO4-,89.99138692801942,89.99137399900847,1410.0633372429772,0.00013648506155684563,488.0
13,C5H5O2-,97.02950297937944,97.02949137694225,1427.0112124585446,0.00014715937886542306,569.0
14,C5H7O2-,99.04515304351943,99.0451784118438,2103.588891648475,0.00015021646875258945,596.0
15,C4H5O3-,101.02441759893942,101.0244121007992,14080.84007336826,0.00015321824807481335,643.0
16,C3H3O4-,103.00368215435944,103.0036899090615,595275.114062985,0.0001562201701723953,693.0
17,C4H7O3-,103.04006766307943,103.04007981147035,1290.8293709070092,0.0001562753578327794,703.0
18,C2C[13]H3O4-,104.00703699215944,104.00705650580475,19174.899737262615,0.00015774192459079185,728.0
19,C3H3O3O[18]-,105.00792853479945,105.00790190497123,4427.520531930541,0.0001592598011092362,749.0
20,C6H7O2-,111.04515304351943,111.04516092068114,1000.7425952683957,0.00016841621411808232,796.0
21,C2O2F3-,112.98558747902945,112.98561988193272,1256.8629778098466,0.00017135919745054942,815.0
22,C5H5O3-,113.02441759893942,113.02444689217276,1746.4655222720894,0.00017141806183401323,819.0
23,C6H9O2-,113.06080310765944,113.06082850635498,1621.3669423720369,0.00017147328150017102,820.0
24,C4H3O4-,115.00368215435944,115.00366329904634,40938.361310100496,0.00017441980196381045,841.0
25,C5H7O3-,115.04006766307943,115.04005187138266,7591.295486085884,0.00017447503631273076,844.0
26,C4H5O4-,117.01933221849943,117.01933913577606,50368.84877437723,0.00017747695307937896,866.0
27,C3C[13]H5O4-,118.02268705629943,118.02270829496833,1935.5289967559224,0.00017899868962476255,876.0
28,C3H3O5-,118.99859677391943,118.9985560991724,21148.749754116074,0.00018047867498597104,887.0
29,CH2O6N-,123.98876036620943,123.98869514147343,862.0219237078959,0.0001880469366677336,904.0
30,HO6N2-,124.98400933893944,124.98395938331333,543021.796379308,0.00018955646746393278,908.0
31,C7H9O2-,125.06080310765944,125.0607678234723,1254.4572538098723,0.00018967297950122635,914.0
32,HO6NN[15]-,125.98104423233944,125.98099841523747,3552.1002043985795,0.0001910686092692662,917.0
33,HO5O[17]N2-,125.98822641937944,125.98820222798253,1128.5549548202234,0.00019107954339588954,918.0
34,HO5O[18]N2-,126.98825571937942,126.98822429134732,6393.050619161601,0.0001925962156546159,924.0
35,C6H7O3-,127.04006766307943,127.04004441847478,3028.0234862902284,0.00019267472424785775,926.0
37,C5H5O4-,129.01933221849944,129.01933396682387,5947.918731851002,0.00019567672815959153,938.0
38,C6H9O3-,129.05571772721942,129.05571592441726,4171.5234329660325,0.00019573181650231133,939.0
39,C3F5-,130.99256467990944,130.9925593343218,65.0651017642508,0.0001986693489184683,945.0
40,C4H3O5-,130.99859677391942,130.99855914232407,7231.605274145993,0.00019867851541121928,946.0
41,C5H7O4-,131.03498228263942,131.0349472697213,3315.3848455376133,0.00019873366255466286,948.0
42,C4H5O5-,133.01424683805945,133.01422775669144,52768.298643144306,0.00020173556426644111,962.0
44,C3C[13]H5O5-,134.01760167585942,134.0175942013927,2050.4711218407087,0.00020325720329741732,972.0
45,C3H6O5N-,136.02514587492942,136.02510021664645,756.6694139759386,0.00020630194126460344,992.0
46,C3O3F3-,140.98050209858943,140.98052747852805,23.52891261370515,0.00021381762482665644,1029.0
47,C7H9O3-,141.05571772721942,141.0557271987392,1973.2673450913578,0.00021393160192434072,1032.0
48,C6H7O4-,143.03498228263942,143.0349409682639,4620.767876332518,0.00021693344196840503,1052.0
49,C5H5O5-,145.01424683805945,145.0142246956739,21750.993895249583,0.00021993530721582666,1080.0
50,C6H9O4-,145.0506323467794,145.0506160966821,1426.4815819264866,0.00021999042782611577,1082.0
51,C4C[13]H5O5-,146.01760167585942,146.0175911035929,1060.5698721533827,0.00022145704194220957,1089.0
52,C5H7O5-,147.02989690219945,147.02988980737794,90556.01430350197,0.00022299238066359804,1104.0
53,C4C[13]H7O5-,148.03325173999946,148.03325892874537,4416.896085503343,0.0002245141038429058,1115.0
54,C5H7O4O[18]-,149.03414328263943,149.03410179150808,694.4665942318406,0.00022603198929241607,1124.0
55,C2H2O7N-,151.98367498576945,151.9836501408134,11039.181126782101,0.00023050537829839233,1145.0
56,C7H7O4-,155.03498228263942,155.03499260242017,2330.3076040169176,0.000235133197536922,1178.0
57,C8H11O3-,155.0713677913594,155.07138209009045,564.0291179473322,0.0002351883998497783,1179.0
58,C6H5O5-,157.01424683805945,157.01420043014954,5373.793104354547,0.00023813491930362726,1191.0
59,C7H9O4-,157.0506323467794,157.05059067633513,2609.8526582745267,0.00023819012037005604,1193.0
60,C6H7O5-,159.02989690219945,159.02986925168855,15981.292097608879,0.0002411919658012122,1208.0
61,C7H11O4-,159.06628241091943,159.06623254830112,1167.3076100087478,0.00024124715104138314,1209.0
62,C5C[13]H7O5-,160.03325173999946,160.03324291285054,918.5079730237185,0.00024271375844533554,1218.0
63,C5H5O6-,161.00916145761943,161.0091398204281,260483.48440666866,0.0002441939641395292,1230.0
64,C6H9O5-,161.04554696633943,161.04551718428857,9490.146345544412,0.0002442490804164698,1234.0
65,C4C[13]H5O6-,162.01251629541943,162.01251221113864,13385.946687917816,0.0002457155609554638,1239.0
66,C5C[13]H9O5-,162.04890180413943,162.0488930992333,590.3868033343592,0.00024577082227055506,1241.0
67,C3O2F5-,162.98239391902945,162.98237062265298,159.06100009515345,0.0002471864955896872,1248.0
68,C5H7O6-,163.0248115217594,163.0248129469082,2891.967888205399,0.00024725086255979347,1252.0
69,C8H5O4-,165.01933221849944,165.01927166304492,298.14772369185084,0.0002502757288185884,1276.0
70,C3H4O7N-,165.99932504990943,165.9992714202416,103555.2016797165,0.00025176209390874644,1283.0
71,C2C[13]H4O7N-,167.00267988770943,167.00263632542206,2887.3678377920055,0.0002532838587293098,1290.0
72,C7H7O5-,171.02989690219945,171.02989248937936,10306.088475345632,0.00025939191190191806,1324.0
73,C8H11O4-,171.06628241091943,171.06629280520042,1936.12251294166,0.00025944702274412093,1327.0
74,C6H5O6-,173.00916145761943,173.0091077665502,947.92029059024,0.0002623936288854576,1345.0
75,C7H9O5-,173.04554696633946,173.04547504397095,38717.30809403785,0.00026244867582295807,1350.0
76,C6C[13]H9O5-,174.04890180413943,174.04884281198062,2591.5712913654056,0.0002639704161826507,1362.0
