,formula,mz,observed,a,sigma,peak
0,C3H5O-,57.03458835981942,57.03448027624864,3985.62165212168,8.650112299578572e-05,31.0
1,C2H3O2-,59.01385291523943,59.01377861976668,18518.11302686005,8.95030188449707e-05,43.0
2,O3N-,61.988366443389424,61.98833770719772,1004282.9331290071,9.401438632438855e-05,63.0
3,O3N[15]-,62.985401336789415,62.98537873150249,3509.651282414363,9.55265291445974e-05,80.0
4,O2O[17]N-,62.992583523829424,62.992559778371465,987.1806337582312,9.553740646575013e-05,81.0
5,O2O[18]N-,63.99261282382943,63.99257500219253,6428.78250124023,9.705409019813897e-05,83.0
6,C3H3O2-,71.01385291523944,71.013829161605,26029.5154677369,0.00010770283598999001,94.0
7,C3H5O2-,73.02950297937943,73.02947243265491,42292.16162750031,0.00011075986328788684,104.0
8,C2H3O3-,75.00876753479943,75.00872418026522,1382.2613216774614,0.00011376166209986887,113.0
9,C4H5O2-,85.02950297937943,85.0295022636496,9015.914842099417,0.00012895962813251938,141.0
10,C2HO4-,88.98803209021943,88.98804496148297,80006.13725859787,0.00013496339942212188,156.0
11,C3H5O3-,89.02441759893942,89.02443239797891,1151.079329765321,0.0001350185890997993,159.0
12,CC[13]HO4-,89.99138692801942,89.9913614638715,1507.2896273470926,0.00013648505751451777,161.0
13,C5H5O2-,97.02950297937944,97.0294875752035,1293.5223611817166,0.00014715937472833206,180.0
14,C5H7O2-,99.04515304351943,99.04516765370781,2117.484873177466,0.0001502164645927525,189.0
15,C4H5O3-,101.02441759893942,101.02440443590893,14305.476833921493,0.00015321824389450967,201.0
16,C3H3O4-,103.00368215435944,103.00368263127292,605131.577551074,0.00015622016597345643,217.0
17,C4H7O3-,103.04006766307943,103.04006772586048,1344.267669768913,0.000156275353633515,224.0
18,C2C[13]H3O4-,104.00703699215944,104.00704831746751,19491.35683785505,0.00015774192038310063,228.0
19,C3H3O3O[18]-,105.00792853479945,105.0078926026402,4345.051145574604,0.0001592597968932772,234.0
20,C6H7O2-,111.04515304351943,111.04515696589341,994.8618593791394,0.00016841620986192017,253.0
21,C2O2F3-,112.98558747902945,112.98562062993119,1206.8626263137817,0.00017135919318494045,256.0
22,C5H5O3-,113.02441759893942,113.02443993345031,1653.1247385024217,0.00017141805756823236,258.0
23,C6H9O2-,113.06080310765944,113.06082431037858,1587.0926295109211,0.00017147327723422947,259.0
24,C4H3O4-,115.00368215435944,115.00365399205586,41460.20702309768,0.00017441979769014363,267.0
25,C5H7O3-,115.04006766307943,115.0400440217393,7830.175833047498,0.0001744750320389349,269.0
26,C4H5O4-,117.01933221849943,117.01932940604105,49763.935620363336,0.00017747694879944562,278.0
27,C3C[13]H5O4-,118.02268705629943,118.02270042049707,1740.6328933890502,0.0001789986853423692,283.0
28,C3H3O5-,118.99859677391943,118.99854631420642,21129.728826720908,0.0001804786707016031,287.0
29,CH2O6N-,123.98876036620943,123.98867659355865,870.238425665424,0.00018804693237964797,299.0
30,HO6N2-,124.98400933893944,124.98395079806514,540788.677859637,0.00018955646317637015,303.0
31,C7H9O2-,125.06080310765944,125.06075707373786,1406.3412091728587,0.00018967284946864595,311.0
32,HO6NN[15]-,125.98104423233944,125.98099157491012,3505.6092740050035,0.00019106860498264514,312.0
33,HO5O[17]N2-,125.98822641937944,125.98819628439033,1052.9670138419908,0.00019107953910927686,313.0
34,HO5O[18]N2-,126.98825571937942,126.98821534052341,6207.642841070076,0.00019259621136936877,317.0
35,C6H7O3-,127.04006766307943,127.04003512752958,3006.285067315922,0.00019267471996269273,319.0
37,C5H5O4-,129.01933221849944,129.019321934036,5944.403970954496,0.00019567659211599397,325.0
38,C6H9O3-,129.05571772721942,129.05570406179746,4155.381338332335,0.0001957318122212088,326.0
39,C3F5-,130.99256467990944,130.99250268230557,77.58029059934066,0.00019866920984622243,333.0
40,C4H3O5-,130.99859677391942,130.99854637059545,7221.393980773811,0.0001986783763296637,334.0
41,C5H7O4-,131.03498228263942,131.03493690989197,3285.7135932444744,0.0001987336582791856,335.0
42,C4H5O5-,133.01424683805945,133.0142165896726,52472.835837338884,0.00020173542206893406,343.0
43,CO5N3-,133.98434369210943,133.9843651297793,60.7926235477282,0.00020320685148107195,347.0
44,C3C[13]H5O5-,134.01760167585942,134.01758456506877,1894.571273593832,0.00020325719903345216,348.0
45,C3H6O5N-,136.02514587492942,136.02507763526003,646.5735169499766,0.0002063019370104237,354.0
47,C7H9O3-,141.05571772721942,141.05571886244743,1867.0635486955337,0.0002139315977017919,365.0
48,C6H7O4-,143.03498228263942,143.0349291098335,4660.819899426963,0.00021693343776105732,371.0
49,C5H5O5-,145.01424683805945,145.01421076898276,22238.87929843803,0.0002199353030252203,378.0
50,C6H9O4-,145.0506323467794,145.05060091835375,1464.780376983215,0.00021999042363583115,380.0
51,C4C[13]H5O5-,146.01760167585942,146.01757467871056,958.6278710180666,0.00022145703776067465,381.0
52,C5H7O5-,147.02989690219945,147.02987476898517,90520.90858057122,0.00022299221619747657,386.0
53,C4C[13]H7O5-,148.03325173999946,148.0332432885781,4399.608053519525,0.00022451409968077737,392.0
54,C5H7O4O[18]-,149.03414328263943,149.03406910826752,822.7980908352625,0.00022603198514050725,397.0
55,C2H2O7N-,151.98367498576945,151.9836375914452,11797.80618435059,0.0002305053741788406,404.0
56,C7H7O4-,155.03498228263942,155.03497332451576,2422.9621641189633,0.00023513319345433564,414.0
57,C8H11O3-,155.0713677913594,155.0713491318149,570.5963466583746,0.00023518839576765413,415.0
58,C6H5O5-,157.01424683805945,157.01418938191637,5586.286500570984,0.00023813491524689935,420.0
59,C7H9O4-,157.0506323467794,157.05056661560187,2556.327395717463,0.00023819011631381746,422.0
60,C6H7O5-,159.02989690219945,159.02985343967885,16875.8222282527,0.00024119196177233,428.0
61,C7H11O4-,159.06628241091943,159.06623502314432,1175.7196021012667,0.00024124714701301753,429.0
62,C5C[13]H7O5-,160.03325173999946,160.03322992529957,972.308940090808,0.0002427137544308801,432.0
63,C5H5O6-,161.00916145761943,161.0091237841553,261024.0469643349,0.00024419377644973846,439.0
64,C6H9O5-,161.04554696633943,161.04550415910117,9732.552693902968,0.0002442490764169486,442.0
65,C4C[13]H5O6-,162.01251629541943,162.0124984286358,13051.652779576229,0.00024571555697056177,446.0
66,C5C[13]H9O5-,162.04890180413943,162.04889370549444,593.1741462430026,0.0002457708182862107,448.0
67,C3O2F5-,162.98239391902945,162.9823726786489,193.05593108500125,0.0002471864916197956,449.0
68,C5H7O6-,163.0248115217594,163.02479832771644,3095.9241083042075,0.0002472508585905666,453.0
69,C8H5O4-,165.01933221849944,165.01925791232796,286.9515361531857,0.0002502757248813478,464.0
70,C3H4O7N-,165.99932504990943,165.9992528274831,105846.02096997114,0.00025176208998775747,467.0
71,C2C[13]H4O7N-,167.00267988770943,167.00261477691384,2955.419719294181,0.0002532838548253224,472.0
72,C7H7O5-,171.02989690219945,171.02987519555273,10446.441324434036,0.00025939170696754433,484.0
73,C8H11O4-,171.06628241091943,171.06627252729996,2198.8494334601414,0.0002594470189127245,486.0
74,C6H5O6-,173.00916145761943,173.00907101213522,876.0690901029217,0.0002623936250908687,490.0
75,C7H9O5-,173.04554696633946,173.04545927405024,38597.591194142704,0.0002624486720290697,493.0
76,C6C[13]H9O5-,174.04890180413943,174.04882454346,2425.6410473901997,0.00026397041240831294,497.0
77,C6H7O6-,175.0248115217594,175.02474670038418,6660.753268824583,0.0002654506641051666,501.0
78,C7H9O4O[18]-,175.04979334677944,175.04974263423208,340.55140167965504,0.00026548855860985106,502.0
79,C7H11O5-,175.06119703047943,175.0611302712616,7649.231511827242,0.00026550584286381073,504.0
80,C5C[13]H7O6-,176.0281663595594,176.02812189646838,391.7784815271085,0.00026697237701979324,509.0
82,C6C[13]H11O5-,176.0645518682794,176.0644983773048,549.5355128862781,0.0002670276108603789,510.0
83,C6H9O6-,177.04046158589938,177.04039964013768,1842.8987678894377,0.00026850763607681613,514.0
84,C4H4O7N-,177.99932504990943,177.99927727431555,7069.6279924167175,0.00026996198982261714,517.0
85,C4H6O7N-,180.01497511404946,180.01494536237016,5937.544430785897,0.0002730190399937447,527.0
87,C8H7O5-,183.02989690219945,183.0298432875213,749.7223504421687,0.00027759144300891345,536.0
88,C8H9O5-,185.04554696633946,185.0454763342378,11752.490354244424,0.0002806485175281212,544.0
89,C7C[13]H9O5-,186.04890180413943,186.04884195148804,829.7675335291117,0.00028217035700702436,546.0
90,C7H7O6-,187.0248115217594,187.0247560118421,4415.121186885049,0.00028365032955611865,549.0
91,C8H11O5-,187.06119703047943,187.06114548019107,11818.874560872982,0.00028370552866853954,551.0
93,C7C[13]H11O5-,188.0645518682794,188.06452234994273,929.7970918731388,0.00028522729013093516,556.0
