,formula,mz,observed,a,sigma,peak
0,C3H5O-,57.03458835981942,57.034482700903524,3986.7805054696096,8.650112990773538e-05,14.0
1,C2H3O2-,59.01385291523943,59.01378072022932,18702.916274498337,8.950302596122845e-05,23.0
2,O3N-,61.988366443389424,61.98834036216785,1017789.3030851969,9.401439374436128e-05,44.0
3,O3N[15]-,62.985401336789415,62.98538303871564,3621.8322728058733,9.552653666549135e-05,89.0
4,O2O[17]N-,62.992583523829424,62.9925632944869,1098.9817722630346,9.553741398736845e-05,90.0
5,O2O[18]N-,63.99261282382943,63.99257780960248,6622.096933120961,9.705409782054078e-05,93.0
6,C3H3O2-,71.01385291523944,71.01383210948912,26331.22176327373,0.00010770284430793945,116.0
7,C3H5O2-,73.02950297937943,73.0294753540501,42849.248110466375,0.00011075987180170757,151.0
8,C2H3O3-,75.00876753479943,75.00873263909091,1336.4325267944207,0.00011376172921310671,170.0
9,C4H5O2-,85.02950297937943,85.02950663959201,8917.757563114184,0.0001289596377789479,278.0
10,C2HO4-,88.98803209021943,88.98804902295704,78140.49839780973,0.00013496340943006138,334.0
11,C3H5O3-,89.02441759893942,89.02443495796734,967.5058953555155,0.00013501852358903377,338.0
12,CC[13]HO4-,89.99138692801942,89.99136909612628,1482.7863576539173,0.0001364850676131594,347.0
13,C5H5O2-,97.02950297937944,97.02949173917762,1296.8265418711671,0.00014715938545297792,431.0
14,C5H7O2-,99.04515304351943,99.04517517581638,2026.682848717094,0.00015021647549343296,457.0
15,C4H5O3-,101.02441759893942,101.02440981184964,13917.444396555902,0.00015321825496665792,485.0
16,C3H3O4-,103.00368215435944,103.00368881642567,594031.2672905488,0.00015622017721572473,536.0
17,C4H7O3-,103.04006766307943,103.04007972560878,1250.4797039095504,0.00015627536487889824,543.0
18,C2C[13]H3O4-,104.00703699215944,104.00705485028438,18685.32474846487,0.00015774193171109362,568.0
19,C3H3O3O[18]-,105.00792853479945,105.00790077300383,4502.964181626454,0.00015925980830643443,590.0
20,C6H7O2-,111.04515304351943,111.04515886877991,1033.497075234081,0.00016841622178166493,645.0
21,C2O2F3-,112.98558747902945,112.98562491949465,1196.3106783145145,0.00017135920526493756,652.0
22,C5H5O3-,113.02441759893942,113.02444613426852,1717.9128555112898,0.00017141806965142217,656.0
23,C6H9O2-,113.06080310765944,113.06083165369856,1694.8095565070123,0.00017147328932041382,657.0
24,C4H3O4-,115.00368215435944,115.00366125686926,40666.803901224055,0.00017441980993549084,668.0
25,C5H7O3-,115.04006766307943,115.04004995253159,7846.951880104058,0.000174475044287254,670.0
26,C4H5O4-,117.01933221849943,117.01933707816478,49806.02253397532,0.00017747696120863765,682.0
27,C3C[13]H5O4-,118.02268705629943,118.02271086063287,1918.403931298424,0.0001789986978326294,686.0
28,C3H3O5-,118.99859677391943,118.9985551350598,20703.694585898713,0.00018047868327039792,688.0
29,CH2O6N-,123.98876036620943,123.98869740369891,812.6217035023158,0.00018804694534532842,701.0
30,HO6N2-,124.98400933893944,124.98395823299357,542953.0675450806,0.00018955647622027598,707.0
31,C7H9O2-,125.06080310765944,125.06076676506368,1253.5222065800683,0.00018967298826365222,713.0
32,HO6NN[15]-,125.98104423233944,125.9809974215167,3747.6135510662616,0.00019106861810460262,717.0
33,HO5O[17]N2-,125.98822641937944,125.98820453146513,1108.2392540782648,0.00019107955223179765,718.0
34,HO5O[18]N2-,126.98825571937942,126.988221743948,6500.065178715645,0.0001925962245698634,724.0
35,C6H7O3-,127.04006766307943,127.04004447912662,2828.2070656939163,0.0001926747331672151,726.0
36,HO4O[18]2N2-,128.99250209981943,128.99236705164114,18.126212880888644,0.0001956357655402373,738.0
37,C5H5O4-,129.01933221849944,129.01932660527558,5786.469237702585,0.00019567660547390546,739.0
38,C6H9O3-,129.05571772721942,129.0557098660108,4177.335067200336,0.00019573182558193066,740.0
39,C3F5-,130.99256467990944,130.99256286165408,119.47172201933779,0.00019866935815249391,752.0
40,C4H3O5-,130.99859677391942,130.99855903582446,7190.540780209946,0.00019867838983976015,753.0
41,C5H7O4-,131.03498228263942,131.0349475171206,3159.640487101554,0.00019873367179207353,754.0
42,C4H5O5-,133.01424683805945,133.0142255394555,52795.65303231624,0.0002017354357327935,762.0
44,C3C[13]H5O5-,134.01760167585942,134.01758895342405,2007.583326334383,0.0002032572127733964,772.0
45,C3H6O5N-,136.02514587492942,136.0250917564152,750.0376328389482,0.00020630195090168965,783.0
46,C3O3F3-,140.98050209858943,140.9804164110399,20.06737293683289,0.00021381733385546656,808.0
47,C7H9O3-,141.05571772721942,141.05572599315377,1949.949570646069,0.0002139316119669869,812.0
48,C6H7O4-,143.03498228263942,143.03493889214297,4494.692965742006,0.000216933452171333,837.0
49,C5H5O5-,145.01424683805945,145.01421913093347,21810.19268403905,0.00021993531757943837,860.0
50,C6H9O4-,145.0506323467794,145.05060427147865,1383.4224973486766,0.0002199904381926817,862.0
51,C4C[13]H5O5-,146.01760167585942,146.01758106572066,938.4558045229302,0.00022145705238742875,870.0
52,C5H7O5-,147.02989690219945,147.0298857426914,91694.85849464602,0.0002229922308971138,883.0
53,C4C[13]H7O5-,148.03325173999946,148.03325628592228,4461.526883406338,0.00022451411445237646,898.0
54,C5H7O4O[18]-,149.03414328263943,149.0340919270578,841.9914266109389,0.0002260319999835924,909.0
55,C2H2O7N-,151.98367498576945,151.98364462340516,10934.085315932824,0.00023050538923094724,930.0
56,C7H7O4-,155.03498228263942,155.03498755037123,2396.4935975775134,0.00023513320872009644,957.0
57,C8H11O3-,155.0713677913594,155.0713586443778,639.6989065958229,0.0002351884110359478,958.0
58,C6H5O5-,157.01424683805945,157.01419804111663,5340.633150127306,0.00023813493064984943,973.0
59,C7H9O4-,157.0506323467794,157.05058396609255,2615.5334994384143,0.00023819013171928023,975.0
60,C6H7O5-,159.02989690219945,159.02986141386603,16225.093008600421,0.00024119197731388016,991.0
61,C7H11O4-,159.06628241091943,159.06623933441642,1106.3496491829846,0.00024124716255705938,992.0
62,C5C[13]H7O5-,160.03325173999946,160.03323675585838,885.5153908336924,0.00024271377004100698,1001.0
63,C5H5O6-,161.00916145761943,161.00913389871482,259923.56111895322,0.0002441937921262941,1011.0
64,C6H9O5-,161.04554696633943,161.04551222595538,9503.678108560238,0.0002442490920959812,1015.0
65,C4C[13]H5O6-,162.01251629541943,162.01250557827728,13331.548116927515,0.0002457155727151483,1025.0
