formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013827214052725,38.564788679933024,8.950307008451831e-05,9.0,2.5701186707749457e-05
O3N-,61.988366443389424,61.98837511149398,2514406.3363768854,9.401441356382346e-05,11.0,-8.66810455590894e-06
O3N[15]-,62.985401336789415,62.985424729834975,8676.382541911798,9.552661959343115e-05,13.0,-2.339304555931676e-05
O2O[17]N-,62.992583523829424,62.99260474022169,2292.6801239743054,9.55374973745536e-05,14.0,-2.1216392262601858e-05
O2O[18]N-,63.99261282382943,63.99262259912915,15516.945732569004,9.705415392170394e-05,15.0,-9.775299716352492e-06
C3H5O2-,73.02950297937943,73.0295267919612,50.02922240810379,0.00011075994017433578,27.0,-2.3812581773086094e-05
C2H3O3-,75.00876753479943,75.00879547142529,41.190836086216706,0.00011376180820474396,29.0,-2.7936625855318198e-05
C4H5O2-,85.02950297937943,85.02958577116817,148.17223609347437,0.00012895977590088672,40.0,-8.279178874204263e-05
C2HO4-,88.98803209021943,88.98811859682414,2815.9540511056753,0.00013496350662210623,47.0,-8.650660470266303e-05
C4H5O3-,101.02441759893942,101.02447356842126,56.98113625099543,0.000153218359335435,61.0,-5.5969481834949875e-05
C3H3O4-,103.00368215435944,103.00376340082981,7985.493278663352,0.00015622021896508282,66.0,-8.124647037277555e-05
C4H7O3-,103.04006766307943,103.04016678887622,9.68110866737486,0.00015627550291082067,67.0,-9.912579679394184e-05
C6H7O2-,111.04515304351943,111.04517345771437,9.376761037606899,0.00016841625915543226,77.0,-2.0414194935369778e-05
C2O2F3-,112.98558747902945,112.9856690327823,941.1977112223661,0.00017135925475432736,78.0,-8.155375284957245e-05
C4H3O4-,115.00368215435944,115.00371185597294,20.261938677599936,0.00017441987365792163,81.0,-2.9701613499355517e-05
C5H7O3-,115.04006766307943,115.04010409870538,57.0332136934221,0.00017447511024397096,82.0,-3.643562595812e-05
C4H5O4-,117.01933221849943,117.01938616505574,1897.6561819024755,0.00017747703629420725,86.0,-5.394655630652778e-05
C3H3O5-,118.99859677391943,118.99860780644686,16.116925950429604,0.00018047876463647724,92.0,-1.1032527424958971e-05
CH2O6N-,123.98876036620943,123.98874595878728,1312.0748266410776,0.00018804709397695425,97.0,1.440742215663704e-05
