formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013824399165465,15.743689310414396,8.950308187228621e-05,7.0,2.851607396792133e-05
O3N-,61.988366443389424,61.98837541150816,2501906.4972212273,9.401442712095239e-05,12.0,-8.968118734742347e-06
O3N[15]-,62.985401336789415,62.98542453512969,8733.825410488746,9.552658881677972e-05,14.0,-2.3198340272756468e-05
O2O[17]N-,62.992583523829424,62.992605057826935,2460.7596216706784,9.553746659466028e-05,15.0,-2.1533997511369307e-05
O2O[18]N-,63.99261282382943,63.99262348363037,15755.01366106623,9.705416871827639e-05,16.0,-1.0659800935286512e-05
C3H5O2-,73.02950297937943,73.02954605658981,16.478411169270533,0.00011075996101507343,24.0,-4.3077210378328346e-05
C2H3O3-,75.00876753479943,75.0087922483798,47.62294784862534,0.00011376177205459531,27.0,-2.4713580373258992e-05
C4H5O2-,85.02950297937943,85.02957354063443,149.10701906100567,0.00012895980585993607,39.0,-7.056125500071175e-05
C2HO4-,88.98803209021943,88.98812077958536,2714.286480346258,0.00013496346436919966,43.0,-8.86893659242105e-05
C4H5O3-,101.02441759893942,101.02448393284135,72.11421625888154,0.00015321840324265064,58.0,-6.633390192689603e-05
C3H3O4-,103.00368215435944,103.00376512162379,7688.907171133916,0.00015622026473313853,60.0,-8.296726434764423e-05
C2O2F3-,112.98558747902945,112.98566182077514,965.1970988475658,0.00017135931033892207,65.0,-7.434174568743401e-05
C6H9O2-,113.06080310765944,113.06088457496425,15.037524377219778,0.0001714733990784541,67.0,-8.146730480973474e-05
C4H3O4-,115.00368215435944,115.00370649855631,22.083999299966802,0.0001744199313128309,71.0,-2.4344196873471446e-05
C5H7O3-,115.04006766307943,115.04011958597943,47.23945207667908,0.0001744751679365045,72.0,-5.1922899999112815e-05
C4H5O4-,117.01933221849943,117.01938474372545,1737.0780224482298,0.0001774769822265599,76.0,-5.25252260246134e-05
C3H3O5-,118.99859677391943,118.99862939830294,26.74425852190213,0.0001804788264728859,78.0,-3.262438350759567e-05
CH2O6N-,123.98876036620943,123.98874723155315,1198.4157030616623,0.00018804703705247602,82.0,1.3134656285274104e-05
HO6N2-,124.98400933893944,124.98399925425736,1167342.8184938342,0.00018955650398131318,86.0,1.0084682088518093e-05
HO6NN[15]-,125.98104423233944,125.98103330884416,7710.305642918409,0.00019106857971240898,90.0,1.0923495281645046e-05
HO5O[17]N2-,125.98822641937944,125.98822281082785,2334.347825869124,0.00019107951427220013,91.0,3.60855159442508e-06
HO5O[18]N2-,126.98825571937942,126.98825469606875,14049.749730469684,0.00019259624696176762,93.0,1.0233106735313413e-06
C5H5O4-,129.01933221849944,129.01937018798978,23.961179462013966,0.00019567675254596742,96.0,-3.796949033585406e-05
C6H9O3-,129.05571772721942,129.0557390337064,82.33823338498046,0.0001957318430912244,97.0,-2.1306486985395168e-05
C4H3O5-,130.99859677391942,130.99863062750893,24.085746682537053,0.0001986785262931988,98.0,-3.3853589513910265e-05
C5H7O4-,131.03498228263942,131.03495469900588,41.78092198329872,0.00019873367563360227,99.0,2.7583633539052244e-05
C4H5O5-,133.01424683805945,133.01426476873664,3187.714655833339,0.00020173556031525248,102.0,-1.7930677188360278e-05
CO5N3-,133.98434369210943,133.98437381061387,190.0978412508899,0.00020320691047860117,103.0,-3.0118504440679317e-05
C3O3F3-,140.98050209858943,140.98053170944252,14.239552942661707,0.00021381751860301263,106.0,-2.9610853090389355e-05
C5H5O5-,145.01424683805945,145.0142597639403,1163.2036542952446,0.00021993528627506224,110.0,-1.2925880838565718e-05
C5H7O5-,147.02989690219945,147.02992851119305,12608.104495775779,0.0002229923208501637,112.0,-3.1608993595000356e-05
C4C[13]H7O5-,148.03325173999946,148.0332884761601,165.8389547357694,0.0002245141037146338,113.0,-3.673616063792906e-05
C2H2O7N-,151.98367498576945,151.98367479774345,110.67900710418071,0.00023050545030376234,115.0,1.8802600720846385e-07
C6H7O5-,159.02989690219945,159.0299059558784,2705.2889824614704,0.00024119211635099697,119.0,-9.05367895143172e-06
C5H5O6-,161.00916145761943,161.00917974815576,2039.6586505913522,0.00024419386882417826,120.0,-1.8290536331733165e-05
