formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01382083703784,18.79928900830714,8.950310312057465e-05,11.0,3.207820159190078e-05
O3N-,61.988366443389424,61.9883760557281,2503334.077953011,9.40144057009583e-05,15.0,-9.612338672582155e-06
O3N[15]-,62.985401336789415,62.98542555960662,8648.335191129927,9.552661168880384e-05,19.0,-2.4222817202712577e-05
O2O[17]N-,62.992583523829424,62.99260467954316,2392.85335984371,9.553748946963316e-05,20.0,-2.1155713739062776e-05
O2O[18]N-,63.99261282382943,63.9926233371116,15878.920270731423,9.705414597692522e-05,21.0,-1.0513282170165894e-05
C2H3O3-,75.00876753479943,75.0087854186904,72.71650271554867,0.00011376179994996677,37.0,-1.7883890961911675e-05
C4H5O2-,85.02950297937943,85.02957241684936,127.95044185013961,0.00012895976755944715,48.0,-6.943746993215427e-05
C2HO4-,88.98803209021943,88.98812136723151,2782.130500319966,0.00013496349829502714,55.0,-8.927701207994687e-05
C4H5O3-,101.02441759893942,101.02450152052614,22.745200062005296,0.00015321844251210662,69.0,-8.392158672165806e-05
C3H3O4-,103.00368215435944,103.00376385541121,7673.206765157427,0.00015622021089863004,75.0,-8.170105176930065e-05
C2O2F3-,112.98558747902945,112.98566127461348,1086.7731890677921,0.00017135924706365144,86.0,-7.379558402931252e-05
C4H3O4-,115.00368215435944,115.00370002590176,19.35103725586948,0.00017441986606165591,90.0,-1.7871542326020062e-05
C5H7O3-,115.04006766307943,115.04008515141196,47.51023212199338,0.00017447510264946515,91.0,-1.7488332531456763e-05
C4H5O4-,117.01933221849943,117.01938317592003,1733.0701101650543,0.0001774770287983087,95.0,-5.0957420597796954e-05
CH2O6N-,123.98876036620943,123.98874877671932,1334.8255413563459,0.00018804708687404615,104.0,1.1589490114261025e-05
HO6N2-,124.98400933893944,124.983997776129,1170900.071323511,0.00018955642863591958,107.0,1.1562810442455884e-05
HO6NN[15]-,125.98104423233944,125.98103400176903,7956.30985290525,0.00019106863047029158,111.0,1.0230570410385553e-05
HO5O[17]N2-,125.98822641937944,125.98822025147416,2210.926345406301,0.000191079565033477,112.0,6.167905283405162e-06
HO5O[18]N2-,126.98825571937942,126.98825224939462,14449.228748946105,0.0001925962981942647,113.0,3.469984804382875e-06
C6H9O3-,129.05571772721942,129.05573760310287,121.3728297329561,0.0001957318953004412,116.0,-1.9875883452868948e-05
C5H7O4-,131.03498228263942,131.03498840855505,26.397172890338346,0.00019873372878107074,119.0,-6.125915632537726e-06
C4H5O5-,133.01424683805945,133.01426589635304,3076.812982228438,0.00020173561440409344,120.0,-1.9058293588614106e-05
CO5N3-,133.98434369210943,133.9843699067207,147.5216128774877,0.00020320682558341968,121.0,-2.621461126750546e-05
C6H7O4-,143.03498228263942,143.03495942920077,21.772104722808393,0.00021693336302182415,133.0,2.285343865082723e-05
C5H5O5-,145.01424683805945,145.014259775912,1201.608113297393,0.00021993534613639872,135.0,-1.2937852545746864e-05
C5H7O5-,147.02989690219945,147.0299270627451,12943.797678551506,0.00022299238169188178,141.0,-3.0160545634316804e-05
C4C[13]H7O5-,148.03325173999946,148.03328186287695,157.76264512732195,0.00022451416504551747,144.0,-3.0122877490157407e-05
C2H2O7N-,151.98367498576945,151.98367231501453,136.34854102869187,0.00023050534509817846,146.0,2.670754923883578e-06
C6H5O5-,157.01424683805945,157.0142044352023,14.26986796229895,0.0002381350139941763,148.0,4.240285716150538e-05
