formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013814458954016,23.267920127062197,8.950307314800529e-05,16.0,3.845628541654378e-05
O3N-,61.988366443389424,61.98837547040067,2490503.326669927,9.401441742068933e-05,18.0,-9.02701124516625e-06
O3N[15]-,62.985401336789415,62.985426252785594,8382.107700032195,9.552657878079784e-05,22.0,-2.4915996178265232e-05
O2O[17]N-,62.992583523829424,62.992603580293974,2391.595942034722,9.553750150958794e-05,23.0,-2.005646454961152e-05
O2O[18]N-,63.99261282382943,63.992623470240915,16237.197474471126,9.705415833883766e-05,24.0,-1.0646411482184703e-05
C3H3O2-,71.01385291523944,71.01385815753811,19.122940448271038,0.0001077029020763478,40.0,-5.242298669827505e-06
C3H5O2-,73.02950297937943,73.0294977952201,8.683571948101,0.00011075989125090007,43.0,5.184159334703509e-06
C2H3O3-,75.00876753479943,75.00878229447356,111.87225240926543,0.0001137617576446635,48.0,-1.4759674130004896e-05
C4H5O2-,85.02950297937943,85.02957443896366,220.20179886721724,0.0001289597873693217,61.0,-7.145958423393495e-05
C2HO4-,88.98803209021943,88.98811723003855,2774.5846552338894,0.0001349634441635132,71.0,-8.513981912017243e-05
C4H5O3-,101.02441759893942,101.02446355898645,26.99206137507773,0.00015321837748078756,87.0,-4.5960047032167495e-05
C3H3O4-,103.00368215435944,103.0037626693365,8003.751750635147,0.00015622023800997592,92.0,-8.051497705707789e-05
C2C[13]H3O4-,104.00703699215944,104.00709064244144,9.073037520298255,0.000157741959704112,94.0,-5.3650281998329774e-05
C2O2F3-,112.98558747902945,112.98566352065546,1022.499465818353,0.00017135927857063512,100.0,-7.604162601637654e-05
C4H3O4-,115.00368215435944,115.0037225268911,67.67281343077032,0.00017441989848546597,105.0,-4.0372531657340005e-05
C5H7O3-,115.04006766307943,115.04007942783893,67.45123662850027,0.0001744751350899071,106.0,-1.1764759506149858e-05
C4H5O4-,117.01933221849943,117.01938313404173,1774.807793627722,0.00017747694832849034,108.0,-5.091554230318707e-05
C3H3O5-,118.99859677391943,118.99864553838975,35.41036625662431,0.00018047879151104676,113.0,-4.8764470321316367e-05
CH2O6N-,123.98876036620943,123.988743274322,999.0620657134854,0.00018804699935481487,117.0,1.709188742893275e-05
HO6N2-,124.98400933893944,124.98399862984881,1149281.9895286353,0.00018955646572887198,123.0,1.0709090631166873e-05
HO6NN[15]-,125.98104423233944,125.98103563068022,7655.702370273792,0.00019106866804181826,128.0,8.601659217788438e-06
HO5O[17]N2-,125.98822641937944,125.98822258534675,2171.6549876188114,0.00019107960260847208,129.0,3.834032696659051e-06
HO5O[18]N2-,126.98825571937942,126.98825435175095,13783.426273749692,0.00019259620758300776,130.0,1.3676284709163156e-06
C6H7O3-,127.04006766307943,127.04010017721838,29.128483494403408,0.0001926748480409383,131.0,-3.251413895100086e-05
C5H5O4-,129.01933221849944,129.01935183898428,72.55739999557593,0.00019567671201344664,132.0,-1.962048483505896e-05
C6H9O3-,129.05571772721942,129.055724387737,64.37551474865822,0.00019573180253795773,133.0,-6.660517584577974e-06
C4H3O5-,130.99859677391942,130.99859481062742,25.43520146905815,0.00019867848462454973,134.0,1.963291992979066e-06
C5H7O4-,131.03498228263942,131.03496596989785,14.184572778578781,0.00019873363394397114,135.0,1.6312741564661337e-05
C4H5O5-,133.01424683805945,133.01427045867172,2890.028997681749,0.00020173551747762524,137.0,-2.3620612267905017e-05
