formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01383090315503,20.27764918299353,8.950307914311892e-05,9.0,2.2012084400557796e-05
O3N-,61.988366443389424,61.98837541949497,2516003.6802461967,9.401442379934116e-05,12.0,-8.976105547731095e-06
O3N[15]-,62.985401336789415,62.985424628180276,8703.039324765548,9.552658528930967e-05,14.0,-2.3291390860435968e-05
O2O[17]N-,62.992583523829424,62.99260562588894,2514.2477978474494,9.553750801904013e-05,15.0,-2.2102059517692396e-05
O2O[18]N-,63.99261282382943,63.992622767200295,15751.75997279724,9.705416497918825e-05,16.0,-9.943370862686152e-06
C3H3O2-,71.01385291523944,71.01388088494225,18.924162933251026,0.00010770290965360906,27.0,-2.7969702813379627e-05
C3H5O2-,73.02950297937943,73.02954008573853,8.84471767072762,0.0001107599552172595,29.0,-3.7106359101812814e-05
C2H3O3-,75.00876753479943,75.00880682559432,47.5331562264445,0.00011376182417969468,34.0,-3.929079488784737e-05
C4H5O2-,85.02950297937943,85.02956916141524,228.46120128097132,0.00012895979690556017,50.0,-6.618203580899262e-05
C2HO4-,88.98803209021943,88.98812121997862,2805.1627271864,0.00013496345427331288,60.0,-8.91297591891771e-05
C4H5O3-,101.02441759893942,101.02444539152941,34.60764748420705,0.00015321829808718728,75.0,-2.7792589989417138e-05
C3H3O4-,103.00368215435944,103.003763484781,7792.345143398232,0.00015622025021806805,78.0,-8.133042156543979e-05
C4H7O3-,103.04006766307943,103.04016540039879,49.57371735156975,0.00015627544014084515,79.0,-9.773731936491004e-05
C2C[13]H3O4-,104.00703699215944,104.00711862381738,23.80303490238675,0.00015774197206632216,80.0,-8.163165793462213e-05
C2O2F3-,112.98558747902945,112.98566395567609,1023.7828886604232,0.00017135929233432837,93.0,-7.647664664034437e-05
C4H3O4-,115.00368215435944,115.00372100252977,60.720298262721286,0.00017441991256958607,98.0,-3.884817033394938e-05
C5H7O3-,115.04006766307943,115.04007264974682,54.62551649120751,0.00017447503823664993,99.0,-4.9866673919041204e-06
C4H5O4-,117.01933221849943,117.01938565480154,1747.4961003820465,0.00017747696273461488,102.0,-5.343630211029904e-05
CH2O6N-,123.98876036620943,123.98875000971732,1119.601253097289,0.00018804701488909766,109.0,1.0356492111895932e-05
HO6N2-,124.98400933893944,124.98399922075632,1163737.9925702785,0.00018955648142610976,112.0,1.0118183126905933e-05
HO6NN[15]-,125.98104423233944,125.98103597560653,7907.980539855986,0.0001910686839027637,117.0,8.256732911604558e-06
