formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.98838023818101,2453885.215534362,9.40144108595279e-05,5.0,-1.3794791584587074e-05
O3N[15]-,62.985401336789415,62.985431137744136,9088.302683181262,9.552661782187299e-05,11.0,-2.9800954720826667e-05
O2O[17]N-,62.992583523829424,62.99260804148027,2728.5981088653257,9.553749560978874e-05,12.0,-2.4517650842881267e-05
O2O[18]N-,63.99261282382943,63.99263342580908,12368.614641743678,9.70541531157786e-05,13.0,-2.0601979649370605e-05
C3H3O4-,103.00368215435944,103.00375844758172,7038.529775912283,0.0001562202720813254,17.0,-7.629322227842295e-05
C4H5O4-,117.01933221849943,117.01937682667692,2271.0749990873965,0.00017747700204349742,18.0,-4.4608177489635636e-05
CH2O6N-,123.98876036620943,123.98870986613383,442.2441753477602,0.0001880469396842192,19.0,5.0500075602144534e-05
HO6N2-,124.98400933893944,124.98400847146871,1154817.4669846678,0.00018955653178192097,22.0,8.674707316913555e-07
HO6NN[15]-,125.98104423233944,125.98103654472844,8986.170339518898,0.00019106860855674525,25.0,7.68761100289339e-06
HO5O[17]N2-,125.98822641937944,125.9881888923279,1781.7567688737188,0.0001910795431241197,26.0,3.752705154624891e-05
HO5O[18]N2-,126.98825571937942,126.98824775547963,14783.816686111577,0.0001925962768704836,27.0,7.963899790297546e-06
C4H5O5-,133.01424683805945,133.01427271264936,2761.9643992696306,0.000201735596797096,28.0,-2.5874589908880807e-05
C5H5O5-,145.01424683805945,145.01426992795365,829.905252312764,0.00021993533687026773,29.0,-2.3089894199301852e-05
C5H7O5-,147.02989690219945,147.02991256066224,12258.4242829772,0.00022299237394652387,30.0,-1.5658462785950178e-05
C6H7O5-,159.02989690219945,159.02997283408038,904.8297871449317,0.00024119218509201042,31.0,-7.593188092869241e-05
C3H4O7N-,165.99932504990943,165.999374258668,1358.8426111132935,0.0002517623753729585,32.0,-4.9208758582608425e-05
C7H9O5-,173.04554696633946,173.04556632413025,8131.147855321993,0.00026244879639032004,33.0,-1.935779079076383e-05
C6C[13]H9O5-,174.04890180413943,174.0489398659751,1358.1963036791299,0.0002639705979867201,34.0,-3.80618356530249e-05
C6H7O6-,175.0248115217594,175.02478520356942,602.7765017171148,0.00026545070150643717,35.0,2.6318189981111573e-05
C7H9O6-,189.04046158589938,189.04037552419587,1564.3038510584609,0.0002867073276354707,36.0,8.606170351299625e-05
C6H8O7N-,206.03062517818938,206.0305406617293,407.8267142850812,0.00031247529637592846,37.0,8.451646007756608e-05
C5H6O8N-,208.00988973360944,208.0098639261278,1425.9239659783034,0.0003154772577431924,38.0,2.5807481648598696e-05
C5H8O8N-,210.02553979774945,210.02546990311566,5602.632306515406,0.0003185341815124812,39.0,6.989463378204164e-05
C7H10O7N-,220.04627524232941,220.0462292948685,1488.7616239889232,0.0003337322068104059,41.0,4.594746090447188e-05
C6H8O8N-,222.02553979774945,222.02548571513526,1179.2448520201076,0.00033673418646680255,42.0,5.408261418438087e-05
C5H6O9N-,224.00480435316945,224.00478023277833,3734.458500505413,0.00033973585331816724,43.0,2.412039111732156e-05
C6H10O8N-,224.04118986188942,224.04121085682283,2707.5133903342166,0.00033979132635968953,44.0,-2.0994933407791905e-05
C7H8O8N-,234.02553979774945,234.02554563571616,4832.918898434421,0.0003549338601604931,46.0,-5.837966710942055e-06
C8H12O7N-,234.06192530646942,234.0619453325014,11463.34097903828,0.0003549892332998247,47.0,-2.002603199002806e-05
C7H10O8N-,236.04118986188942,236.0411327517116,7059.8732066115645,0.00035799090792852585,48.0,5.71101778348293e-05
C8H10O8N-,248.04118986188942,248.04119990907986,10802.960291552441,0.0003761906102822969,49.0,-1.0047190443174259e-05
C7C[13]H10O8N-,249.04454469968945,249.04454618946636,1377.1138081188772,0.00037771259233580496,50.0,-1.4897769062827138e-06
C8H12O8N-,250.05683992602943,250.05685480127366,12033.380430656809,0.00037924774030272834,51.0,-1.4875244232825935e-05
C9H16O7N-,250.09322543474946,250.09314622548396,398.8734967087478,0.0003793028543126388,52.0,7.920926549331853e-05
C14H16O5NF-,297.10179941562944,297.101778568158,466.1989458829393,0.0004505982742029832,63.0,2.0847471432716702e-05
