formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013820213256885,19.44072150934931,8.950307522862777e-05,8.0,3.27019825476782e-05
O3N-,61.988366443389424,61.988375102802635,2521773.555240237,9.401441920196146e-05,10.0,-8.659413211375977e-06
O3N[15]-,62.985401336789415,62.98542415045697,8551.741808342225,9.552658045526387e-05,12.0,-2.2813667555965367e-05
O2O[17]N-,62.992583523829424,62.99260322423593,2532.2254541616,9.55375031832708e-05,13.0,-1.9700406504341572e-05
O2O[18]N-,63.99261282382943,63.99262282714396,15869.031894193085,9.70541599021559e-05,14.0,-1.0003314528717056e-05
C3H5O2-,73.02950297937943,73.02953501709459,37.98441136290021,0.00011075994778925603,20.0,-3.203771515813969e-05
C2H3O3-,75.00876753479943,75.00879439262889,31.67334489702206,0.00011376181619691767,23.0,-2.6857829453774684e-05
C4H5O2-,85.02950297937943,85.02957674657272,135.87740212740098,0.00012895978590439047,35.0,-7.376719328533454e-05
C2HO4-,88.98803209021943,88.98812141508826,2896.8981850943364,0.00013496351746528301,42.0,-8.932486882429203e-05
C3H5O3-,89.02441759893942,89.02449812350498,6.462686409235239,0.00013501863391914047,43.0,-8.052456556129073e-05
C4H5O3-,101.02441759893942,101.02447444118117,76.79491235305306,0.00015321837288110015,55.0,-5.6842241747290245e-05
C3H3O4-,103.00368215435944,103.00376233932822,8211.779398219267,0.00015622023297600277,59.0,-8.01849687803724e-05
C2C[13]H3O4-,104.00703699215944,104.00709885425235,12.8147516120517,0.00015774195444621128,61.0,-6.186209290603983e-05
C2O2F3-,112.98558747902945,112.98565763896886,905.873670852729,0.0001713592711979021,68.0,-7.01599394119512e-05
C4H3O4-,115.00368215435944,115.00372260917507,57.404174501320824,0.00017441989061042407,73.0,-4.045481563252906e-05
C5H7O3-,115.04006766307943,115.04013853599145,41.56930141404421,0.0001744751272057103,74.0,-7.087291201912649e-05
C4H5O4-,117.01933221849943,117.0193795872475,1768.9765742951206,0.0001774769399420301,77.0,-4.7368748070653055e-05
CH2O6N-,123.98876036620943,123.98874551740992,1019.8617138460842,0.00018804698912655937,85.0,1.48487995090818e-05
HO6N2-,124.98400933893944,124.98399963286815,1159124.9824490396,0.00018955645522841886,89.0,9.706071296022856e-06
HO6NN[15]-,125.98104423233944,125.98103721406804,7542.646047730758,0.00019106865726640192,92.0,7.018271404035659e-06
HO5O[17]N2-,125.98822641937944,125.98822177737043,2102.4736928512766,0.00019107959183105918,93.0,4.642009017175042e-06
HO5O[18]N2-,126.98825571937942,126.98825481838077,13867.6815809959,0.0001925961965275397,95.0,9.009986570163164e-07
C5H5O4-,129.01933221849944,129.0193398420288,81.61631670852533,0.00019567670038621982,96.0,-7.623529370448523e-06
C6H9O3-,129.05571772721942,129.05573841324914,102.00961836025203,0.000195731922723804,97.0,-2.0686029728267386e-05
C4H5O5-,133.01424683805945,133.01426554712236,3045.8284981304037,0.00020173550469881625,98.0,-1.8709062914012975e-05
CO5N3-,133.98434369210943,133.984371691149,184.212893985652,0.0002032068540102527,100.0,-2.7999039559745142e-05
C5H5O5-,145.01424683805945,145.01425660727026,1147.5878741868955,0.00021993537680033205,107.0,-9.769210805643525e-06
C5H7O5-,147.02989690219945,147.0299306403326,13065.764739058763,0.0002229924127633719,110.0,-3.373813314055951e-05
C4C[13]H7O5-,148.03325173999946,148.03327899461232,388.6544503221128,0.00022451403437556567,111.0,-2.7254612859906047e-05
C2H2O7N-,151.98367498576945,151.98369576943654,168.14436212263323,0.00023050554563929407,115.0,-2.0783667082469037e-05
C6H5O5-,157.01424683805945,157.014254300287,23.05919750617127,0.00023813504707885687,118.0,-7.462227557653023e-06
C7H9O4-,157.0506323467794,157.05063943400262,8.170764592142335,0.00023819025034697944,119.0,-7.087223224289119e-06
C6H7O5-,159.02989690219945,159.02990403624867,2968.0884605419183,0.00024119203626137375,122.0,-7.134049212709215e-06
C5C[13]H7O5-,160.03325173999946,160.03319812941254,8.767715057504914,0.00024271370721161897,124.0,5.361058691732978e-05
C5H5O6-,161.00916145761943,161.00918732371366,2481.382961813709,0.0002441939704353587,125.0,-2.5866094233606418e-05
C6H9O5-,161.04554696633943,161.04556793926403,1520.069914926655,0.0002442490888640461,126.0,-2.097292460234712e-05
C5C[13]H9O5-,162.04890180413943,162.0489965422957,13.776456711379572,0.00024577107587807974,128.0,-9.473815626392934e-05
C3O2F5-,162.98239391902945,162.9823954363555,71.8217459664164,0.00024718661970811175,129.0,-1.517326040811895e-06
C8H5O4-,165.01933221849944,165.01927612413604,45.63078971310635,0.0002502757860781024,131.0,5.6094363401371083e-05
C3H4O7N-,165.99932504990943,165.99931242820577,675.0771532441288,0.0002517622097663281,132.0,1.2621703660897765e-05
C7H7O5-,171.02989690219945,171.02986556637666,74.3568569076173,0.00025939173284391775,135.0,3.133582279701841e-05
C8H11O4-,171.06628241091943,171.06627174430838,23.603504161718188,0.0002594470469418174,136.0,1.0666611046872276e-05
C7H9O5-,173.04554696633946,173.04552786603713,9794.732021210273,0.00026244881784937506,137.0,1.9100302324659424e-05
C6C[13]H9O5-,174.04890180413943,174.0488786653474,320.4320301436884,0.0002639706186684731,139.0,2.3138792045074297e-05
C6H7O6-,175.0248115217594,175.02478554892897,1877.8383372094906,0.0002654507214247168,141.0,2.597283042859999e-05
C7H11O5-,175.06119703047943,175.06117645202082,45.94936781163944,0.0002655059023361774,142.0,2.0578458617137585e-05
C4H6O7N-,180.01497511404946,180.01494325554702,59.34179832159459,0.0002730189640966613,146.0,3.18585024388085e-05
C8H9O5-,185.04554696633946,185.045559347819,248.31354788639942,0.00028064873859210624,150.0,-1.2381479535861217e-05
C7H7O6-,187.0248115217594,187.0247666157253,141.51499571569306,0.0002836504406080098,151.0,4.490603410545191e-05
C8H11O5-,187.06119703047943,187.06118712450564,2452.3065076776143,0.0002837056418755556,152.0,9.905973797685874e-06
C7C[13]H11O5-,188.0645518682794,188.0645037614008,43.123374405042014,0.0002852272310890131,153.0,4.8106878608678016e-05
C7H9O6-,189.04046158589938,189.04046116596052,1422.3326908397048,0.00028670756948805456,155.0,4.199388570214069e-07
C5H6O7N-,192.01497511404946,192.01497115600336,1133.2436443566005,0.0002912188735404341,157.0,3.9580461077548534e-06
C5H8O7N-,194.03062517818938,194.0305971890983,152.2744411516116,0.00029427577815385823,159.0,2.798909108037151e-05
C9H11O5-,199.06119703047943,199.06120205054455,70.01693987280184,0.0003019053376554921,161.0,-5.020065117378181e-06
C8H9O6-,201.04046158589938,201.0404335976377,1550.3830581520567,0.00030490708600644257,164.0,2.798826167804691e-05
C9H13O5-,201.07684709461944,201.07685035315592,92.00219365907228,0.0003049624545594146,166.0,-3.25853648064367e-06
C7H7O7-,203.01972614131938,203.01968594661201,18.289721882531822,0.00030790908455153557,167.0,4.01947073669362e-05
C8H11O6-,203.0561116500394,203.0561031869573,971.1911954642013,0.0003079642321898321,168.0,8.46308211066571e-06
C6H8O7N-,206.03062517818938,206.0305951691218,956.3293284197373,0.0003124755542193629,171.0,3.0009067586433957e-05
C5H6O8N-,208.00988973360944,208.00985449923215,1923.938342929163,0.0003154772476600871,173.0,3.5234377293136276e-05
C6H10O7N-,208.04627524232941,208.0462580451198,526.5794389799676,0.0003155325523435602,174.0,1.719720961546045e-05
C5H8O8N-,210.02553979774945,210.0255152729746,8214.431628373814,0.0003185344430137516,175.0,2.4524774858036835e-05
C4C[13]H8O8N-,211.02889463554942,211.0288473118822,70.8366812137931,0.00032005602629469937,176.0,4.732366721782455e-05
C10H13O5-,213.07684709461944,213.07680278952876,280.2999250503993,0.0003231620048622064,178.0,4.430509068242827e-05
C9H11O6-,215.0561116500394,215.05606309276462,494.24723440261056,0.00032616392629074146,179.0,4.855727479480265e-05
C8H9O7-,217.03537620545941,217.03542647394795,33.957771298463534,0.0003291658934525708,184.0,-5.026848853617594e-05
C9H13O6-,217.07176171417942,217.0717372675369,955.7431572067009,0.00032922109825217006,185.0,2.4446642527209406e-05
C6H6O8N-,220.00988973360944,220.00987150031472,615.5991639749184,0.0003336770142289774,187.0,1.8233294724723237e-05
C7H10O7N-,220.04627524232941,220.04622083811034,1064.4115865452573,0.00033373218382818276,188.0,5.440421907110249e-05
C6H8O8N-,222.02553979774945,222.02549931490188,1340.3802459513977,0.0003367341612672027,189.0,4.048284756663634e-05
C7H12O7N-,222.06192530646942,222.0619155025923,30.173512244998154,0.0003367891982209191,190.0,9.803877105696301e-06
C5H6O9N-,224.00480435316945,224.00475992055124,4451.789628188721,0.00033973582587459877,192.0,4.443261821052147e-05
C6H10O8N-,224.04118986188942,224.0411405620755,587.846729820224,0.00033979099735398604,193.0,4.9299813923653346e-05
C10H13O6-,229.07176171417942,229.07174279584666,398.25368521073955,0.00034742076132299,198.0,1.8918332756356904e-05
C10H15O6-,231.08741177831945,231.0873350826667,230.5915648822861,0.000350477686451943,200.0,7.669565275136847e-05
C8H10O7N-,232.04627524232941,232.0462179693391,66.10547749836009,0.00035193197555161534,202.0,5.7272990318324446e-05
C7H8O8N-,234.02553979774945,234.0254996436288,4103.218352420932,0.0003549338209478225,204.0,4.015412065427881e-05
C8H12O7N-,234.06192530646942,234.0619007037465,11767.292752284233,0.0003549891940430406,205.0,2.4602722930922027e-05
C6C[13]H8O8N-,235.02889463554942,235.02888742488645,79.69594546150039,0.0003564554840183536,206.0,7.210662971601778e-06
C7C[13]H12O7N-,235.06528014426945,235.06524479382696,401.40365828191227,0.0003565108895510084,207.0,3.535044248792474e-05
C7H10O8N-,236.04118986188942,236.04114657071287,8731.905361027779,0.00035799086626714903,208.0,4.329117655288428e-05
C8H14O7N-,236.07757537060942,236.0775460563313,164.05099871203592,0.0003580459778895319,210.0,2.9314278123138138e-05
C6C[13]H10O8N-,237.04454469968945,237.04452343106573,123.06792869849751,0.0003595125622235296,211.0,2.126862372620053e-05
C6H8O9N-,238.02045441730945,238.02038647257444,516.1411331950989,0.00036099279828623077,212.0,6.794473500804088e-05
