formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.9883752736278,2527150.164771354,9.401441534256549e-05,7.0,-8.830238378720878e-06
O3N[15]-,62.985401336789415,62.98542622048582,8533.185557826335,9.552662128469659e-05,10.0,-2.488369640474275e-05
O2O[17]N-,62.992583523829424,62.99260504456972,2503.922862670315,9.553749906517984e-05,11.0,-2.152074029737605e-05
O2O[18]N-,63.99261282382943,63.992623223801324,16383.303468109129,9.705415552181867e-05,12.0,-1.0399971891672521e-05
C2H3O3-,75.00876753479943,75.0087935855235,77.18572212727892,0.00011376180863087699,19.0,-2.6050724073911624e-05
C4H5O2-,85.02950297937943,85.02959883316463,103.02714648007408,0.00012895984549035996,22.0,-9.585378519716414e-05
C2HO4-,88.98803209021943,88.98812110541628,2564.888800497035,0.00013496350511847227,24.0,-8.901519684911818e-05
C4H5O3-,101.02441759893942,101.02446145017656,55.33107034986909,0.00015321835580464857,30.0,-4.3851237137459975e-05
C3H3O4-,103.00368215435944,103.00376348307317,7827.357579275565,0.0001562202150701751,32.0,-8.132871373334183e-05
C4H7O3-,103.04006766307943,103.04011892291703,46.11249543701196,0.00015627540496391282,33.0,-5.125983760478903e-05
C2O2F3-,112.98558747902945,112.98566058942083,1054.3193313407778,0.00017135924889576183,39.0,-7.311039138357955e-05
C4H3O4-,115.00368215435944,115.00370091075384,26.124181917211494,0.00017441997826763737,42.0,-1.8756394396746146e-05
C5H7O3-,115.04006766307943,115.0400561003602,11.44432799025478,0.00017447499301233584,43.0,1.1562719222979467e-05
C4H5O4-,117.01933221849943,117.01939121813464,1436.4679702279025,0.00017747702958329309,44.0,-5.899963521471818e-05
C3H3O5-,118.99859677391943,118.99860255615249,20.920574498712426,0.0001804787574952605,46.0,-5.7822330603585215e-06
CH2O6N-,123.98876036620943,123.98875448019294,1130.2508823123285,0.00018804708571601124,48.0,5.88601649553766e-06
HO6N2-,124.98400933893944,124.98399897566402,1171191.9082440597,0.00018955655282111792,51.0,1.0363275421809703e-05
HO6NN[15]-,125.98104423233944,125.98103884962246,8119.054700494571,0.00019106862872622575,55.0,5.382716977919699e-06
HO5O[17]N2-,125.98822641937944,125.98822353274406,2281.151145120939,0.00019107956328726604,56.0,2.8866353858347793e-06
HO5O[18]N2-,126.98825571937942,126.98825302556008,13749.720912333243,0.0001925962961487972,57.0,2.693819340038317e-06
C6H9O3-,129.05571772721942,129.0557565648144,218.3528929850951,0.00019573189262565683,58.0,-3.883759498535255e-05
C5H7O4-,131.03498228263942,131.03495256450356,36.49108138817403,0.00019873359062297052,59.0,2.9718135863276984e-05
C4H5O5-,133.01424683805945,133.0142620540616,3138.030209664306,0.0002017356104846497,61.0,-1.5216002140050477e-05
CO5N3-,133.98434369210943,133.98437504957374,131.8257922084371,0.0002032068213510845,62.0,-3.1357464308712224e-05
C5H5O5-,145.01424683805945,145.01426529901983,1432.3920760080025,0.0002199353381321838,66.0,-1.8460960376387447e-05
C5H7O5-,147.02989690219945,147.02992620446776,12785.455094222812,0.00022299237295654462,68.0,-2.9302268302444645e-05
C4C[13]H7O5-,148.03325173999946,148.03331059195048,116.54432476868487,0.0002245141559414887,69.0,-5.88519510245078e-05
C2H2O7N-,151.98367498576945,151.9836961111097,69.76165923331746,0.00023050550298181312,72.0,-2.1125340254002367e-05
C6H5O5-,157.01424683805945,157.014302399131,52.98781358791107,0.00023813517835449295,74.0,-5.556107154802703e-05
C6H7O5-,159.02989690219945,159.02990966382552,2684.131421769468,0.00024119216974350432,76.0,-1.2761626067003817e-05
C5H5O6-,161.00916145761943,161.00919061257957,2300.377617046446,0.0002441939223968311,77.0,-2.915496014566088e-05
